,g2,detuning,power
466,0.0,17800000.0,-11.0
467,0.0,17800000.0,-10.0
468,0.0,17800000.0,-9.0
469,0.0,17800000.0,-8.0
470,0.0,17800000.0,-7.0
471,0.0,17800000.0,-6.0
472,0.0,17800000.0,-5.0
473,0.0,17800000.0,-4.0
474,0.0,17800000.0,-3.0
475,0.0,17800000.0,-2.0
476,0.0,17800000.0,-1.0
477,0.0,17800000.0,0.0
478,0.25742201876009013,17800000.0,1.0
479,0.35697444525006544,17800000.0,2.0
480,0.3553051868843293,17800000.0,3.0
481,0.39206585272765887,17800000.0,4.0
482,0.5592450036130201,17800000.0,5.0
483,0.6153727520877553,17800000.0,6.0
484,0.6903181603422607,17800000.0,7.0
485,0.606756834419886,17800000.0,8.0
486,0.6769239573466953,17800000.0,9.0
487,0.7181865687195363,17800000.0,10.0
488,0.7144763244846554,17800000.0,11.0
489,0.7372549329116534,17800000.0,12.0
490,0.7649391799547943,17800000.0,13.0
491,0.8361696317575441,17800000.0,14.0
492,0.8347416230592335,17800000.0,15.0
493,0.8292212050802412,17800000.0,16.0
494,0.8382161521582031,17800000.0,17.0
495,0.0,16020000.0,-27.0
496,0.0,16020000.0,-26.0
497,0.0,16020000.0,-25.0
498,0.0,16020000.0,-24.0
499,0.0,16020000.0,-23.0
500,0.0,16020000.0,-22.0
501,0.0,16020000.0,-21.0
502,0.0,16020000.0,-20.0
503,0.0,16020000.0,-19.0
504,0.0,16020000.0,-18.0
505,0.0,16020000.0,-17.0
506,0.0,16020000.0,-16.0
507,0.0,16020000.0,-15.0
508,0.0,16020000.0,-14.0
509,0.0,16020000.0,-13.0
510,0.0,16020000.0,-12.0
511,0.0,16020000.0,-11.0
512,0.0,16020000.0,-10.0
513,0.0,16020000.0,-9.0
514,0.0,16020000.0,-8.0
515,0.0,16020000.0,-7.0
516,0.0,16020000.0,-6.0
517,0.0,16020000.0,-5.0
518,0.0,16020000.0,-4.0
519,0.0,16020000.0,-3.0
520,0.0,16020000.0,-2.0
521,0.0,16020000.0,-1.0
522,0.0,16020000.0,0.0
523,0.2867466879498058,16020000.0,1.0
524,0.28971585154922613,16020000.0,2.0
525,0.32636801573925794,16020000.0,3.0
526,0.42742173369624437,16020000.0,4.0
527,0.5002953554814399,16020000.0,5.0
528,0.5759037986955091,16020000.0,6.0
529,0.5029676216844119,16020000.0,7.0
530,0.5520917764594143,16020000.0,8.0
531,0.6539915331734961,16020000.0,9.0
532,0.6453798021554789,16020000.0,10.0
533,0.5569407773677436,16020000.0,11.0
534,0.6725448146690126,16020000.0,12.0
535,0.7390643147631352,16020000.0,13.0
536,0.7527415625387267,16020000.0,14.0
537,0.8324259460096917,16020000.0,15.0
538,0.7770747706812776,16020000.0,16.0
539,0.7695804146648255,16020000.0,17.0
540,0.0,14240000.0,-27.0
541,0.0,14240000.0,-26.0
542,0.0,14240000.0,-25.0
543,0.0,14240000.0,-24.0
544,0.0,14240000.0,-23.0
545,0.0,14240000.0,-22.0
546,0.0,14240000.0,-21.0
547,0.0,14240000.0,-20.0
548,0.0,14240000.0,-19.0
549,0.0,14240000.0,-18.0
550,0.0,14240000.0,-17.0
551,0.0,14240000.0,-16.0
552,0.0,14240000.0,-15.0
553,0.0,14240000.0,-14.0
554,0.0,14240000.0,-13.0
555,0.0,14240000.0,-12.0
556,0.0,14240000.0,-11.0
557,0.0,14240000.0,-10.0
558,0.0,14240000.0,-9.0
559,0.0,14240000.0,-8.0
560,0.0,14240000.0,-7.0
561,0.0,14240000.0,-6.0
562,0.0,14240000.0,-5.0
563,0.0,14240000.0,-4.0
564,0.0,14240000.0,-3.0
565,0.0,14240000.0,-2.0
566,0.0,14240000.0,-1.0
567,0.0,14240000.0,0.0
568,0.0,14240000.0,1.0
569,0.0,14240000.0,2.0
570,0.4290530044620096,14240000.0,3.0
571,0.42087162780369136,14240000.0,4.0
572,0.48056694425185487,14240000.0,5.0
573,0.49954190816237976,14240000.0,6.0
574,0.5180654404716548,14240000.0,7.0
575,0.5381559074683145,14240000.0,8.0
576,0.4705002520584565,14240000.0,9.0
577,0.5906253774093417,14240000.0,10.0
578,0.6287012071491354,14240000.0,11.0
579,0.67365406385404,14240000.0,12.0
580,0.6988752045066893,14240000.0,13.0
581,0.7774031865970213,14240000.0,14.0
582,0.7929999547187662,14240000.0,15.0
583,0.8104844860168662,14240000.0,16.0
584,0.7434717684003964,14240000.0,17.0
585,0.0,12459999.999999998,-27.0
586,0.0,12459999.999999998,-26.0
587,0.0,12459999.999999998,-25.0
588,0.0,12459999.999999998,-24.0
589,0.0,12459999.999999998,-23.0
590,0.0,12459999.999999998,-22.0
591,0.0,12459999.999999998,-21.0
592,0.0,12459999.999999998,-20.0
593,0.0,12459999.999999998,-19.0
594,0.0,12459999.999999998,-18.0
595,0.0,12459999.999999998,-17.0
596,0.0,12459999.999999998,-16.0
597,0.0,12459999.999999998,-15.0
598,0.0,12459999.999999998,-14.0
599,0.0,12459999.999999998,-13.0
600,0.0,12459999.999999998,-12.0
601,0.0,12459999.999999998,-11.0
602,0.0,12459999.999999998,-10.0
603,0.0,12459999.999999998,-9.0
604,0.0,12459999.999999998,-8.0
605,0.0,12459999.999999998,-7.0
606,0.0,12459999.999999998,-6.0
607,0.0,12459999.999999998,-5.0
608,0.0,12459999.999999998,-4.0
609,0.0,12459999.999999998,-3.0
610,0.0,12459999.999999998,-2.0
611,0.0,12459999.999999998,-1.0
612,0.0,12459999.999999998,0.0
613,0.0,12459999.999999998,1.0
614,0.38116544886190373,12459999.999999998,2.0
615,0.0,12459999.999999998,3.0
616,0.0,12459999.999999998,4.0
617,0.0,12459999.999999998,5.0
618,0.49285086495711933,12459999.999999998,6.0
619,0.5794151389460817,12459999.999999998,7.0
620,0.6248884972197434,12459999.999999998,8.0
621,0.5215074469540044,12459999.999999998,9.0
622,0.5492565739613914,12459999.999999998,10.0
623,0.60568989016739,12459999.999999998,11.0
624,0.6388856314974241,12459999.999999998,12.0
625,0.5519136393381631,12459999.999999998,13.0
626,0.6555401033892037,12459999.999999998,14.0
627,0.6434454143808974,12459999.999999998,15.0
628,0.6575355099159405,12459999.999999998,16.0
629,0.6667332544773658,12459999.999999998,17.0
