,n,pop,detuning,freq,power
551,3,0.0,13500000.0,0.0,-21.0
552,0,0.9420039183728086,12000000.0,5312600000.0,-21.0
553,1,0.0579960816271913,12000000.0,5317200000.0,-21.0
554,2,0.0,12000000.0,0.0,-21.0
555,3,0.0,12000000.0,0.0,-21.0
556,0,0.9255601616863762,10500000.0,5312600000.0,-21.0
557,1,0.07443983831362379,10500000.0,5317200000.0,-21.0
558,2,0.0,10500000.0,0.0,-21.0
559,3,0.0,10500000.0,0.0,-21.0
560,0,0.9472779733905282,9000000.0,5312600000.0,-21.0
561,1,0.05272202660947173,9000000.0,5317200000.0,-21.0
562,2,0.0,9000000.0,0.0,-21.0
563,3,0.0,9000000.0,0.0,-21.0
564,0,0.9303721079952338,7500000.0,5312600000.0,-21.0
565,1,0.06962789200476618,7500000.0,5317000000.0,-21.0
566,2,0.0,7500000.0,0.0,-21.0
567,3,0.0,7500000.0,0.0,-21.0
568,0,0.9458426071004129,6000000.0,5312600000.0,-21.0
569,1,0.0541573928995871,6000000.0,5317000000.0,-21.0
570,2,0.0,6000000.0,0.0,-21.0
571,3,0.0,6000000.0,0.0,-21.0
572,0,0.9639138544395874,4500000.0,5312600000.0,-21.0
573,1,0.036086145560412515,4500000.0,5316400000.0,-21.0
574,2,0.0,4500000.0,0.0,-21.0
575,3,0.0,4500000.0,0.0,-21.0
576,0,0.9343174965345203,3000000.0,5312600000.0,-21.0
577,1,0.06568250346547957,3000000.0,5316400000.0,-21.0
578,2,0.0,3000000.0,0.0,-21.0
579,3,0.0,3000000.0,0.0,-21.0
580,0,0.9387949440979768,1500000.0,5312600000.0,-21.0
581,1,0.06120505590202322,1500000.0,5316000000.0,-21.0
582,2,0.0,1500000.0,0.0,-21.0
583,3,0.0,1500000.0,0.0,-21.0
584,0,0.9739247992103567,0.0,5312600000.0,-21.0
585,1,0.026075200789643326,0.0,5316000000.0,-21.0
586,2,0.0,0.0,0.0,-21.0
587,3,0.0,0.0,0.0,-21.0
588,0,0.8802510153436351,30000000.0,5312800000.0,-20.0
589,1,0.11974898465636481,30000000.0,5319200000.0,-20.0
590,2,0.0,30000000.0,0.0,-20.0
591,3,0.0,30000000.0,0.0,-20.0
592,0,0.8915720240248536,28500000.0,5312800000.0,-20.0
593,1,0.10842797597514646,28500000.0,5318600000.0,-20.0
594,2,0.0,28500000.0,0.0,-20.0
595,3,0.0,28500000.0,0.0,-20.0
596,0,0.9300159510383765,27000000.0,5312800000.0,-20.0
597,1,0.06998404896162341,27000000.0,5318200000.0,-20.0
598,2,0.0,27000000.0,0.0,-20.0
599,3,0.0,27000000.0,0.0,-20.0
600,0,0.9226610230347996,25500000.0,5312800000.0,-20.0
601,1,0.07733897696520037,25500000.0,5319200000.0,-20.0
602,2,0.0,25500000.0,0.0,-20.0
603,3,0.0,25500000.0,0.0,-20.0
604,0,0.909635670089344,24000000.0,5312800000.0,-20.0
605,1,0.09036432991065606,24000000.0,5318800000.0,-20.0
606,2,0.0,24000000.0,0.0,-20.0
607,3,0.0,24000000.0,0.0,-20.0
608,0,0.9000569579578556,22500000.0,5312800000.0,-20.0
609,1,0.09994304204214435,22500000.0,5318400000.0,-20.0
610,2,0.0,22500000.0,0.0,-20.0
611,3,0.0,22500000.0,0.0,-20.0
612,0,0.8890737967029265,21000000.0,5312600000.0,-20.0
613,1,0.11092620329707345,21000000.0,5318400000.0,-20.0
614,2,0.0,21000000.0,0.0,-20.0
615,3,0.0,21000000.0,0.0,-20.0
616,0,0.9168769306856999,19500000.0,5312600000.0,-20.0
617,1,0.08312306931430015,19500000.0,5318000000.0,-20.0
618,2,0.0,19500000.0,0.0,-20.0
619,3,0.0,19500000.0,0.0,-20.0
620,0,0.9053903493715778,18000000.0,5312600000.0,-20.0
621,1,0.09460965062842222,18000000.0,5318000000.0,-20.0
622,2,0.0,18000000.0,0.0,-20.0
623,3,0.0,18000000.0,0.0,-20.0
624,0,0.9124801819698837,16500000.0,5312600000.0,-20.0
625,1,0.08751981803011621,16500000.0,5318000000.0,-20.0
626,2,0.0,16500000.0,0.0,-20.0
627,3,0.0,16500000.0,0.0,-20.0
628,0,0.8872480818153425,15000000.0,5312600000.0,-20.0
629,1,0.11275191818465746,15000000.0,5317600000.0,-20.0
630,2,0.0,15000000.0,0.0,-20.0
631,3,0.0,15000000.0,0.0,-20.0
632,0,0.9116360394009418,13500000.0,5312600000.0,-20.0
633,1,0.08836396059905817,13500000.0,5317600000.0,-20.0
634,2,0.0,13500000.0,0.0,-20.0
635,3,0.0,13500000.0,0.0,-20.0
636,0,0.8963436481222954,12000000.0,5312600000.0,-20.0
637,1,0.10365635187770464,12000000.0,5317400000.0,-20.0
638,2,0.0,12000000.0,0.0,-20.0
639,3,0.0,12000000.0,0.0,-20.0
640,0,0.9132435192881195,10500000.0,5312600000.0,-20.0
641,1,0.08675648071188045,10500000.0,5317200000.0,-20.0
642,2,0.0,10500000.0,0.0,-20.0
643,3,0.0,10500000.0,0.0,-20.0
644,0,0.921975148925704,9000000.0,5312600000.0,-20.0
645,1,0.07802485107429605,9000000.0,5317000000.0,-20.0
646,2,0.0,9000000.0,0.0,-20.0
647,3,0.0,9000000.0,0.0,-20.0
648,0,0.9336027491492204,7500000.0,5312600000.0,-20.0
649,1,0.0663972508507796,7500000.0,5316800000.0,-20.0
650,2,0.0,7500000.0,0.0,-20.0
651,3,0.0,7500000.0,0.0,-20.0
652,0,0.9050010165487815,6000000.0,5312600000.0,-20.0
653,1,0.09499898345121853,6000000.0,5316800000.0,-20.0
654,2,0.0,6000000.0,0.0,-20.0
655,3,0.0,6000000.0,0.0,-20.0
656,0,0.9463673533296082,4500000.0,5312600000.0,-20.0
657,1,0.05363264667039191,4500000.0,5316200000.0,-20.0
658,2,0.0,4500000.0,0.0,-20.0
659,3,0.0,4500000.0,0.0,-20.0
660,0,0.9401235140948246,3000000.0,5312600000.0,-20.0
661,1,0.059876485905175386,3000000.0,5316200000.0,-20.0
662,2,0.0,3000000.0,0.0,-20.0
663,3,0.0,3000000.0,0.0,-20.0
664,0,0.9667933193879021,1500000.0,5312600000.0,-20.0
665,1,0.033206680612097916,1500000.0,5316000000.0,-20.0
666,2,0.0,1500000.0,0.0,-20.0
667,3,0.0,1500000.0,0.0,-20.0
668,0,0.9418563992701401,0.0,5312600000.0,-20.0
669,1,0.05814360072985989,0.0,5316000000.0,-20.0
670,2,0.0,0.0,0.0,-20.0
671,3,0.0,0.0,0.0,-20.0
672,0,0.8880481859359716,30000000.0,5312800000.0,-19.0
673,1,0.11195181406402842,30000000.0,5319200000.0,-19.0
674,2,0.0,30000000.0,0.0,-19.0
675,3,0.0,30000000.0,0.0,-19.0
676,0,0.9156785631455531,28500000.0,5312800000.0,-19.0
677,1,0.08432143685444698,28500000.0,5318600000.0,-19.0
678,2,0.0,28500000.0,0.0,-19.0
679,3,0.0,28500000.0,0.0,-19.0
680,0,0.8952757022403368,27000000.0,5312800000.0,-19.0
681,1,0.1047242977596632,27000000.0,5318200000.0,-19.0
682,2,0.0,27000000.0,0.0,-19.0
683,3,0.0,27000000.0,0.0,-19.0
684,0,0.9113021386213692,25500000.0,5312800000.0,-19.0
685,1,0.08869786137863081,25500000.0,5319200000.0,-19.0
686,2,0.0,25500000.0,0.0,-19.0
687,3,0.0,25500000.0,0.0,-19.0
688,0,0.8987099650035042,24000000.0,5312800000.0,-19.0
689,1,0.10129003499649576,24000000.0,5319000000.0,-19.0
690,2,0.0,24000000.0,0.0,-19.0
691,3,0.0,24000000.0,0.0,-19.0
692,0,0.880770762541816,22500000.0,5312600000.0,-19.0
693,1,0.11922923745818413,22500000.0,5318800000.0,-19.0
694,2,0.0,22500000.0,0.0,-19.0
695,3,0.0,22500000.0,0.0,-19.0
696,0,0.8789068369232175,21000000.0,5312600000.0,-19.0
697,1,0.12109316307678246,21000000.0,5318400000.0,-19.0
698,2,0.0,21000000.0,0.0,-19.0
699,3,0.0,21000000.0,0.0,-19.0
700,0,0.8851968358960108,19500000.0,5312600000.0,-19.0
701,1,0.11480316410398916,19500000.0,5318400000.0,-19.0
702,2,0.0,19500000.0,0.0,-19.0
703,3,0.0,19500000.0,0.0,-19.0
704,0,0.8785015107340692,18000000.0,5312600000.0,-19.0
705,1,0.12149848926593074,18000000.0,5318200000.0,-19.0
706,2,0.0,18000000.0,0.0,-19.0
707,3,0.0,18000000.0,0.0,-19.0
708,0,0.9027628706208004,16500000.0,5312600000.0,-19.0
709,1,0.09723712937919968,16500000.0,5317800000.0,-19.0
710,2,0.0,16500000.0,0.0,-19.0
711,3,0.0,16500000.0,0.0,-19.0
712,0,0.8982221082707971,15000000.0,5312600000.0,-19.0
713,1,0.10177789172920298,15000000.0,5317600000.0,-19.0
714,2,0.0,15000000.0,0.0,-19.0
715,3,0.0,15000000.0,0.0,-19.0
716,0,0.8958795624524012,13500000.0,5312600000.0,-19.0
717,1,0.10412043754759884,13500000.0,5317800000.0,-19.0
718,2,0.0,13500000.0,0.0,-19.0
719,3,0.0,13500000.0,0.0,-19.0
720,0,0.8813874317920426,12000000.0,5312600000.0,-19.0
721,1,0.11861256820795751,12000000.0,5317400000.0,-19.0
722,2,0.0,12000000.0,0.0,-19.0
723,3,0.0,12000000.0,0.0,-19.0
724,0,0.9053536164251197,10500000.0,5312600000.0,-19.0
725,1,0.09464638357488032,10500000.0,5317000000.0,-19.0
726,2,0.0,10500000.0,0.0,-19.0
727,3,0.0,10500000.0,0.0,-19.0
728,0,0.8987040473076634,9000000.0,5312600000.0,-19.0
729,1,0.10129595269233659,9000000.0,5317000000.0,-19.0
730,2,0.0,9000000.0,0.0,-19.0
731,3,0.0,9000000.0,0.0,-19.0
732,0,0.907059895566544,7500000.0,5312600000.0,-19.0
733,1,0.09294010443345602,7500000.0,5316800000.0,-19.0
734,2,0.0,7500000.0,0.0,-19.0
735,3,0.0,7500000.0,0.0,-19.0
736,0,0.9083581413052522,6000000.0,5312600000.0,-19.0
737,1,0.09164185869474785,6000000.0,5316800000.0,-19.0
738,2,0.0,6000000.0,0.0,-19.0
739,3,0.0,6000000.0,0.0,-19.0
740,0,0.9031513508599515,4500000.0,5312600000.0,-19.0
741,1,0.09684864914004847,4500000.0,5316600000.0,-19.0
742,2,0.0,4500000.0,0.0,-19.0
743,3,0.0,4500000.0,0.0,-19.0
744,0,0.9148326852674185,3000000.0,5312600000.0,-19.0
745,1,0.08516731473258152,3000000.0,5316400000.0,-19.0
746,2,0.0,3000000.0,0.0,-19.0
747,3,0.0,3000000.0,0.0,-19.0
748,0,0.9323411407108645,1500000.0,5312600000.0,-19.0
749,1,0.06765885928913555,1500000.0,5316200000.0,-19.0
750,2,0.0,1500000.0,0.0,-19.0
751,3,0.0,1500000.0,0.0,-19.0
752,0,0.9625542654678959,0.0,5312600000.0,-19.0
753,1,0.03744573453210403,0.0,5316200000.0,-19.0
754,2,0.0,0.0,0.0,-19.0
755,3,0.0,0.0,0.0,-19.0
756,0,0.8468324675976252,30000000.0,5312800000.0,-18.0
757,1,0.15316753240237482,30000000.0,5319400000.0,-18.0
758,2,0.0,30000000.0,0.0,-18.0
759,3,0.0,30000000.0,0.0,-18.0
760,0,0.843557260540632,28500000.0,5312800000.0,-18.0
761,1,0.1564427394593681,28500000.0,5318800000.0,-18.0
762,2,0.0,28500000.0,0.0,-18.0
763,3,0.0,28500000.0,0.0,-18.0
764,0,0.8759695051590418,27000000.0,5312800000.0,-18.0
765,1,0.12403049484095818,27000000.0,5318000000.0,-18.0
766,2,0.0,27000000.0,0.0,-18.0
767,3,0.0,27000000.0,0.0,-18.0
768,0,0.8749918901393547,25500000.0,5312800000.0,-18.0
769,1,0.12500810986064528,25500000.0,5318800000.0,-18.0
770,2,0.0,25500000.0,0.0,-18.0
771,3,0.0,25500000.0,0.0,-18.0
772,0,0.8635753301373333,24000000.0,5312800000.0,-18.0
773,1,0.13642466986266655,24000000.0,5318800000.0,-18.0
774,2,0.0,24000000.0,0.0,-18.0
775,3,0.0,24000000.0,0.0,-18.0
776,0,0.8457580243899193,22500000.0,5312800000.0,-18.0
777,1,0.15424197561008066,22500000.0,5318600000.0,-18.0
778,2,0.0,22500000.0,0.0,-18.0
779,3,0.0,22500000.0,0.0,-18.0
780,0,0.8662730857836364,21000000.0,5312800000.0,-18.0
781,1,0.13372691421636362,21000000.0,5318200000.0,-18.0
782,2,0.0,21000000.0,0.0,-18.0
783,3,0.0,21000000.0,0.0,-18.0
784,0,0.8544870046794174,19500000.0,5312600000.0,-18.0
785,1,0.1455129953205825,19500000.0,5318200000.0,-18.0
786,2,0.0,19500000.0,0.0,-18.0
787,3,0.0,19500000.0,0.0,-18.0
788,0,0.8723732790632479,18000000.0,5312600000.0,-18.0
789,1,0.12762672093675217,18000000.0,5318000000.0,-18.0
790,2,0.0,18000000.0,0.0,-18.0
791,3,0.0,18000000.0,0.0,-18.0
792,0,0.8659140125865646,16500000.0,5312600000.0,-18.0
793,1,0.1340859874134354,16500000.0,5317800000.0,-18.0
794,2,0.0,16500000.0,0.0,-18.0
795,3,0.0,16500000.0,0.0,-18.0
796,0,0.8684186364241597,15000000.0,5312600000.0,-18.0
797,1,0.1315813635758403,15000000.0,5317600000.0,-18.0
798,2,0.0,15000000.0,0.0,-18.0
799,3,0.0,15000000.0,0.0,-18.0
800,0,0.8703701553875179,13500000.0,5312600000.0,-18.0
801,1,0.12962984461248214,13500000.0,5317600000.0,-18.0
802,2,0.0,13500000.0,0.0,-18.0
803,3,0.0,13500000.0,0.0,-18.0
804,0,0.8783349045331399,12000000.0,5312600000.0,-18.0
805,1,0.12166509546686011,12000000.0,5317600000.0,-18.0
806,2,0.0,12000000.0,0.0,-18.0
807,3,0.0,12000000.0,0.0,-18.0
808,0,0.8816797136295971,10500000.0,5312600000.0,-18.0
809,1,0.11832028637040302,10500000.0,5317200000.0,-18.0
810,2,0.0,10500000.0,0.0,-18.0
811,3,0.0,10500000.0,0.0,-18.0
812,0,0.8953414002480578,9000000.0,5312600000.0,-18.0
813,1,0.10465859975194228,9000000.0,5317000000.0,-18.0
814,2,0.0,9000000.0,0.0,-18.0
815,3,0.0,9000000.0,0.0,-18.0
816,0,0.8784308104718727,7500000.0,5312600000.0,-18.0
817,1,0.12156918952812737,7500000.0,5316800000.0,-18.0
818,2,0.0,7500000.0,0.0,-18.0
819,3,0.0,7500000.0,0.0,-18.0
820,0,0.8865982370694512,6000000.0,5312600000.0,-18.0
821,1,0.11340176293054878,6000000.0,5316600000.0,-18.0
822,2,0.0,6000000.0,0.0,-18.0
823,3,0.0,6000000.0,0.0,-18.0
824,0,0.9180322160472956,4500000.0,5312600000.0,-18.0
825,1,0.08196778395270435,4500000.0,5316400000.0,-18.0
826,2,0.0,4500000.0,0.0,-18.0
827,3,0.0,4500000.0,0.0,-18.0
828,0,0.8822212313163564,3000000.0,5312600000.0,-18.0
829,1,0.11777876868364358,3000000.0,5316400000.0,-18.0
830,2,0.0,3000000.0,0.0,-18.0
831,3,0.0,3000000.0,0.0,-18.0
832,0,0.9134382213111096,1500000.0,5312600000.0,-18.0
833,1,0.08656177868889038,1500000.0,5316200000.0,-18.0
834,2,0.0,1500000.0,0.0,-18.0
835,3,0.0,1500000.0,0.0,-18.0
836,0,0.8979729193202549,0.0,5312600000.0,-18.0
837,1,0.102027080679745,0.0,5316000000.0,-18.0
838,2,0.0,0.0,0.0,-18.0
839,3,0.0,0.0,0.0,-18.0
840,0,0.8274244352626826,30000000.0,5312800000.0,-17.0
841,1,0.17257556473731736,30000000.0,5319000000.0,-17.0
842,2,0.0,30000000.0,0.0,-17.0
843,3,0.0,30000000.0,0.0,-17.0
844,0,0.8315228577127386,28500000.0,5312800000.0,-17.0
845,1,0.1684771422872614,28500000.0,5318600000.0,-17.0
846,2,0.0,28500000.0,0.0,-17.0
847,3,0.0,28500000.0,0.0,-17.0
848,0,0.15879173216499362,27000000.0,5312800000.0,-17.0
849,1,0.8412082678350064,27000000.0,5318200000.0,-17.0
850,2,0.0,27000000.0,0.0,-17.0
851,3,0.0,27000000.0,0.0,-17.0
852,0,0.8577096689230296,25500000.0,5312800000.0,-17.0
853,1,0.14229033107697042,25500000.0,5319000000.0,-17.0
854,2,0.0,25500000.0,0.0,-17.0
855,3,0.0,25500000.0,0.0,-17.0
856,0,0.8554385024891293,24000000.0,5312800000.0,-17.0
857,1,0.1445614975108707,24000000.0,5318800000.0,-17.0
858,2,0.0,24000000.0,0.0,-17.0
859,3,0.0,24000000.0,0.0,-17.0
860,0,0.8434371536907808,22500000.0,5312600000.0,-17.0
861,1,0.15656284630921935,22500000.0,5318600000.0,-17.0
862,2,0.0,22500000.0,0.0,-17.0
863,3,0.0,22500000.0,0.0,-17.0
864,0,0.8438832269147905,21000000.0,5312800000.0,-17.0
865,1,0.1561167730852096,21000000.0,5318400000.0,-17.0
866,2,0.0,21000000.0,0.0,-17.0
867,3,0.0,21000000.0,0.0,-17.0
868,0,0.8151944641608299,19500000.0,5312600000.0,-17.0
869,1,0.1848055358391702,19500000.0,5318200000.0,-17.0
870,2,0.0,19500000.0,0.0,-17.0
871,3,0.0,19500000.0,0.0,-17.0
872,0,0.8436891715169657,18000000.0,5312600000.0,-17.0
873,1,0.1563108284830344,18000000.0,5318000000.0,-17.0
874,2,0.0,18000000.0,0.0,-17.0
875,3,0.0,18000000.0,0.0,-17.0
876,0,0.8213979078963648,16500000.0,5312600000.0,-17.0
877,1,0.17860209210363523,16500000.0,5318000000.0,-17.0
878,2,0.0,16500000.0,0.0,-17.0
879,3,0.0,16500000.0,0.0,-17.0
880,0,0.8283053246944538,15000000.0,5312600000.0,-17.0
881,1,0.17169467530554613,15000000.0,5317600000.0,-17.0
882,2,0.0,15000000.0,0.0,-17.0
883,3,0.0,15000000.0,0.0,-17.0
884,0,0.8468389862914949,13500000.0,5312600000.0,-17.0
885,1,0.15316101370850502,13500000.0,5317400000.0,-17.0
886,2,0.0,13500000.0,0.0,-17.0
887,3,0.0,13500000.0,0.0,-17.0
888,0,0.8676303104839561,12000000.0,5312600000.0,-17.0
889,1,0.1323696895160439,12000000.0,5317400000.0,-17.0
890,2,0.0,12000000.0,0.0,-17.0
891,3,0.0,12000000.0,0.0,-17.0
892,0,0.8705056936866222,10500000.0,5312600000.0,-17.0
893,1,0.12949430631337777,10500000.0,5317200000.0,-17.0
894,2,0.0,10500000.0,0.0,-17.0
895,3,0.0,10500000.0,0.0,-17.0
896,0,0.8749520044166635,9000000.0,5312600000.0,-17.0
897,1,0.12504799558333643,9000000.0,5316800000.0,-17.0
898,2,0.0,9000000.0,0.0,-17.0
899,3,0.0,9000000.0,0.0,-17.0
900,0,0.8545403812915147,7500000.0,5312600000.0,-17.0
901,1,0.14545961870848523,7500000.0,5316800000.0,-17.0
902,2,0.0,7500000.0,0.0,-17.0
903,3,0.0,7500000.0,0.0,-17.0
904,0,0.8680822605113062,6000000.0,5312600000.0,-17.0
905,1,0.13191773948869376,6000000.0,5316800000.0,-17.0
906,2,0.0,6000000.0,0.0,-17.0
907,3,0.0,6000000.0,0.0,-17.0
908,0,0.8728288869849316,4500000.0,5312600000.0,-17.0
909,1,0.12717111301506845,4500000.0,5316600000.0,-17.0
910,2,0.0,4500000.0,0.0,-17.0
911,3,0.0,4500000.0,0.0,-17.0
912,0,0.8944459180271781,3000000.0,5312600000.0,-17.0
913,1,0.10555408197282191,3000000.0,5316400000.0,-17.0
914,2,0.0,3000000.0,0.0,-17.0
915,3,0.0,3000000.0,0.0,-17.0
916,0,0.9077785998521586,1500000.0,5312600000.0,-17.0
917,1,0.09222140014784143,1500000.0,5316400000.0,-17.0
918,2,0.0,1500000.0,0.0,-17.0
919,3,0.0,1500000.0,0.0,-17.0
920,0,0.8951106617972248,0.0,5312600000.0,-17.0
921,1,0.10488933820277525,0.0,5316200000.0,-17.0
922,2,0.0,0.0,0.0,-17.0
923,3,0.0,0.0,0.0,-17.0
924,0,0.8037079185999416,30000000.0,5312800000.0,-16.0
925,1,0.19629208140005835,30000000.0,5319000000.0,-16.0
926,2,0.0,30000000.0,0.0,-16.0
927,3,0.0,30000000.0,0.0,-16.0
928,0,0.8024819751626655,28500000.0,5312800000.0,-16.0
929,1,0.1975180248373345,28500000.0,5318800000.0,-16.0
930,2,0.0,28500000.0,0.0,-16.0
931,3,0.0,28500000.0,0.0,-16.0
932,0,0.8159222161250093,27000000.0,5312800000.0,-16.0
933,1,0.18407778387499082,27000000.0,5318200000.0,-16.0
934,2,0.0,27000000.0,0.0,-16.0
935,3,0.0,27000000.0,0.0,-16.0
936,0,0.837894600245179,25500000.0,5312800000.0,-16.0
937,1,0.16210539975482097,25500000.0,5319000000.0,-16.0
938,2,0.0,25500000.0,0.0,-16.0
939,3,0.0,25500000.0,0.0,-16.0
940,0,0.7920964597569068,24000000.0,5312800000.0,-16.0
941,1,0.20790354024309324,24000000.0,5318800000.0,-16.0
942,2,0.0,24000000.0,0.0,-16.0
943,3,0.0,24000000.0,0.0,-16.0
944,0,0.8058541563392104,22500000.0,5312800000.0,-16.0
945,1,0.19414584366078963,22500000.0,5318600000.0,-16.0
946,2,0.0,22500000.0,0.0,-16.0
947,3,0.0,22500000.0,0.0,-16.0
948,0,0.8027656301789978,21000000.0,5312600000.0,-16.0
949,1,0.1972343698210022,21000000.0,5318400000.0,-16.0
950,2,0.0,21000000.0,0.0,-16.0
951,3,0.0,21000000.0,0.0,-16.0
952,0,0.7898848919157042,19500000.0,5312600000.0,-16.0
953,1,0.21011510808429582,19500000.0,5318200000.0,-16.0
954,2,0.0,19500000.0,0.0,-16.0
955,3,0.0,19500000.0,0.0,-16.0
956,0,0.8024781361550037,18000000.0,5312600000.0,-16.0
957,1,0.1975218638449963,18000000.0,5318000000.0,-16.0
958,2,0.0,18000000.0,0.0,-16.0
959,3,0.0,18000000.0,0.0,-16.0
960,0,0.8230658932695545,16500000.0,5312600000.0,-16.0
961,1,0.17693410673044552,16500000.0,5318000000.0,-16.0
962,2,0.0,16500000.0,0.0,-16.0
963,3,0.0,16500000.0,0.0,-16.0
964,0,0.8196015326097592,15000000.0,5312600000.0,-16.0
965,1,0.18039846739024076,15000000.0,5317600000.0,-16.0
966,2,0.0,15000000.0,0.0,-16.0
967,3,0.0,15000000.0,0.0,-16.0
968,0,0.838557724134558,13500000.0,5312600000.0,-16.0
969,1,0.16144227586544208,13500000.0,5317400000.0,-16.0
970,2,0.0,13500000.0,0.0,-16.0
971,3,0.0,13500000.0,0.0,-16.0
972,0,0.8309583577224245,12000000.0,5312600000.0,-16.0
973,1,0.1690416422775754,12000000.0,5317400000.0,-16.0
974,2,0.0,12000000.0,0.0,-16.0
975,3,0.0,12000000.0,0.0,-16.0
976,0,0.8267833489073427,10500000.0,5312600000.0,-16.0
977,1,0.17321665109265735,10500000.0,5317200000.0,-16.0
978,2,0.0,10500000.0,0.0,-16.0
979,3,0.0,10500000.0,0.0,-16.0
980,0,0.8440450370328609,9000000.0,5312600000.0,-16.0
981,1,0.155954962967139,9000000.0,5317000000.0,-16.0
982,2,0.0,9000000.0,0.0,-16.0
983,3,0.0,9000000.0,0.0,-16.0
984,0,0.8245999973240259,7500000.0,5312600000.0,-16.0
985,1,0.1754000026759741,7500000.0,5316800000.0,-16.0
986,2,0.0,7500000.0,0.0,-16.0
987,3,0.0,7500000.0,0.0,-16.0
988,0,0.8519207270625397,6000000.0,5312600000.0,-16.0
989,1,0.1480792729374602,6000000.0,5316800000.0,-16.0
990,2,0.0,6000000.0,0.0,-16.0
991,3,0.0,6000000.0,0.0,-16.0
992,0,0.8604261434234666,4500000.0,5312600000.0,-16.0
993,1,0.13957385657653346,4500000.0,5316400000.0,-16.0
994,2,0.0,4500000.0,0.0,-16.0
995,3,0.0,4500000.0,0.0,-16.0
996,0,0.8720752234671637,3000000.0,5312600000.0,-16.0
997,1,0.12792477653283635,3000000.0,5316400000.0,-16.0
998,2,0.0,3000000.0,0.0,-16.0
999,3,0.0,3000000.0,0.0,-16.0
1000,0,0.8679393267382237,1500000.0,5312600000.0,-16.0
1001,1,0.1320606732617763,1500000.0,5316200000.0,-16.0
1002,2,0.0,1500000.0,0.0,-16.0
1003,3,0.0,1500000.0,0.0,-16.0
1004,0,0.8584376898397921,0.0,5312600000.0,-16.0
1005,1,0.14156231016020782,0.0,5316000000.0,-16.0
1006,2,0.0,0.0,0.0,-16.0
1007,3,0.0,0.0,0.0,-16.0
1008,0,0.7761223387132187,30000000.0,5312800000.0,-15.0
1009,1,0.22387766128678127,30000000.0,5319000000.0,-15.0
1010,2,0.0,30000000.0,0.0,-15.0
1011,3,0.0,30000000.0,0.0,-15.0
1012,0,0.7793816829294311,28500000.0,5312800000.0,-15.0
1013,1,0.22061831707056892,28500000.0,5318800000.0,-15.0
1014,2,0.0,28500000.0,0.0,-15.0
1015,3,0.0,28500000.0,0.0,-15.0
1016,0,0.8137880596929055,27000000.0,5312800000.0,-15.0
1017,1,0.18621194030709454,27000000.0,5318200000.0,-15.0
1018,2,0.0,27000000.0,0.0,-15.0
1019,3,0.0,27000000.0,0.0,-15.0
1020,0,0.7982472185512026,25500000.0,5312800000.0,-15.0
1021,1,0.2017527814487974,25500000.0,5319000000.0,-15.0
1022,2,0.0,25500000.0,0.0,-15.0
1023,3,0.0,25500000.0,0.0,-15.0
1024,0,0.7918732145421044,24000000.0,5312600000.0,-15.0
1025,1,0.2081267854578956,24000000.0,5318800000.0,-15.0
1026,2,0.0,24000000.0,0.0,-15.0
1027,3,0.0,24000000.0,0.0,-15.0
1028,0,0.7624671183025404,22500000.0,5312800000.0,-15.0
1029,1,0.23753288169745948,22500000.0,5318600000.0,-15.0
1030,2,0.0,22500000.0,0.0,-15.0
1031,3,0.0,22500000.0,0.0,-15.0
1032,0,0.7605183312895675,21000000.0,5312800000.0,-15.0
1033,1,0.23948166871043258,21000000.0,5318400000.0,-15.0
1034,2,0.0,21000000.0,0.0,-15.0
1035,3,0.0,21000000.0,0.0,-15.0
1036,0,0.7838372972279882,19500000.0,5312600000.0,-15.0
1037,1,0.2161627027720118,19500000.0,5318200000.0,-15.0
1038,2,0.0,19500000.0,0.0,-15.0
1039,3,0.0,19500000.0,0.0,-15.0
1040,0,0.7770208842437264,18000000.0,5312600000.0,-15.0
1041,1,0.2229791157562737,18000000.0,5318000000.0,-15.0
1042,2,0.0,18000000.0,0.0,-15.0
1043,3,0.0,18000000.0,0.0,-15.0
1044,0,0.7858757540475038,16500000.0,5312600000.0,-15.0
1045,1,0.21412424595249618,16500000.0,5317800000.0,-15.0
1046,2,0.0,16500000.0,0.0,-15.0
1047,3,0.0,16500000.0,0.0,-15.0
1048,0,0.7854554684771314,15000000.0,5312600000.0,-15.0
1049,1,0.21454453152286865,15000000.0,5317600000.0,-15.0
1050,2,0.0,15000000.0,0.0,-15.0
1051,3,0.0,15000000.0,0.0,-15.0
1052,0,0.7904191083074126,13500000.0,5312600000.0,-15.0
1053,1,0.20958089169258737,13500000.0,5317600000.0,-15.0
1054,2,0.0,13500000.0,0.0,-15.0
1055,3,0.0,13500000.0,0.0,-15.0
1056,0,0.7872088728123011,12000000.0,5312600000.0,-15.0
1057,1,0.2127911271876989,12000000.0,5317400000.0,-15.0
1058,2,0.0,12000000.0,0.0,-15.0
1059,3,0.0,12000000.0,0.0,-15.0
1060,0,0.7838347711805216,10500000.0,5312600000.0,-15.0
1061,1,0.21616522881947844,10500000.0,5317200000.0,-15.0
1062,2,0.0,10500000.0,0.0,-15.0
1063,3,0.0,10500000.0,0.0,-15.0
1064,0,0.8232109873710607,9000000.0,5312600000.0,-15.0
1065,1,0.17678901262893934,9000000.0,5317000000.0,-15.0
1066,2,0.0,9000000.0,0.0,-15.0
1067,3,0.0,9000000.0,0.0,-15.0
