,n,pop,detuning,freq,power
542,2,0.0,19580000.0,0.0,-21.0
543,3,0.0,19580000.0,0.0,-21.0
544,0,0.9201617284810265,17800000.0,5312200000.0,-21.0
545,1,0.07983827151897345,17800000.0,5318600000.0,-21.0
546,2,0.0,17800000.0,0.0,-21.0
547,3,0.0,17800000.0,0.0,-21.0
548,0,0.9336429412598515,16020000.0,5312200000.0,-21.0
549,1,0.06635705874014862,16020000.0,5318200000.0,-21.0
550,2,0.0,16020000.0,0.0,-21.0
551,3,0.0,16020000.0,0.0,-21.0
552,0,0.9242657779603379,14240000.0,5312200000.0,-21.0
553,1,0.07573422203966208,14240000.0,5318200000.0,-21.0
554,2,0.0,14240000.0,0.0,-21.0
555,3,0.0,14240000.0,0.0,-21.0
556,0,0.9521479116435522,12459999.999999998,5312200000.0,-21.0
557,1,0.04785208835644794,12459999.999999998,5318000000.0,-21.0
558,2,0.0,12459999.999999998,0.0,-21.0
559,3,0.0,12459999.999999998,0.0,-21.0
560,0,0.9372627033742512,10680000.0,5312200000.0,-21.0
561,1,0.06273729662574887,10680000.0,5317600000.0,-21.0
562,2,0.0,10680000.0,0.0,-21.0
563,3,0.0,10680000.0,0.0,-21.0
564,0,1.0,8900000.0,5312200000.0,-21.0
565,1,0.0,8900000.0,0.0,-21.0
566,2,0.0,8900000.0,0.0,-21.0
567,3,0.0,8900000.0,0.0,-21.0
568,0,1.0,7119999.999999998,5312200000.0,-21.0
569,1,0.0,7119999.999999998,0.0,-21.0
570,2,0.0,7119999.999999998,0.0,-21.0
571,3,0.0,7119999.999999998,0.0,-21.0
572,0,1.0,5339999.999999997,5312200000.0,-21.0
573,1,0.0,5339999.999999997,0.0,-21.0
574,2,0.0,5339999.999999997,0.0,-21.0
575,3,0.0,5339999.999999997,0.0,-21.0
576,0,0.9588225515712555,3559999.9999999963,5312200000.0,-21.0
577,1,0.04117744842874446,3559999.9999999963,5316400000.0,-21.0
578,2,0.0,3559999.9999999963,0.0,-21.0
579,3,0.0,3559999.9999999963,0.0,-21.0
580,0,1.0,1779999.999999995,5312200000.0,-21.0
581,1,0.0,1779999.999999995,0.0,-21.0
582,2,0.0,1779999.999999995,0.0,-21.0
583,3,0.0,1779999.999999995,0.0,-21.0
584,0,1.0,0.0,5312200000.0,-21.0
585,1,0.0,0.0,0.0,-21.0
586,2,0.0,0.0,0.0,-21.0
587,3,0.0,0.0,0.0,-21.0
588,0,0.840518276607722,35600000.0,5312400000.0,-20.0
589,1,0.15948172339227795,35600000.0,5320800000.0,-20.0
590,2,0.0,35600000.0,0.0,-20.0
591,3,0.0,35600000.0,0.0,-20.0
592,0,0.8461326058553285,33820000.0,5312400000.0,-20.0
593,1,0.15386739414467152,33820000.0,5320800000.0,-20.0
594,2,0.0,33820000.0,0.0,-20.0
595,3,0.0,33820000.0,0.0,-20.0
596,0,0.8373339383178205,32040000.0,5312400000.0,-20.0
597,1,0.16266606168217948,32040000.0,5320600000.0,-20.0
598,2,0.0,32040000.0,0.0,-20.0
599,3,0.0,32040000.0,0.0,-20.0
600,0,0.8545363601912532,30260000.0,5312400000.0,-20.0
601,1,0.14546363980874671,30260000.0,5320000000.0,-20.0
602,2,0.0,30260000.0,0.0,-20.0
603,3,0.0,30260000.0,0.0,-20.0
604,0,0.8719391019399998,28480000.000000004,5312400000.0,-20.0
605,1,0.12806089806000018,28480000.000000004,5319600000.0,-20.0
606,2,0.0,28480000.000000004,0.0,-20.0
607,3,0.0,28480000.000000004,0.0,-20.0
608,0,0.8595431261672678,26700000.0,5312400000.0,-20.0
609,1,0.14045687383273225,26700000.0,5319800000.0,-20.0
610,2,0.0,26700000.0,0.0,-20.0
611,3,0.0,26700000.0,0.0,-20.0
612,0,0.8761475773852202,24920000.000000004,5312400000.0,-20.0
613,1,0.12385242261477979,24920000.000000004,5319400000.0,-20.0
614,2,0.0,24920000.000000004,0.0,-20.0
615,3,0.0,24920000.000000004,0.0,-20.0
616,0,0.8808999411303967,23140000.0,5312200000.0,-20.0
617,1,0.11910005886960336,23140000.0,5319400000.0,-20.0
618,2,0.0,23140000.0,0.0,-20.0
619,3,0.0,23140000.0,0.0,-20.0
620,0,0.8789164278346945,21360000.0,5312400000.0,-20.0
621,1,0.12108357216530558,21360000.0,5318800000.0,-20.0
622,2,0.0,21360000.0,0.0,-20.0
623,3,0.0,21360000.0,0.0,-20.0
624,0,0.8799329217521985,19580000.0,5312200000.0,-20.0
625,1,0.12006707824780162,19580000.0,5319000000.0,-20.0
626,2,0.0,19580000.0,0.0,-20.0
627,3,0.0,19580000.0,0.0,-20.0
628,0,0.8913248467077018,17800000.0,5312200000.0,-20.0
629,1,0.10867515329229807,17800000.0,5318600000.0,-20.0
630,2,0.0,17800000.0,0.0,-20.0
631,3,0.0,17800000.0,0.0,-20.0
632,0,0.9174194074259354,16020000.0,5312200000.0,-20.0
633,1,0.0825805925740646,16020000.0,5318400000.0,-20.0
634,2,0.0,16020000.0,0.0,-20.0
635,3,0.0,16020000.0,0.0,-20.0
636,0,0.9295204166650598,14240000.0,5312200000.0,-20.0
637,1,0.07047958333494019,14240000.0,5318000000.0,-20.0
638,2,0.0,14240000.0,0.0,-20.0
639,3,0.0,14240000.0,0.0,-20.0
640,0,0.9441890706564515,12459999.999999998,5312200000.0,-20.0
641,1,0.05581092934354854,12459999.999999998,5317800000.0,-20.0
642,2,0.0,12459999.999999998,0.0,-20.0
643,3,0.0,12459999.999999998,0.0,-20.0
644,0,0.9291573641396955,10680000.0,5312200000.0,-20.0
645,1,0.07084263586030444,10680000.0,5317400000.0,-20.0
646,2,0.0,10680000.0,0.0,-20.0
647,3,0.0,10680000.0,0.0,-20.0
648,0,0.9365442908528228,8900000.0,5312200000.0,-20.0
649,1,0.06345570914717731,8900000.0,5317200000.0,-20.0
650,2,0.0,8900000.0,0.0,-20.0
651,3,0.0,8900000.0,0.0,-20.0
652,0,0.952330003822796,7119999.999999998,5312200000.0,-20.0
653,1,0.04766999617720402,7119999.999999998,5316600000.0,-20.0
654,2,0.0,7119999.999999998,0.0,-20.0
655,3,0.0,7119999.999999998,0.0,-20.0
656,0,0.965145124322953,5339999.999999997,5312200000.0,-20.0
657,1,0.03485487567704708,5339999.999999997,5316600000.0,-20.0
658,2,0.0,5339999.999999997,0.0,-20.0
659,3,0.0,5339999.999999997,0.0,-20.0
660,0,0.9656043874236508,3559999.9999999963,5312200000.0,-20.0
661,1,0.034395612576349134,3559999.9999999963,5316400000.0,-20.0
662,2,0.0,3559999.9999999963,0.0,-20.0
663,3,0.0,3559999.9999999963,0.0,-20.0
664,0,0.9709382233009431,1779999.999999995,5312200000.0,-20.0
665,1,0.029061776699056806,1779999.999999995,5315600000.0,-20.0
666,2,0.0,1779999.999999995,0.0,-20.0
667,3,0.0,1779999.999999995,0.0,-20.0
668,0,1.0,0.0,5312200000.0,-20.0
669,1,0.0,0.0,0.0,-20.0
670,2,0.0,0.0,0.0,-20.0
671,3,0.0,0.0,0.0,-20.0
672,0,0.8032951030416192,35600000.0,5312400000.0,-19.0
673,1,0.1967048969583808,35600000.0,5320600000.0,-19.0
674,2,0.0,35600000.0,0.0,-19.0
675,3,0.0,35600000.0,0.0,-19.0
676,0,0.8086971171244539,33820000.0,5312400000.0,-19.0
677,1,0.19130288287554614,33820000.0,5320600000.0,-19.0
678,2,0.0,33820000.0,0.0,-19.0
679,3,0.0,33820000.0,0.0,-19.0
680,0,0.8090822272952072,32040000.0,5312400000.0,-19.0
681,1,0.19091777270479277,32040000.0,5320200000.0,-19.0
682,2,0.0,32040000.0,0.0,-19.0
683,3,0.0,32040000.0,0.0,-19.0
684,0,0.8237173095594061,30260000.0,5312400000.0,-19.0
685,1,0.17628269044059394,30260000.0,5320000000.0,-19.0
686,2,0.0,30260000.0,0.0,-19.0
687,3,0.0,30260000.0,0.0,-19.0
688,0,0.8251858577755389,28480000.000000004,5312400000.0,-19.0
689,1,0.17481414222446107,28480000.000000004,5319600000.0,-19.0
690,2,0.0,28480000.000000004,0.0,-19.0
691,3,0.0,28480000.000000004,0.0,-19.0
692,0,0.8305500709998791,26700000.0,5312400000.0,-19.0
693,1,0.1694499290001209,26700000.0,5319800000.0,-19.0
694,2,0.0,26700000.0,0.0,-19.0
695,3,0.0,26700000.0,0.0,-19.0
696,0,0.8531250176617455,24920000.000000004,5312400000.0,-19.0
697,1,0.14687498233825438,24920000.000000004,5319400000.0,-19.0
698,2,0.0,24920000.000000004,0.0,-19.0
699,3,0.0,24920000.000000004,0.0,-19.0
700,0,0.8534514335889523,23140000.0,5312400000.0,-19.0
701,1,0.14654856641104777,23140000.0,5319200000.0,-19.0
702,2,0.0,23140000.0,0.0,-19.0
703,3,0.0,23140000.0,0.0,-19.0
704,0,0.8511572320529474,21360000.0,5312200000.0,-19.0
705,1,0.14884276794705256,21360000.0,5319000000.0,-19.0
706,2,0.0,21360000.0,0.0,-19.0
707,3,0.0,21360000.0,0.0,-19.0
708,0,0.8657613484549462,19580000.0,5312200000.0,-19.0
709,1,0.13423865154505385,19580000.0,5319000000.0,-19.0
710,2,0.0,19580000.0,0.0,-19.0
711,3,0.0,19580000.0,0.0,-19.0
712,0,0.8972877535732819,17800000.0,5312200000.0,-19.0
713,1,0.102712246426718,17800000.0,5318600000.0,-19.0
714,2,0.0,17800000.0,0.0,-19.0
715,3,0.0,17800000.0,0.0,-19.0
716,0,0.8934712458695411,16020000.0,5312200000.0,-19.0
717,1,0.10652875413045891,16020000.0,5318200000.0,-19.0
718,2,0.0,16020000.0,0.0,-19.0
719,3,0.0,16020000.0,0.0,-19.0
720,0,0.8987554057862803,14240000.0,5312200000.0,-19.0
721,1,0.10124459421371977,14240000.0,5318000000.0,-19.0
722,2,0.0,14240000.0,0.0,-19.0
723,3,0.0,14240000.0,0.0,-19.0
724,0,0.8891162038053672,12459999.999999998,5312200000.0,-19.0
725,1,0.11088379619463279,12459999.999999998,5317600000.0,-19.0
726,2,0.0,12459999.999999998,0.0,-19.0
727,3,0.0,12459999.999999998,0.0,-19.0
728,0,0.9059864964990357,10680000.0,5312200000.0,-19.0
729,1,0.09401350350096421,10680000.0,5317400000.0,-19.0
730,2,0.0,10680000.0,0.0,-19.0
731,3,0.0,10680000.0,0.0,-19.0
732,0,0.9298163867411439,8900000.0,5312200000.0,-19.0
733,1,0.07018361325885612,8900000.0,5317200000.0,-19.0
734,2,0.0,8900000.0,0.0,-19.0
735,3,0.0,8900000.0,0.0,-19.0
736,0,1.0,7119999.999999998,5312200000.0,-19.0
737,1,0.0,7119999.999999998,0.0,-19.0
738,2,0.0,7119999.999999998,0.0,-19.0
739,3,0.0,7119999.999999998,0.0,-19.0
740,0,0.9313179775189491,5339999.999999997,5312200000.0,-19.0
741,1,0.06868202248105094,5339999.999999997,5316400000.0,-19.0
742,2,0.0,5339999.999999997,0.0,-19.0
743,3,0.0,5339999.999999997,0.0,-19.0
744,0,0.9758285405737165,3559999.9999999963,5312200000.0,-19.0
745,1,0.024171459426283487,3559999.9999999963,5316000000.0,-19.0
746,2,0.0,3559999.9999999963,0.0,-19.0
747,3,0.0,3559999.9999999963,0.0,-19.0
748,0,1.0,1779999.999999995,5312200000.0,-19.0
749,1,0.0,1779999.999999995,0.0,-19.0
750,2,0.0,1779999.999999995,0.0,-19.0
751,3,0.0,1779999.999999995,0.0,-19.0
752,0,1.0,0.0,5312200000.0,-19.0
753,1,0.0,0.0,0.0,-19.0
754,2,0.0,0.0,0.0,-19.0
755,3,0.0,0.0,0.0,-19.0
756,0,0.7536452639653412,35600000.0,5312400000.0,-18.0
757,1,0.24635473603465885,35600000.0,5320800000.0,-18.0
758,2,0.0,35600000.0,0.0,-18.0
759,3,0.0,35600000.0,0.0,-18.0
760,0,0.7537401232280305,33820000.0,5312400000.0,-18.0
761,1,0.24625987677196942,33820000.0,5320600000.0,-18.0
762,2,0.0,33820000.0,0.0,-18.0
763,3,0.0,33820000.0,0.0,-18.0
764,0,0.7821927834340249,32040000.0,5312400000.0,-18.0
765,1,0.21780721656597513,32040000.0,5320400000.0,-18.0
766,2,0.0,32040000.0,0.0,-18.0
767,3,0.0,32040000.0,0.0,-18.0
768,0,0.7880400527827098,30260000.0,5312400000.0,-18.0
769,1,0.21195994721729022,30260000.0,5320200000.0,-18.0
770,2,0.0,30260000.0,0.0,-18.0
771,3,0.0,30260000.0,0.0,-18.0
772,0,0.7880994759381921,28480000.000000004,5312400000.0,-18.0
773,1,0.211900524061808,28480000.000000004,5320000000.0,-18.0
774,2,0.0,28480000.000000004,0.0,-18.0
775,3,0.0,28480000.000000004,0.0,-18.0
776,0,0.7995995112146769,26700000.0,5312400000.0,-18.0
777,1,0.20040048878532316,26700000.0,5319800000.0,-18.0
778,2,0.0,26700000.0,0.0,-18.0
779,3,0.0,26700000.0,0.0,-18.0
780,0,0.8137929768160448,24920000.000000004,5312400000.0,-18.0
781,1,0.18620702318395518,24920000.000000004,5319600000.0,-18.0
782,2,0.0,24920000.000000004,0.0,-18.0
783,3,0.0,24920000.000000004,0.0,-18.0
784,0,0.8381954881149255,23140000.0,5312200000.0,-18.0
785,1,0.1618045118850745,23140000.0,5319200000.0,-18.0
786,2,0.0,23140000.0,0.0,-18.0
787,3,0.0,23140000.0,0.0,-18.0
788,0,0.8456097336782428,21360000.0,5312200000.0,-18.0
789,1,0.15439026632175717,21360000.0,5319000000.0,-18.0
790,2,0.0,21360000.0,0.0,-18.0
791,3,0.0,21360000.0,0.0,-18.0
792,0,0.8487924012033176,19580000.0,5312200000.0,-18.0
793,1,0.15120759879668255,19580000.0,5319000000.0,-18.0
794,2,0.0,19580000.0,0.0,-18.0
795,3,0.0,19580000.0,0.0,-18.0
796,0,0.8666754904150104,17800000.0,5312200000.0,-18.0
797,1,0.13332450958498965,17800000.0,5318800000.0,-18.0
798,2,0.0,17800000.0,0.0,-18.0
799,3,0.0,17800000.0,0.0,-18.0
800,0,0.870134128930564,16020000.0,5312200000.0,-18.0
801,1,0.129865871069436,16020000.0,5318400000.0,-18.0
802,2,0.0,16020000.0,0.0,-18.0
803,3,0.0,16020000.0,0.0,-18.0
804,0,0.8936223483900542,14240000.0,5312200000.0,-18.0
805,1,0.1063776516099458,14240000.0,5318000000.0,-18.0
806,2,0.0,14240000.0,0.0,-18.0
807,3,0.0,14240000.0,0.0,-18.0
808,0,0.8820548557550106,12459999.999999998,5312200000.0,-18.0
809,1,0.11794514424498945,12459999.999999998,5318000000.0,-18.0
810,2,0.0,12459999.999999998,0.0,-18.0
811,3,0.0,12459999.999999998,0.0,-18.0
812,0,0.9396385482409203,10680000.0,5312200000.0,-18.0
813,1,0.060361451759079636,10680000.0,5317400000.0,-18.0
814,2,0.0,10680000.0,0.0,-18.0
815,3,0.0,10680000.0,0.0,-18.0
816,0,0.9061569632149732,8900000.0,5312200000.0,-18.0
817,1,0.09384303678502683,8900000.0,5317200000.0,-18.0
818,2,0.0,8900000.0,0.0,-18.0
819,3,0.0,8900000.0,0.0,-18.0
820,0,1.0,7119999.999999998,5312200000.0,-18.0
821,1,0.0,7119999.999999998,0.0,-18.0
822,2,0.0,7119999.999999998,0.0,-18.0
823,3,0.0,7119999.999999998,0.0,-18.0
824,0,0.9410693067505134,5339999.999999997,5312200000.0,-18.0
825,1,0.05893069324948666,5339999.999999997,5316200000.0,-18.0
826,2,0.0,5339999.999999997,0.0,-18.0
827,3,0.0,5339999.999999997,0.0,-18.0
828,0,0.950152812883433,3559999.9999999963,5312200000.0,-18.0
829,1,0.049847187116567035,3559999.9999999963,5316000000.0,-18.0
830,2,0.0,3559999.9999999963,0.0,-18.0
831,3,0.0,3559999.9999999963,0.0,-18.0
832,0,0.9633475285148626,1779999.999999995,5312200000.0,-18.0
833,1,0.036652471485137415,1779999.999999995,5315800000.0,-18.0
834,2,0.0,1779999.999999995,0.0,-18.0
835,3,0.0,1779999.999999995,0.0,-18.0
836,0,0.95993975543464,0.0,5312200000.0,-18.0
837,1,0.040060244565360024,0.0,5315600000.0,-18.0
838,2,0.0,0.0,0.0,-18.0
839,3,0.0,0.0,0.0,-18.0
840,0,0.7406657017077546,35600000.0,5312400000.0,-17.0
841,1,0.2593342982922454,35600000.0,5320800000.0,-17.0
842,2,0.0,35600000.0,0.0,-17.0
843,3,0.0,35600000.0,0.0,-17.0
844,0,0.7395325995494921,33820000.0,5312400000.0,-17.0
845,1,0.260467400450508,33820000.0,5320600000.0,-17.0
846,2,0.0,33820000.0,0.0,-17.0
847,3,0.0,33820000.0,0.0,-17.0
848,0,0.7513366890740497,32040000.0,5312400000.0,-17.0
849,1,0.24866331092595031,32040000.0,5320400000.0,-17.0
850,2,0.0,32040000.0,0.0,-17.0
851,3,0.0,32040000.0,0.0,-17.0
852,0,0.756256147381347,30260000.0,5312400000.0,-17.0
853,1,0.24374385261865297,30260000.0,5320200000.0,-17.0
854,2,0.0,30260000.0,0.0,-17.0
855,3,0.0,30260000.0,0.0,-17.0
856,0,0.7524667837285669,28480000.000000004,5312400000.0,-17.0
857,1,0.24753321627143307,28480000.000000004,5320000000.0,-17.0
858,2,0.0,28480000.000000004,0.0,-17.0
859,3,0.0,28480000.000000004,0.0,-17.0
860,0,0.7476604851829919,26700000.0,5312400000.0,-17.0
861,1,0.2523395148170081,26700000.0,5319800000.0,-17.0
862,2,0.0,26700000.0,0.0,-17.0
863,3,0.0,26700000.0,0.0,-17.0
864,0,0.7836110132977758,24920000.000000004,5312200000.0,-17.0
865,1,0.21638898670222423,24920000.000000004,5319400000.0,-17.0
866,2,0.0,24920000.000000004,0.0,-17.0
867,3,0.0,24920000.000000004,0.0,-17.0
868,0,0.7900106155646515,23140000.0,5312200000.0,-17.0
869,1,0.20998938443534848,23140000.0,5319400000.0,-17.0
870,2,0.0,23140000.0,0.0,-17.0
871,3,0.0,23140000.0,0.0,-17.0
872,0,0.7961088150945893,21360000.0,5312200000.0,-17.0
873,1,0.20389118490541067,21360000.0,5319000000.0,-17.0
874,2,0.0,21360000.0,0.0,-17.0
875,3,0.0,21360000.0,0.0,-17.0
876,0,0.8256640109885354,19580000.0,5312200000.0,-17.0
877,1,0.1743359890114646,19580000.0,5319000000.0,-17.0
878,2,0.0,19580000.0,0.0,-17.0
879,3,0.0,19580000.0,0.0,-17.0
880,0,0.8347640072200957,17800000.0,5312200000.0,-17.0
881,1,0.16523599277990428,17800000.0,5318600000.0,-17.0
882,2,0.0,17800000.0,0.0,-17.0
883,3,0.0,17800000.0,0.0,-17.0
884,0,0.8668609538445741,16020000.0,5312200000.0,-17.0
885,1,0.1331390461554259,16020000.0,5318200000.0,-17.0
886,2,0.0,16020000.0,0.0,-17.0
887,3,0.0,16020000.0,0.0,-17.0
888,0,0.8727917130474725,14240000.0,5312200000.0,-17.0
889,1,0.12720828695252745,14240000.0,5318200000.0,-17.0
890,2,0.0,14240000.0,0.0,-17.0
891,3,0.0,14240000.0,0.0,-17.0
892,0,0.8485285636469827,12459999.999999998,5312200000.0,-17.0
893,1,0.15147143635301738,12459999.999999998,5317800000.0,-17.0
894,2,0.0,12459999.999999998,0.0,-17.0
895,3,0.0,12459999.999999998,0.0,-17.0
896,0,0.9019949056425314,10680000.0,5312200000.0,-17.0
897,1,0.09800509435746854,10680000.0,5317400000.0,-17.0
898,2,0.0,10680000.0,0.0,-17.0
899,3,0.0,10680000.0,0.0,-17.0
900,0,0.9070649172211073,8900000.0,5312200000.0,-17.0
901,1,0.09293508277889266,8900000.0,5317400000.0,-17.0
902,2,0.0,8900000.0,0.0,-17.0
903,3,0.0,8900000.0,0.0,-17.0
904,0,0.9113602068744754,7119999.999999998,5312200000.0,-17.0
905,1,0.08863979312552464,7119999.999999998,5317000000.0,-17.0
906,2,0.0,7119999.999999998,0.0,-17.0
907,3,0.0,7119999.999999998,0.0,-17.0
908,0,0.9358397067202621,5339999.999999997,5312200000.0,-17.0
909,1,0.06416029327973788,5339999.999999997,5316600000.0,-17.0
910,2,0.0,5339999.999999997,0.0,-17.0
911,3,0.0,5339999.999999997,0.0,-17.0
912,0,0.9277761578279282,3559999.9999999963,5312200000.0,-17.0
913,1,0.07222384217207176,3559999.9999999963,5316200000.0,-17.0
914,2,0.0,3559999.9999999963,0.0,-17.0
915,3,0.0,3559999.9999999963,0.0,-17.0
916,0,0.30559486186913115,1779999.999999995,5312200000.0,-17.0
917,1,0.6944051381308689,1779999.999999995,5315800000.0,-17.0
918,2,0.0,1779999.999999995,0.0,-17.0
919,3,0.0,1779999.999999995,0.0,-17.0
920,0,0.9704541731006602,0.0,5312200000.0,-17.0
921,1,0.029545826899339794,0.0,5315400000.0,-17.0
922,2,0.0,0.0,0.0,-17.0
923,3,0.0,0.0,0.0,-17.0
924,0,0.6956785972046576,35600000.0,5312400000.0,-16.0
925,1,0.30432140279534253,35600000.0,5320800000.0,-16.0
926,2,0.0,35600000.0,0.0,-16.0
927,3,0.0,35600000.0,0.0,-16.0
928,0,0.69403550280018,33820000.0,5312400000.0,-16.0
929,1,0.30596449719981994,33820000.0,5320600000.0,-16.0
930,2,0.0,33820000.0,0.0,-16.0
931,3,0.0,33820000.0,0.0,-16.0
932,0,0.6907154350601195,32040000.0,5312400000.0,-16.0
933,1,0.3092845649398805,32040000.0,5320400000.0,-16.0
934,2,0.0,32040000.0,0.0,-16.0
935,3,0.0,32040000.0,0.0,-16.0
936,0,0.721403617979331,30260000.0,5312400000.0,-16.0
937,1,0.278596382020669,30260000.0,5320200000.0,-16.0
938,2,0.0,30260000.0,0.0,-16.0
939,3,0.0,30260000.0,0.0,-16.0
940,0,0.7261727281779545,28480000.000000004,5312400000.0,-16.0
941,1,0.27382727182204536,28480000.000000004,5320000000.0,-16.0
942,2,0.0,28480000.000000004,0.0,-16.0
943,3,0.0,28480000.000000004,0.0,-16.0
944,0,0.7279755152304063,26700000.0,5312400000.0,-16.0
945,1,0.27202448476959373,26700000.0,5319800000.0,-16.0
946,2,0.0,26700000.0,0.0,-16.0
947,3,0.0,26700000.0,0.0,-16.0
948,0,0.7364493220212506,24920000.000000004,5312200000.0,-16.0
949,1,0.2635506779787495,24920000.000000004,5319400000.0,-16.0
950,2,0.0,24920000.000000004,0.0,-16.0
951,3,0.0,24920000.000000004,0.0,-16.0
952,0,0.7475264138385416,23140000.0,5312400000.0,-16.0
953,1,0.25247358616145843,23140000.0,5319400000.0,-16.0
954,2,0.0,23140000.0,0.0,-16.0
955,3,0.0,23140000.0,0.0,-16.0
956,0,0.7755928958655157,21360000.0,5312200000.0,-16.0
957,1,0.22440710413448428,21360000.0,5319200000.0,-16.0
958,2,0.0,21360000.0,0.0,-16.0
959,3,0.0,21360000.0,0.0,-16.0
960,0,0.7931795607303405,19580000.0,5312200000.0,-16.0
961,1,0.2068204392696595,19580000.0,5318800000.0,-16.0
962,2,0.0,19580000.0,0.0,-16.0
963,3,0.0,19580000.0,0.0,-16.0
964,0,0.7968695836226869,17800000.0,5312200000.0,-16.0
965,1,0.20313041637731302,17800000.0,5318600000.0,-16.0
966,2,0.0,17800000.0,0.0,-16.0
967,3,0.0,17800000.0,0.0,-16.0
968,0,0.8285071423441673,16020000.0,5312200000.0,-16.0
969,1,0.17149285765583275,16020000.0,5318200000.0,-16.0
970,2,0.0,16020000.0,0.0,-16.0
971,3,0.0,16020000.0,0.0,-16.0
972,0,0.8594722830635918,14240000.0,5312200000.0,-16.0
973,1,0.14052771693640814,14240000.0,5318000000.0,-16.0
974,2,0.0,14240000.0,0.0,-16.0
975,3,0.0,14240000.0,0.0,-16.0
976,0,0.8666111984603647,12459999.999999998,5312200000.0,-16.0
977,1,0.13338880153963528,12459999.999999998,5317600000.0,-16.0
978,2,0.0,12459999.999999998,0.0,-16.0
979,3,0.0,12459999.999999998,0.0,-16.0
980,0,0.8731141948979765,10680000.0,5312200000.0,-16.0
981,1,0.12688580510202346,10680000.0,5317400000.0,-16.0
982,2,0.0,10680000.0,0.0,-16.0
983,3,0.0,10680000.0,0.0,-16.0
984,0,0.9110930659078177,8900000.0,5312200000.0,-16.0
985,1,0.08890693409218235,8900000.0,5317200000.0,-16.0
986,2,0.0,8900000.0,0.0,-16.0
987,3,0.0,8900000.0,0.0,-16.0
988,0,0.8887784369181101,7119999.999999998,5312200000.0,-16.0
989,1,0.11122156308188987,7119999.999999998,5316800000.0,-16.0
990,2,0.0,7119999.999999998,0.0,-16.0
991,3,0.0,7119999.999999998,0.0,-16.0
992,0,0.9076661725946423,5339999.999999997,5312200000.0,-16.0
993,1,0.09233382740535771,5339999.999999997,5316800000.0,-16.0
994,2,0.0,5339999.999999997,0.0,-16.0
995,3,0.0,5339999.999999997,0.0,-16.0
996,0,0.9404614751142679,3559999.9999999963,5312200000.0,-16.0
997,1,0.05953852488573212,3559999.9999999963,5316200000.0,-16.0
998,2,0.0,3559999.9999999963,0.0,-16.0
999,3,0.0,3559999.9999999963,0.0,-16.0
1000,0,0.9203411894526994,1779999.999999995,5312200000.0,-16.0
1001,1,0.0796588105473006,1779999.999999995,5316000000.0,-16.0
1002,2,0.0,1779999.999999995,0.0,-16.0
1003,3,0.0,1779999.999999995,0.0,-16.0
1004,0,0.9319778700296086,0.0,5312200000.0,-16.0
1005,1,0.06802212997039128,0.0,5315600000.0,-16.0
1006,2,0.0,0.0,0.0,-16.0
1007,3,0.0,0.0,0.0,-16.0
1008,0,0.6405622301507308,35600000.0,5312400000.0,-15.0
1009,1,0.3594377698492691,35600000.0,5320800000.0,-15.0
1010,2,0.0,35600000.0,0.0,-15.0
1011,3,0.0,35600000.0,0.0,-15.0
1012,0,0.6444187433899954,33820000.0,5312400000.0,-15.0
1013,1,0.35558125661000456,33820000.0,5320600000.0,-15.0
1014,2,0.0,33820000.0,0.0,-15.0
1015,3,0.0,33820000.0,0.0,-15.0
1016,0,0.6723858585919688,32040000.0,5312400000.0,-15.0
1017,1,0.3276141414080313,32040000.0,5320400000.0,-15.0
1018,2,0.0,32040000.0,0.0,-15.0
1019,3,0.0,32040000.0,0.0,-15.0
1020,0,0.6914731284715883,30260000.0,5312400000.0,-15.0
1021,1,0.30852687152841174,30260000.0,5320000000.0,-15.0
1022,2,0.0,30260000.0,0.0,-15.0
1023,3,0.0,30260000.0,0.0,-15.0
1024,0,0.6975197571563181,28480000.000000004,5312400000.0,-15.0
1025,1,0.30248024284368197,28480000.000000004,5320000000.0,-15.0
1026,2,0.0,28480000.000000004,0.0,-15.0
1027,3,0.0,28480000.000000004,0.0,-15.0
1028,0,0.688100532824644,26700000.0,5312400000.0,-15.0
1029,1,0.31189946717535594,26700000.0,5319800000.0,-15.0
1030,2,0.0,26700000.0,0.0,-15.0
1031,3,0.0,26700000.0,0.0,-15.0
1032,0,0.712291076540286,24920000.000000004,5312200000.0,-15.0
1033,1,0.287708923459714,24920000.000000004,5319400000.0,-15.0
1034,2,0.0,24920000.000000004,0.0,-15.0
1035,3,0.0,24920000.000000004,0.0,-15.0
1036,0,0.7017428830443356,23140000.0,5312200000.0,-15.0
1037,1,0.29825711695566437,23140000.0,5319400000.0,-15.0
1038,2,0.0,23140000.0,0.0,-15.0
1039,3,0.0,23140000.0,0.0,-15.0
1040,0,0.7409897489972419,21360000.0,5312200000.0,-15.0
1041,1,0.2590102510027581,21360000.0,5319200000.0,-15.0
1042,2,0.0,21360000.0,0.0,-15.0
1043,3,0.0,21360000.0,0.0,-15.0
1044,0,0.7494276454631369,19580000.0,5312400000.0,-15.0
1045,1,0.25057235453686316,19580000.0,5318800000.0,-15.0
1046,2,0.0,19580000.0,0.0,-15.0
1047,3,0.0,19580000.0,0.0,-15.0
1048,0,0.7545623915191947,17800000.0,5312200000.0,-15.0
1049,1,0.24543760848080534,17800000.0,5318600000.0,-15.0
1050,2,0.0,17800000.0,0.0,-15.0
1051,3,0.0,17800000.0,0.0,-15.0
