,g2,detuning,power
86,0.8073698568381887,28500000.0,14.0
87,0.7674061948162747,28500000.0,15.0
88,0.8402899416793703,28500000.0,16.0
89,1.079672123935791,28500000.0,17.0
90,0.0,27000000.0,-27.0
91,0.0,27000000.0,-26.0
92,0.0,27000000.0,-25.0
93,0.0,27000000.0,-24.0
94,0.0,27000000.0,-23.0
95,0.0,27000000.0,-22.0
96,0.0,27000000.0,-21.0
97,0.0,27000000.0,-20.0
98,0.0,27000000.0,-19.0
99,0.0,27000000.0,-18.0
100,0.0,27000000.0,-17.0
101,0.0,27000000.0,-16.0
102,0.0,27000000.0,-15.0
103,0.0,27000000.0,-14.0
104,0.0,27000000.0,-13.0
105,0.0,27000000.0,-12.0
106,0.0,27000000.0,-11.0
107,0.0,27000000.0,-10.0
108,0.0,27000000.0,-9.0
109,0.0,27000000.0,-8.0
110,0.0,27000000.0,-7.0
111,0.0,27000000.0,-6.0
112,0.0,27000000.0,-5.0
113,0.0,27000000.0,-4.0
114,0.0,27000000.0,-3.0
115,0.41545665055462067,27000000.0,-2.0
116,0.3796923707065402,27000000.0,-1.0
117,0.5509783113986341,27000000.0,0.0
118,0.4852873615913103,27000000.0,1.0
119,0.6311546147738425,27000000.0,2.0
120,0.7234629088954634,27000000.0,3.0
121,0.5993022652448581,27000000.0,4.0
122,0.6149621159943565,27000000.0,5.0
123,0.7655376826651461,27000000.0,6.0
124,0.7120040269190531,27000000.0,7.0
125,0.7988799772043305,27000000.0,8.0
126,0.7738239512504792,27000000.0,9.0
127,0.7777124343757775,27000000.0,10.0
128,0.7560960115056826,27000000.0,11.0
129,0.7820966242875842,27000000.0,12.0
130,0.7930367258379601,27000000.0,13.0
131,0.792983679687232,27000000.0,14.0
132,0.7905846589092721,27000000.0,15.0
133,0.8300433707738788,27000000.0,16.0
134,0.7872502111565696,27000000.0,17.0
135,0.0,25500000.0,-27.0
136,0.0,25500000.0,-26.0
137,0.0,25500000.0,-25.0
138,0.0,25500000.0,-24.0
139,0.0,25500000.0,-23.0
140,0.0,25500000.0,-22.0
141,0.0,25500000.0,-21.0
142,0.0,25500000.0,-20.0
143,0.0,25500000.0,-19.0
144,0.0,25500000.0,-18.0
145,0.0,25500000.0,-17.0
146,0.0,25500000.0,-16.0
147,0.0,25500000.0,-15.0
148,0.0,25500000.0,-14.0
149,0.0,25500000.0,-13.0
150,0.0,25500000.0,-12.0
151,0.0,25500000.0,-11.0
152,0.0,25500000.0,-10.0
153,0.0,25500000.0,-9.0
154,0.0,25500000.0,-8.0
155,0.0,25500000.0,-7.0
156,0.0,25500000.0,-6.0
157,0.0,25500000.0,-5.0
158,0.0,25500000.0,-4.0
159,0.0,25500000.0,-3.0
160,0.0,25500000.0,-2.0
161,0.3605224100884137,25500000.0,-1.0
162,0.5007446895401994,25500000.0,0.0
163,0.47364754135285664,25500000.0,1.0
164,0.6149792037869976,25500000.0,2.0
165,0.8805425743221085,25500000.0,3.0
166,0.7658715077085678,25500000.0,4.0
167,0.8249180800547901,25500000.0,5.0
168,0.7365694953010111,25500000.0,6.0
169,0.7104854794107177,25500000.0,7.0
170,0.7439874906455951,25500000.0,8.0
171,0.8092841178243847,25500000.0,9.0
172,0.7517238271917577,25500000.0,10.0
173,0.7840937975251643,25500000.0,11.0
174,0.7944697477193601,25500000.0,12.0
175,0.7899742145764287,25500000.0,13.0
176,0.7313188001815861,25500000.0,14.0
177,0.8020098756838733,25500000.0,15.0
178,1.0457455430020899,25500000.0,16.0
179,0.8117226210128283,25500000.0,17.0
180,0.0,24000000.0,-27.0
181,0.0,24000000.0,-26.0
182,0.0,24000000.0,-25.0
183,0.0,24000000.0,-24.0
184,0.0,24000000.0,-23.0
185,0.0,24000000.0,-22.0
186,0.0,24000000.0,-21.0
187,0.0,24000000.0,-20.0
188,0.0,24000000.0,-19.0
189,0.0,24000000.0,-18.0
190,0.0,24000000.0,-17.0
191,0.0,24000000.0,-16.0
192,0.0,24000000.0,-15.0
193,0.0,24000000.0,-14.0
194,0.0,24000000.0,-13.0
195,0.0,24000000.0,-12.0
196,0.0,24000000.0,-11.0
197,0.0,24000000.0,-10.0
198,0.0,24000000.0,-9.0
199,0.0,24000000.0,-8.0
200,0.0,24000000.0,-7.0
201,0.0,24000000.0,-6.0
202,0.0,24000000.0,-5.0
203,0.0,24000000.0,-4.0
204,0.0,24000000.0,-3.0
205,0.3711953346244146,24000000.0,-2.0
206,0.5266931014377014,24000000.0,-1.0
207,0.45870485578999043,24000000.0,0.0
208,0.6606257968618654,24000000.0,1.0
209,0.7448213705759101,24000000.0,2.0
210,0.7696300830161111,24000000.0,3.0
211,0.8265736310588627,24000000.0,4.0
212,0.7846745383517578,24000000.0,5.0
213,0.7255924823503551,24000000.0,6.0
214,0.7190042750705181,24000000.0,7.0
215,0.6800709029208221,24000000.0,8.0
216,0.8051180784092116,24000000.0,9.0
217,0.7068153314168028,24000000.0,10.0
218,0.7757777476821645,24000000.0,11.0
219,0.7372875855280578,24000000.0,12.0
220,0.7441426707972896,24000000.0,13.0
221,0.7807851311318638,24000000.0,14.0
222,0.7919235356341018,24000000.0,15.0
223,0.8198744978923103,24000000.0,16.0
224,0.7825058520516567,24000000.0,17.0
225,0.0,22500000.0,-27.0
226,0.0,22500000.0,-26.0
227,0.0,22500000.0,-25.0
228,0.0,22500000.0,-24.0
229,0.0,22500000.0,-23.0
230,0.0,22500000.0,-22.0
231,0.0,22500000.0,-21.0
232,0.0,22500000.0,-20.0
233,0.0,22500000.0,-19.0
234,0.0,22500000.0,-18.0
235,0.0,22500000.0,-17.0
236,0.0,22500000.0,-16.0
237,0.0,22500000.0,-15.0
238,0.0,22500000.0,-14.0
239,0.0,22500000.0,-13.0
240,0.0,22500000.0,-12.0
241,0.0,22500000.0,-11.0
242,0.0,22500000.0,-10.0
243,0.0,22500000.0,-9.0
244,0.0,22500000.0,-8.0
245,0.0,22500000.0,-7.0
246,0.0,22500000.0,-6.0
247,0.0,22500000.0,-5.0
248,0.0,22500000.0,-4.0
249,0.0,22500000.0,-3.0
250,0.0,22500000.0,-2.0
251,0.0,22500000.0,-1.0
252,0.4683324139738154,22500000.0,0.0
253,0.6268522996740672,22500000.0,1.0
254,0.0,22500000.0,2.0
255,0.5994861437284172,22500000.0,3.0
256,0.5982859706403876,22500000.0,4.0
257,0.7857610274033466,22500000.0,5.0
258,0.8447505618125907,22500000.0,6.0
259,0.7463948425723189,22500000.0,7.0
260,0.6548340967472378,22500000.0,8.0
261,0.6363327148316614,22500000.0,9.0
262,0.6797519639059777,22500000.0,10.0
263,0.8020661205136068,22500000.0,11.0
264,0.7434780116548332,22500000.0,12.0
265,0.7980985597487698,22500000.0,13.0
266,0.7626810809432389,22500000.0,14.0
267,0.7789217808245301,22500000.0,15.0
268,0.7864005864920782,22500000.0,16.0
269,0.7721525401939995,22500000.0,17.0
270,0.0,21000000.0,-27.0
271,0.0,21000000.0,-26.0
272,0.0,21000000.0,-25.0
273,0.0,21000000.0,-24.0
274,0.0,21000000.0,-23.0
275,0.0,21000000.0,-22.0
276,0.0,21000000.0,-21.0
277,0.0,21000000.0,-20.0
278,0.0,21000000.0,-19.0
279,0.0,21000000.0,-18.0
280,0.0,21000000.0,-17.0
281,0.0,21000000.0,-16.0
282,0.0,21000000.0,-15.0
283,0.0,21000000.0,-14.0
284,0.0,21000000.0,-13.0
285,0.0,21000000.0,-12.0
286,0.0,21000000.0,-11.0
287,0.0,21000000.0,-10.0
288,0.0,21000000.0,-9.0
289,0.0,21000000.0,-8.0
290,0.0,21000000.0,-7.0
291,0.0,21000000.0,-6.0
292,0.0,21000000.0,-5.0
293,0.0,21000000.0,-4.0
294,0.0,21000000.0,-3.0
295,0.0,21000000.0,-2.0
296,0.0,21000000.0,-1.0
297,0.0,21000000.0,0.0
298,0.0,21000000.0,1.0
299,0.0,21000000.0,2.0
300,0.0,21000000.0,3.0
301,0.6354517026845873,21000000.0,4.0
302,0.718495954441891,21000000.0,5.0
303,0.7383596643545416,21000000.0,6.0
304,0.7475477790026378,21000000.0,7.0
305,0.6122327929688602,21000000.0,8.0
306,0.7411026477470972,21000000.0,9.0
307,0.6595054855596839,21000000.0,10.0
308,0.6999156607648528,21000000.0,11.0
309,0.7854497848450718,21000000.0,12.0
310,0.7683289150527745,21000000.0,13.0
311,0.7741114375031208,21000000.0,14.0
312,0.7490402966351319,21000000.0,15.0
313,0.7630882636741138,21000000.0,16.0
314,0.7726892622443577,21000000.0,17.0
315,0.0,19500000.0,-27.0
316,0.0,19500000.0,-26.0
317,0.0,19500000.0,-25.0
318,0.0,19500000.0,-24.0
319,0.0,19500000.0,-23.0
320,0.0,19500000.0,-22.0
321,0.0,19500000.0,-21.0
322,0.0,19500000.0,-20.0
323,0.0,19500000.0,-19.0
324,0.0,19500000.0,-18.0
325,0.0,19500000.0,-17.0
326,0.0,19500000.0,-16.0
327,0.0,19500000.0,-15.0
328,0.0,19500000.0,-14.0
329,0.0,19500000.0,-13.0
330,0.0,19500000.0,-12.0
331,0.0,19500000.0,-11.0
332,0.0,19500000.0,-10.0
333,0.0,19500000.0,-9.0
334,0.0,19500000.0,-8.0
335,0.0,19500000.0,-7.0
336,0.0,19500000.0,-6.0
337,0.0,19500000.0,-5.0
338,0.0,19500000.0,-4.0
339,0.0,19500000.0,-3.0
340,0.0,19500000.0,-2.0
341,0.0,19500000.0,-1.0
342,0.0,19500000.0,0.0
343,0.0,19500000.0,1.0
344,0.0,19500000.0,2.0
345,0.0,19500000.0,3.0
346,0.6150067035753041,19500000.0,4.0
347,0.0,19500000.0,5.0
348,0.6606525613369634,19500000.0,6.0
349,0.7044358327829309,19500000.0,7.0
350,0.722460033742231,19500000.0,8.0
351,0.6180317032994799,19500000.0,9.0
352,0.662980603163742,19500000.0,10.0
353,0.6547584753610731,19500000.0,11.0
354,0.7121942791176479,19500000.0,12.0
355,0.714016366323056,19500000.0,13.0
356,0.7236604051028879,19500000.0,14.0
357,0.71092736872659,19500000.0,15.0
358,0.8106448139193158,19500000.0,16.0
359,0.7258877501373695,19500000.0,17.0
360,0.0,18000000.0,-27.0
361,0.0,18000000.0,-26.0
362,0.0,18000000.0,-25.0
363,0.0,18000000.0,-24.0
364,0.0,18000000.0,-23.0
365,0.0,18000000.0,-22.0
366,0.0,18000000.0,-21.0
367,0.0,18000000.0,-20.0
368,0.0,18000000.0,-19.0
369,0.0,18000000.0,-18.0
370,0.0,18000000.0,-17.0
371,0.0,18000000.0,-16.0
372,0.0,18000000.0,-15.0
373,0.0,18000000.0,-14.0
374,0.0,18000000.0,-13.0
375,0.0,18000000.0,-12.0
376,0.0,18000000.0,-11.0
377,0.0,18000000.0,-10.0
378,0.0,18000000.0,-9.0
379,0.0,18000000.0,-8.0
380,0.0,18000000.0,-7.0
381,0.0,18000000.0,-6.0
382,0.0,18000000.0,-5.0
383,0.0,18000000.0,-4.0
384,0.0,18000000.0,-3.0
385,0.0,18000000.0,-2.0
386,0.0,18000000.0,-1.0
387,0.0,18000000.0,0.0
388,0.0,18000000.0,1.0
389,0.0,18000000.0,2.0
390,0.0,18000000.0,3.0
391,0.4534078999304207,18000000.0,4.0
392,0.0,18000000.0,5.0
393,0.6602170595342867,18000000.0,6.0
394,0.7061983739484977,18000000.0,7.0
395,0.7027395133978278,18000000.0,8.0
396,0.5684754022098978,18000000.0,9.0
397,0.607170336197772,18000000.0,10.0
398,0.6932875258350302,18000000.0,11.0
399,0.615327291548306,18000000.0,12.0
400,0.6545467407212078,18000000.0,13.0
401,0.6877682628076007,18000000.0,14.0
402,0.6914564453705656,18000000.0,15.0
403,0.7446893229423301,18000000.0,16.0
404,0.6808377529750828,18000000.0,17.0
405,0.0,16500000.0,-27.0
406,0.0,16500000.0,-26.0
407,0.0,16500000.0,-25.0
408,0.0,16500000.0,-24.0
409,0.0,16500000.0,-23.0
410,0.0,16500000.0,-22.0
411,0.0,16500000.0,-21.0
412,0.0,16500000.0,-20.0
413,0.0,16500000.0,-19.0
414,0.0,16500000.0,-18.0
415,0.0,16500000.0,-17.0
416,0.0,16500000.0,-16.0
417,0.0,16500000.0,-15.0
418,0.0,16500000.0,-14.0
419,0.0,16500000.0,-13.0
420,0.0,16500000.0,-12.0
421,0.0,16500000.0,-11.0
422,0.0,16500000.0,-10.0
423,0.0,16500000.0,-9.0
424,0.0,16500000.0,-8.0
425,0.0,16500000.0,-7.0
426,0.0,16500000.0,-6.0
427,0.0,16500000.0,-5.0
428,0.0,16500000.0,-4.0
429,0.0,16500000.0,-3.0
430,0.0,16500000.0,-2.0
431,0.0,16500000.0,-1.0
432,0.0,16500000.0,0.0
433,0.0,16500000.0,1.0
434,0.0,16500000.0,2.0
435,0.0,16500000.0,3.0
436,0.0,16500000.0,4.0
437,0.0,16500000.0,5.0
438,0.0,16500000.0,6.0
439,0.0,16500000.0,7.0
440,0.5451298222901435,16500000.0,8.0
441,0.571006452228325,16500000.0,9.0
442,0.5796139444874421,16500000.0,10.0
443,0.6303365284388748,16500000.0,11.0
444,0.6754354191576839,16500000.0,12.0
445,0.6285893147018691,16500000.0,13.0
446,0.6751091828178456,16500000.0,14.0
447,0.6268253461439937,16500000.0,15.0
448,0.6222441497386331,16500000.0,16.0
449,0.6705169602194136,16500000.0,17.0
450,0.0,15000000.0,-27.0
451,0.0,15000000.0,-26.0
452,0.0,15000000.0,-25.0
453,0.0,15000000.0,-24.0
454,0.0,15000000.0,-23.0
455,0.0,15000000.0,-22.0
456,0.0,15000000.0,-21.0
457,0.0,15000000.0,-20.0
458,0.0,15000000.0,-19.0
459,0.0,15000000.0,-18.0
460,0.0,15000000.0,-17.0
461,0.0,15000000.0,-16.0
462,0.0,15000000.0,-15.0
463,0.0,15000000.0,-14.0
464,0.0,15000000.0,-13.0
465,0.0,15000000.0,-12.0
466,0.0,15000000.0,-11.0
467,0.0,15000000.0,-10.0
468,0.0,15000000.0,-9.0
469,0.0,15000000.0,-8.0
470,0.0,15000000.0,-7.0
471,0.0,15000000.0,-6.0
472,0.0,15000000.0,-5.0
473,0.0,15000000.0,-4.0
474,0.0,15000000.0,-3.0
475,0.0,15000000.0,-2.0
476,0.43326421218070316,15000000.0,-1.0
477,0.0,15000000.0,0.0
478,0.0,15000000.0,1.0
479,0.4052367252680139,15000000.0,2.0
480,0.4793176010488421,15000000.0,3.0
481,0.47293504011489557,15000000.0,4.0
482,0.5060631147733453,15000000.0,5.0
483,0.49494738654227344,15000000.0,6.0
484,0.48917409233732,15000000.0,7.0
485,0.5635686970796461,15000000.0,8.0
486,0.5102958139974656,15000000.0,9.0
487,0.43411904810361857,15000000.0,10.0
488,0.6031630614817403,15000000.0,11.0
489,0.6178820475168565,15000000.0,12.0
490,0.6106251313714005,15000000.0,13.0
491,0.7011074274661778,15000000.0,14.0
492,0.6194086158760509,15000000.0,15.0
493,0.6647994649026454,15000000.0,16.0
494,0.7063741982206232,15000000.0,17.0
495,0.0,13500000.0,-27.0
496,0.0,13500000.0,-26.0
497,0.0,13500000.0,-25.0
498,0.0,13500000.0,-24.0
499,0.0,13500000.0,-23.0
500,0.0,13500000.0,-22.0
501,0.0,13500000.0,-21.0
502,0.0,13500000.0,-20.0
503,0.0,13500000.0,-19.0
504,0.0,13500000.0,-18.0
505,0.0,13500000.0,-17.0
506,0.0,13500000.0,-16.0
507,0.0,13500000.0,-15.0
508,0.0,13500000.0,-14.0
509,0.0,13500000.0,-13.0
510,0.0,13500000.0,-12.0
511,0.0,13500000.0,-11.0
512,0.0,13500000.0,-10.0
513,0.0,13500000.0,-9.0
514,0.0,13500000.0,-8.0
515,0.0,13500000.0,-7.0
516,0.0,13500000.0,-6.0
517,0.0,13500000.0,-5.0
518,0.0,13500000.0,-4.0
519,0.0,13500000.0,-3.0
520,0.0,13500000.0,-2.0
521,0.0,13500000.0,-1.0
522,0.0,13500000.0,0.0
523,0.0,13500000.0,1.0
524,0.0,13500000.0,2.0
525,0.0,13500000.0,3.0
526,0.4877270979216611,13500000.0,4.0
527,0.0,13500000.0,5.0
528,0.44275218755255413,13500000.0,6.0
529,0.3902477783697834,13500000.0,7.0
530,0.41218297567243634,13500000.0,8.0
531,0.4609291191939894,13500000.0,9.0
532,0.5004697522608913,13500000.0,10.0
533,0.547239255701308,13500000.0,11.0
534,0.5295733102355135,13500000.0,12.0
535,0.5257989068289733,13500000.0,13.0
536,0.5555672542853642,13500000.0,14.0
537,0.6532294128668855,13500000.0,15.0
538,0.6277183619631003,13500000.0,16.0
539,0.636129123046707,13500000.0,17.0
540,0.0,12000000.0,-27.0
541,0.0,12000000.0,-26.0
542,0.0,12000000.0,-25.0
543,0.0,12000000.0,-24.0
544,0.0,12000000.0,-23.0
545,0.0,12000000.0,-22.0
546,0.0,12000000.0,-21.0
547,0.0,12000000.0,-20.0
548,0.0,12000000.0,-19.0
549,0.0,12000000.0,-18.0
550,0.0,12000000.0,-17.0
551,0.0,12000000.0,-16.0
552,0.0,12000000.0,-15.0
553,0.0,12000000.0,-14.0
554,0.0,12000000.0,-13.0
555,0.0,12000000.0,-12.0
556,0.0,12000000.0,-11.0
557,0.0,12000000.0,-10.0
558,0.0,12000000.0,-9.0
559,0.0,12000000.0,-8.0
560,0.0,12000000.0,-7.0
561,0.0,12000000.0,-6.0
562,0.0,12000000.0,-5.0
563,0.0,12000000.0,-4.0
564,0.0,12000000.0,-3.0
565,0.0,12000000.0,-2.0
566,0.0,12000000.0,-1.0
567,0.0,12000000.0,0.0
568,0.0,12000000.0,1.0
569,0.0,12000000.0,2.0
570,0.4510799939276968,12000000.0,3.0
571,0.41953638839085006,12000000.0,4.0
572,0.4541145049432897,12000000.0,5.0
573,0.4283141353326678,12000000.0,6.0
574,0.48654363358006686,12000000.0,7.0
575,0.4509408267943381,12000000.0,8.0
576,0.520172505224727,12000000.0,9.0
577,0.560204752543453,12000000.0,10.0
578,0.5991858489880275,12000000.0,11.0
579,0.5300906846503507,12000000.0,12.0
580,0.5898800957216719,12000000.0,13.0
581,0.5894032477419905,12000000.0,14.0
582,0.5887951929155314,12000000.0,15.0
583,0.6364852488923992,12000000.0,16.0
584,0.611568747652182,12000000.0,17.0
585,0.0,10500000.0,-27.0
586,0.0,10500000.0,-26.0
587,0.0,10500000.0,-25.0
588,0.0,10500000.0,-24.0
589,0.0,10500000.0,-23.0
590,0.0,10500000.0,-22.0
591,0.0,10500000.0,-21.0
592,0.0,10500000.0,-20.0
593,0.0,10500000.0,-19.0
594,0.0,10500000.0,-18.0
595,0.0,10500000.0,-17.0
596,0.0,10500000.0,-16.0
597,0.0,10500000.0,-15.0
598,0.0,10500000.0,-14.0
599,0.0,10500000.0,-13.0
600,0.0,10500000.0,-12.0
601,0.0,10500000.0,-11.0
602,0.0,10500000.0,-10.0
603,0.0,10500000.0,-9.0
604,0.0,10500000.0,-8.0
605,0.0,10500000.0,-7.0
606,0.0,10500000.0,-6.0
607,0.0,10500000.0,-5.0
608,0.0,10500000.0,-4.0
609,0.0,10500000.0,-3.0
610,0.0,10500000.0,-2.0
611,0.0,10500000.0,-1.0
612,0.0,10500000.0,0.0
613,0.0,10500000.0,1.0
614,0.0,10500000.0,2.0
615,0.0,10500000.0,3.0
616,0.0,10500000.0,4.0
617,0.0,10500000.0,5.0
618,0.0,10500000.0,6.0
619,0.0,10500000.0,7.0
620,0.0,10500000.0,8.0
621,0.4691865457104176,10500000.0,9.0
622,0.0,10500000.0,10.0
623,0.0,10500000.0,11.0
624,0.5030559295392802,10500000.0,12.0
625,0.5291546199046808,10500000.0,13.0
626,0.6520636582615603,10500000.0,14.0
627,0.5942583485390548,10500000.0,15.0
628,0.6386947686319557,10500000.0,16.0
629,0.5654363745195257,10500000.0,17.0
630,0.0,9000000.0,-27.0
631,0.0,9000000.0,-26.0
632,0.0,9000000.0,-25.0
633,0.0,9000000.0,-24.0
634,0.0,9000000.0,-23.0
635,0.0,9000000.0,-22.0
636,0.0,9000000.0,-21.0
637,0.0,9000000.0,-20.0
638,0.0,9000000.0,-19.0
639,0.0,9000000.0,-18.0
640,0.0,9000000.0,-17.0
641,0.0,9000000.0,-16.0
642,0.0,9000000.0,-15.0
643,0.0,9000000.0,-14.0
644,0.0,9000000.0,-13.0
645,0.0,9000000.0,-12.0
646,0.0,9000000.0,-11.0
647,0.0,9000000.0,-10.0
648,0.0,9000000.0,-9.0
649,0.0,9000000.0,-8.0
650,0.0,9000000.0,-7.0
651,0.0,9000000.0,-6.0
652,0.0,9000000.0,-5.0
653,0.0,9000000.0,-4.0
654,0.0,9000000.0,-3.0
655,0.0,9000000.0,-2.0
656,0.0,9000000.0,-1.0
657,0.0,9000000.0,0.0
658,0.38387166502526116,9000000.0,1.0
659,0.0,9000000.0,2.0
660,0.0,9000000.0,3.0
661,0.0,9000000.0,4.0
662,0.0,9000000.0,5.0
663,0.0,9000000.0,6.0
664,0.5320379093472724,9000000.0,7.0
665,0.6090638242033141,9000000.0,8.0
666,0.0,9000000.0,9.0
667,0.4438309229304822,9000000.0,10.0
668,0.5898663060187327,9000000.0,11.0
669,0.5179555092706776,9000000.0,12.0
670,0.6225300498841275,9000000.0,13.0
671,0.5862024440424126,9000000.0,14.0
672,0.6263695900706675,9000000.0,15.0
673,0.6955301389208306,9000000.0,16.0
674,0.5919989768101768,9000000.0,17.0
675,0.0,7500000.0,-27.0
676,0.0,7500000.0,-26.0
677,0.0,7500000.0,-25.0
678,0.0,7500000.0,-24.0
679,0.0,7500000.0,-23.0
680,0.0,7500000.0,-22.0
681,0.0,7500000.0,-21.0
682,0.0,7500000.0,-20.0
683,0.0,7500000.0,-19.0
684,0.0,7500000.0,-18.0
685,0.0,7500000.0,-17.0
686,0.0,7500000.0,-16.0
687,0.0,7500000.0,-15.0
688,0.0,7500000.0,-14.0
689,0.0,7500000.0,-13.0
690,0.0,7500000.0,-12.0
691,0.0,7500000.0,-11.0
692,0.0,7500000.0,-10.0
693,0.0,7500000.0,-9.0
694,0.0,7500000.0,-8.0
695,0.0,7500000.0,-7.0
696,0.0,7500000.0,-6.0
697,0.0,7500000.0,-5.0
698,0.0,7500000.0,-4.0
699,0.0,7500000.0,-3.0
700,0.0,7500000.0,-2.0
701,0.0,7500000.0,-1.0
702,0.0,7500000.0,0.0
703,0.0,7500000.0,1.0
704,0.0,7500000.0,2.0
705,0.0,7500000.0,3.0
706,0.0,7500000.0,4.0
707,0.0,7500000.0,5.0
708,0.0,7500000.0,6.0
709,0.0,7500000.0,7.0
710,0.0,7500000.0,8.0
711,0.0,7500000.0,9.0
712,0.0,7500000.0,10.0
713,0.5940135948620747,7500000.0,11.0
714,0.0,7500000.0,12.0
715,0.6213261222055397,7500000.0,13.0
716,0.6666967361596402,7500000.0,14.0
717,0.7029665307142435,7500000.0,15.0
718,0.6003063043498529,7500000.0,16.0
719,0.6750024140374883,7500000.0,17.0
720,0.0,6000000.0,-27.0
721,0.0,6000000.0,-26.0
722,0.0,6000000.0,-25.0
723,0.0,6000000.0,-24.0
724,0.0,6000000.0,-23.0
725,0.0,6000000.0,-22.0
726,0.0,6000000.0,-21.0
727,0.0,6000000.0,-20.0
728,0.0,6000000.0,-19.0
729,0.0,6000000.0,-18.0
730,0.0,6000000.0,-17.0
731,0.0,6000000.0,-16.0
732,0.0,6000000.0,-15.0
733,0.0,6000000.0,-14.0
734,0.0,6000000.0,-13.0
735,0.0,6000000.0,-12.0
736,0.0,6000000.0,-11.0
737,0.0,6000000.0,-10.0
738,0.0,6000000.0,-9.0
739,0.0,6000000.0,-8.0
740,0.0,6000000.0,-7.0
741,0.0,6000000.0,-6.0
742,0.0,6000000.0,-5.0
743,0.0,6000000.0,-4.0
744,0.0,6000000.0,-3.0
745,0.0,6000000.0,-2.0
746,0.0,6000000.0,-1.0
747,0.0,6000000.0,0.0
748,0.0,6000000.0,1.0
749,0.0,6000000.0,2.0
750,0.0,6000000.0,3.0
751,0.0,6000000.0,4.0
752,0.0,6000000.0,5.0
753,0.0,6000000.0,6.0
754,0.0,6000000.0,7.0
755,0.0,6000000.0,8.0
756,0.42512050685380487,6000000.0,9.0
757,0.5089014744723921,6000000.0,10.0
758,0.0,6000000.0,11.0
759,0.5201398457810119,6000000.0,12.0
760,0.6967391895132371,6000000.0,13.0
761,0.7142257416764412,6000000.0,14.0
762,0.721922721658842,6000000.0,15.0
763,0.6167960670780822,6000000.0,16.0
764,0.5843456411729049,6000000.0,17.0
765,0.0,4500000.0,-27.0
766,0.0,4500000.0,-26.0
767,0.0,4500000.0,-25.0
768,0.0,4500000.0,-24.0
769,0.0,4500000.0,-23.0
