,n,pop,detuning,freq,power
560,0,0.9237756064893949,9000000.0,5312400000.0,-21.0
561,1,0.07622439351060506,9000000.0,5316800000.0,-21.0
562,2,0.0,9000000.0,0.0,-21.0
563,3,0.0,9000000.0,0.0,-21.0
564,0,0.9063804220892173,7500000.0,5312400000.0,-21.0
565,1,0.09361957791078264,7500000.0,5316800000.0,-21.0
566,2,0.0,7500000.0,0.0,-21.0
567,3,0.0,7500000.0,0.0,-21.0
568,0,1.0,6000000.0,5312400000.0,-21.0
569,1,0.0,6000000.0,0.0,-21.0
570,2,0.0,6000000.0,0.0,-21.0
571,3,0.0,6000000.0,0.0,-21.0
572,0,0.9522644840222997,4500000.0,5312400000.0,-21.0
573,1,0.047735515977700434,4500000.0,5316600000.0,-21.0
574,2,0.0,4500000.0,0.0,-21.0
575,3,0.0,4500000.0,0.0,-21.0
576,0,0.9737827199500125,3000000.0,5312400000.0,-21.0
577,1,0.026217280049987593,3000000.0,5316000000.0,-21.0
578,2,0.0,3000000.0,0.0,-21.0
579,3,0.0,3000000.0,0.0,-21.0
580,0,1.0,1500000.0,5312400000.0,-21.0
581,1,0.0,1500000.0,0.0,-21.0
582,2,0.0,1500000.0,0.0,-21.0
583,3,0.0,1500000.0,0.0,-21.0
584,0,0.9660692606411757,0.0,5312400000.0,-21.0
585,1,0.0339307393588244,0.0,5316000000.0,-21.0
586,2,0.0,0.0,0.0,-21.0
587,3,0.0,0.0,0.0,-21.0
588,0,0.8526521517180342,30000000.0,5312600000.0,-20.0
589,1,0.1473478482819659,30000000.0,5319600000.0,-20.0
590,2,0.0,30000000.0,0.0,-20.0
591,3,0.0,30000000.0,0.0,-20.0
592,0,0.8720687532395207,28500000.0,5312400000.0,-20.0
593,1,0.1279312467604793,28500000.0,5319000000.0,-20.0
594,2,0.0,28500000.0,0.0,-20.0
595,3,0.0,28500000.0,0.0,-20.0
596,0,0.865276738498473,27000000.0,5312400000.0,-20.0
597,1,0.13472326150152697,27000000.0,5319000000.0,-20.0
598,2,0.0,27000000.0,0.0,-20.0
599,3,0.0,27000000.0,0.0,-20.0
600,0,0.9038591133356925,25500000.0,5312400000.0,-20.0
601,1,0.09614088666430746,25500000.0,5319000000.0,-20.0
602,2,0.0,25500000.0,0.0,-20.0
603,3,0.0,25500000.0,0.0,-20.0
604,0,0.8904312959275881,24000000.0,5312400000.0,-20.0
605,1,0.10956870407241187,24000000.0,5319000000.0,-20.0
606,2,0.0,24000000.0,0.0,-20.0
607,3,0.0,24000000.0,0.0,-20.0
608,0,0.895361878919883,22500000.0,5312400000.0,-20.0
609,1,0.10463812108011694,22500000.0,5319000000.0,-20.0
610,2,0.0,22500000.0,0.0,-20.0
611,3,0.0,22500000.0,0.0,-20.0
612,0,0.8812592458090787,21000000.0,5312400000.0,-20.0
613,1,0.11874075419092138,21000000.0,5318400000.0,-20.0
614,2,0.0,21000000.0,0.0,-20.0
615,3,0.0,21000000.0,0.0,-20.0
616,0,0.9007725369573139,19500000.0,5312400000.0,-20.0
617,1,0.09922746304268612,19500000.0,5318600000.0,-20.0
618,2,0.0,19500000.0,0.0,-20.0
619,3,0.0,19500000.0,0.0,-20.0
620,0,0.9220669833047219,18000000.0,5312400000.0,-20.0
621,1,0.07793301669527804,18000000.0,5318200000.0,-20.0
622,2,0.0,18000000.0,0.0,-20.0
623,3,0.0,18000000.0,0.0,-20.0
624,0,0.9400999516872148,16500000.0,5312400000.0,-20.0
625,1,0.059900048312785135,16500000.0,5318200000.0,-20.0
626,2,0.0,16500000.0,0.0,-20.0
627,3,0.0,16500000.0,0.0,-20.0
628,0,0.8980070606835928,15000000.0,5312400000.0,-20.0
629,1,0.10199293931640713,15000000.0,5317800000.0,-20.0
630,2,0.0,15000000.0,0.0,-20.0
631,3,0.0,15000000.0,0.0,-20.0
632,0,0.8991235387807461,13500000.0,5312400000.0,-20.0
633,1,0.10087646121925381,13500000.0,5317600000.0,-20.0
634,2,0.0,13500000.0,0.0,-20.0
635,3,0.0,13500000.0,0.0,-20.0
636,0,0.8982717557579769,12000000.0,5312400000.0,-20.0
637,1,0.10172824424202309,12000000.0,5317200000.0,-20.0
638,2,0.0,12000000.0,0.0,-20.0
639,3,0.0,12000000.0,0.0,-20.0
640,0,0.9260119427910284,10500000.0,5312400000.0,-20.0
641,1,0.07398805720897167,10500000.0,5317200000.0,-20.0
642,2,0.0,10500000.0,0.0,-20.0
643,3,0.0,10500000.0,0.0,-20.0
644,0,0.9338642254624511,9000000.0,5312400000.0,-20.0
645,1,0.06613577453754883,9000000.0,5317000000.0,-20.0
646,2,0.0,9000000.0,0.0,-20.0
647,3,0.0,9000000.0,0.0,-20.0
648,0,0.9344297859635247,7500000.0,5312400000.0,-20.0
649,1,0.06557021403647527,7500000.0,5316600000.0,-20.0
650,2,0.0,7500000.0,0.0,-20.0
651,3,0.0,7500000.0,0.0,-20.0
652,0,0.9304255759927438,6000000.0,5312400000.0,-20.0
653,1,0.06957442400725629,6000000.0,5316600000.0,-20.0
654,2,0.0,6000000.0,0.0,-20.0
655,3,0.0,6000000.0,0.0,-20.0
656,0,0.8843634012497129,4500000.0,5312400000.0,-20.0
657,1,0.11563659875028708,4500000.0,5316600000.0,-20.0
658,2,0.0,4500000.0,0.0,-20.0
659,3,0.0,4500000.0,0.0,-20.0
660,0,0.928338898012571,3000000.0,5312400000.0,-20.0
661,1,0.07166110198742913,3000000.0,5316200000.0,-20.0
662,2,0.0,3000000.0,0.0,-20.0
663,3,0.0,3000000.0,0.0,-20.0
664,0,0.9133894053473941,1500000.0,5312400000.0,-20.0
665,1,0.08661059465260594,1500000.0,5316200000.0,-20.0
666,2,0.0,1500000.0,0.0,-20.0
667,3,0.0,1500000.0,0.0,-20.0
668,0,0.39559446126613873,0.0,5312400000.0,-20.0
669,1,0.6044055387338613,0.0,5315800000.0,-20.0
670,2,0.0,0.0,0.0,-20.0
671,3,0.0,0.0,0.0,-20.0
672,0,0.8599385528092699,30000000.0,5312600000.0,-19.0
673,1,0.1400614471907301,30000000.0,5319800000.0,-19.0
674,2,0.0,30000000.0,0.0,-19.0
675,3,0.0,30000000.0,0.0,-19.0
676,0,0.8826648819246311,28500000.0,5312600000.0,-19.0
677,1,0.11733511807536882,28500000.0,5318800000.0,-19.0
678,2,0.0,28500000.0,0.0,-19.0
679,3,0.0,28500000.0,0.0,-19.0
680,0,0.8849506435437211,27000000.0,5312400000.0,-19.0
681,1,0.11504935645627898,27000000.0,5318600000.0,-19.0
682,2,0.0,27000000.0,0.0,-19.0
683,3,0.0,27000000.0,0.0,-19.0
684,0,0.8405967591043764,25500000.0,5312400000.0,-19.0
685,1,0.15940324089562355,25500000.0,5319200000.0,-19.0
686,2,0.0,25500000.0,0.0,-19.0
687,3,0.0,25500000.0,0.0,-19.0
688,0,0.8961191002022401,24000000.0,5312400000.0,-19.0
689,1,0.1038808997977599,24000000.0,5319000000.0,-19.0
690,2,0.0,24000000.0,0.0,-19.0
691,3,0.0,24000000.0,0.0,-19.0
692,0,0.8639784922315256,22500000.0,5312400000.0,-19.0
693,1,0.13602150776847455,22500000.0,5318600000.0,-19.0
694,2,0.0,22500000.0,0.0,-19.0
695,3,0.0,22500000.0,0.0,-19.0
696,0,0.8833699787160402,21000000.0,5312400000.0,-19.0
697,1,0.11663002128395983,21000000.0,5318600000.0,-19.0
698,2,0.0,21000000.0,0.0,-19.0
699,3,0.0,21000000.0,0.0,-19.0
700,0,0.8559495600355788,19500000.0,5312400000.0,-19.0
701,1,0.1440504399644212,19500000.0,5318400000.0,-19.0
702,2,0.0,19500000.0,0.0,-19.0
703,3,0.0,19500000.0,0.0,-19.0
704,0,0.8845866659627833,18000000.0,5312400000.0,-19.0
705,1,0.11541333403721672,18000000.0,5318200000.0,-19.0
706,2,0.0,18000000.0,0.0,-19.0
707,3,0.0,18000000.0,0.0,-19.0
708,0,0.885988285331538,16500000.0,5312400000.0,-19.0
709,1,0.11401171466846208,16500000.0,5318000000.0,-19.0
710,2,0.0,16500000.0,0.0,-19.0
711,3,0.0,16500000.0,0.0,-19.0
712,0,0.9035879317861591,15000000.0,5312400000.0,-19.0
713,1,0.09641206821384085,15000000.0,5317800000.0,-19.0
714,2,0.0,15000000.0,0.0,-19.0
715,3,0.0,15000000.0,0.0,-19.0
716,0,0.9031566347317268,13500000.0,5312400000.0,-19.0
717,1,0.0968433652682732,13500000.0,5317600000.0,-19.0
718,2,0.0,13500000.0,0.0,-19.0
719,3,0.0,13500000.0,0.0,-19.0
720,0,0.8887785525606878,12000000.0,5312400000.0,-19.0
721,1,0.11122144743931216,12000000.0,5317200000.0,-19.0
722,2,0.0,12000000.0,0.0,-19.0
723,3,0.0,12000000.0,0.0,-19.0
724,0,0.8929436762630576,10500000.0,5312400000.0,-19.0
725,1,0.10705632373694231,10500000.0,5317200000.0,-19.0
726,2,0.0,10500000.0,0.0,-19.0
727,3,0.0,10500000.0,0.0,-19.0
728,0,0.8792610143310648,9000000.0,5312400000.0,-19.0
729,1,0.12073898566893525,9000000.0,5317000000.0,-19.0
730,2,0.0,9000000.0,0.0,-19.0
731,3,0.0,9000000.0,0.0,-19.0
732,0,0.9256369291210316,7500000.0,5312400000.0,-19.0
733,1,0.07436307087896837,7500000.0,5316600000.0,-19.0
734,2,0.0,7500000.0,0.0,-19.0
735,3,0.0,7500000.0,0.0,-19.0
736,0,0.8982985811877596,6000000.0,5312400000.0,-19.0
737,1,0.10170141881224036,6000000.0,5316400000.0,-19.0
738,2,0.0,6000000.0,0.0,-19.0
739,3,0.0,6000000.0,0.0,-19.0
740,0,0.9163589124890101,4500000.0,5312400000.0,-19.0
741,1,0.08364108751098986,4500000.0,5316600000.0,-19.0
742,2,0.0,4500000.0,0.0,-19.0
743,3,0.0,4500000.0,0.0,-19.0
744,0,0.9375536610757867,3000000.0,5312400000.0,-19.0
745,1,0.0624463389242132,3000000.0,5316200000.0,-19.0
746,2,0.0,3000000.0,0.0,-19.0
747,3,0.0,3000000.0,0.0,-19.0
748,0,0.8872846581504227,1500000.0,5312400000.0,-19.0
749,1,0.11271534184957732,1500000.0,5316000000.0,-19.0
750,2,0.0,1500000.0,0.0,-19.0
751,3,0.0,1500000.0,0.0,-19.0
752,0,0.9531681836597101,0.0,5312400000.0,-19.0
753,1,0.046831816340289885,0.0,5315800000.0,-19.0
754,2,0.0,0.0,0.0,-19.0
755,3,0.0,0.0,0.0,-19.0
756,0,0.8199846675182026,30000000.0,5312600000.0,-18.0
757,1,0.18001533248179738,30000000.0,5319600000.0,-18.0
758,2,0.0,30000000.0,0.0,-18.0
759,3,0.0,30000000.0,0.0,-18.0
760,0,0.8368008778859338,28500000.0,5312600000.0,-18.0
761,1,0.16319912211406626,28500000.0,5319200000.0,-18.0
762,2,0.0,28500000.0,0.0,-18.0
763,3,0.0,28500000.0,0.0,-18.0
764,0,0.8450193021657927,27000000.0,5312600000.0,-18.0
765,1,0.1549806978342074,27000000.0,5319000000.0,-18.0
766,2,0.0,27000000.0,0.0,-18.0
767,3,0.0,27000000.0,0.0,-18.0
768,0,0.8298716259527096,25500000.0,5312400000.0,-18.0
769,1,0.17012837404729036,25500000.0,5319000000.0,-18.0
770,2,0.0,25500000.0,0.0,-18.0
771,3,0.0,25500000.0,0.0,-18.0
772,0,0.8349273780299163,24000000.0,5312400000.0,-18.0
773,1,0.1650726219700837,24000000.0,5319000000.0,-18.0
774,2,0.0,24000000.0,0.0,-18.0
775,3,0.0,24000000.0,0.0,-18.0
776,0,0.8280869278553658,22500000.0,5312400000.0,-18.0
777,1,0.17191307214463422,22500000.0,5318600000.0,-18.0
778,2,0.0,22500000.0,0.0,-18.0
779,3,0.0,22500000.0,0.0,-18.0
780,0,0.8610824784017127,21000000.0,5312400000.0,-18.0
781,1,0.1389175215982874,21000000.0,5318600000.0,-18.0
782,2,0.0,21000000.0,0.0,-18.0
783,3,0.0,21000000.0,0.0,-18.0
784,0,0.8526165547889497,19500000.0,5312400000.0,-18.0
785,1,0.14738344521105026,19500000.0,5318400000.0,-18.0
786,2,0.0,19500000.0,0.0,-18.0
787,3,0.0,19500000.0,0.0,-18.0
788,0,0.8575907168661686,18000000.0,5312400000.0,-18.0
789,1,0.1424092831338314,18000000.0,5318000000.0,-18.0
790,2,0.0,18000000.0,0.0,-18.0
791,3,0.0,18000000.0,0.0,-18.0
792,0,0.8869653581443535,16500000.0,5312400000.0,-18.0
793,1,0.11303464185564652,16500000.0,5318000000.0,-18.0
794,2,0.0,16500000.0,0.0,-18.0
795,3,0.0,16500000.0,0.0,-18.0
796,0,0.8599164862085181,15000000.0,5312400000.0,-18.0
797,1,0.14008351379148185,15000000.0,5317800000.0,-18.0
798,2,0.0,15000000.0,0.0,-18.0
799,3,0.0,15000000.0,0.0,-18.0
800,0,0.8693101147346267,13500000.0,5312400000.0,-18.0
801,1,0.13068988526537334,13500000.0,5317600000.0,-18.0
802,2,0.0,13500000.0,0.0,-18.0
803,3,0.0,13500000.0,0.0,-18.0
804,0,0.8593937261501373,12000000.0,5312400000.0,-18.0
805,1,0.14060627384986266,12000000.0,5317400000.0,-18.0
806,2,0.0,12000000.0,0.0,-18.0
807,3,0.0,12000000.0,0.0,-18.0
808,0,0.8757156748736953,10500000.0,5312400000.0,-18.0
809,1,0.12428432512630475,10500000.0,5317200000.0,-18.0
810,2,0.0,10500000.0,0.0,-18.0
811,3,0.0,10500000.0,0.0,-18.0
812,0,0.8762091597300216,9000000.0,5312400000.0,-18.0
813,1,0.12379084026997846,9000000.0,5317000000.0,-18.0
814,2,0.0,9000000.0,0.0,-18.0
815,3,0.0,9000000.0,0.0,-18.0
816,0,0.8888078695040997,7500000.0,5312400000.0,-18.0
817,1,0.11119213049590032,7500000.0,5316600000.0,-18.0
818,2,0.0,7500000.0,0.0,-18.0
819,3,0.0,7500000.0,0.0,-18.0
820,0,0.8845073681643651,6000000.0,5312400000.0,-18.0
821,1,0.11549263183563482,6000000.0,5316800000.0,-18.0
822,2,0.0,6000000.0,0.0,-18.0
823,3,0.0,6000000.0,0.0,-18.0
824,0,0.8726000903150782,4500000.0,5312400000.0,-18.0
825,1,0.12739990968492182,4500000.0,5316400000.0,-18.0
826,2,0.0,4500000.0,0.0,-18.0
827,3,0.0,4500000.0,0.0,-18.0
828,0,0.9115570608252681,3000000.0,5312400000.0,-18.0
829,1,0.08844293917473182,3000000.0,5316200000.0,-18.0
830,2,0.0,3000000.0,0.0,-18.0
831,3,0.0,3000000.0,0.0,-18.0
832,0,0.9284471080298513,1500000.0,5312400000.0,-18.0
833,1,0.07155289197014872,1500000.0,5316200000.0,-18.0
834,2,0.0,1500000.0,0.0,-18.0
835,3,0.0,1500000.0,0.0,-18.0
836,0,0.9171416153141702,0.0,5312400000.0,-18.0
837,1,0.08285838468582983,0.0,5315600000.0,-18.0
838,2,0.0,0.0,0.0,-18.0
839,3,0.0,0.0,0.0,-18.0
840,0,0.7862139839171692,30000000.0,5312600000.0,-17.0
841,1,0.21378601608283068,30000000.0,5319600000.0,-17.0
842,2,0.0,30000000.0,0.0,-17.0
843,3,0.0,30000000.0,0.0,-17.0
844,0,0.8094883830562226,28500000.0,5312600000.0,-17.0
845,1,0.19051161694377736,28500000.0,5319000000.0,-17.0
846,2,0.0,28500000.0,0.0,-17.0
847,3,0.0,28500000.0,0.0,-17.0
848,0,0.7893985453354695,27000000.0,5312600000.0,-17.0
849,1,0.2106014546645305,27000000.0,5319000000.0,-17.0
850,2,0.0,27000000.0,0.0,-17.0
851,3,0.0,27000000.0,0.0,-17.0
852,0,0.7982007194924291,25500000.0,5312400000.0,-17.0
853,1,0.20179928050757096,25500000.0,5319000000.0,-17.0
854,2,0.0,25500000.0,0.0,-17.0
855,3,0.0,25500000.0,0.0,-17.0
856,0,0.803777582053779,24000000.0,5312600000.0,-17.0
857,1,0.19622241794622106,24000000.0,5318800000.0,-17.0
858,2,0.0,24000000.0,0.0,-17.0
859,3,0.0,24000000.0,0.0,-17.0
860,0,0.781373461528508,22500000.0,5312400000.0,-17.0
861,1,0.21862653847149202,22500000.0,5318800000.0,-17.0
862,2,0.0,22500000.0,0.0,-17.0
863,3,0.0,22500000.0,0.0,-17.0
864,0,0.7937427542004102,21000000.0,5312400000.0,-17.0
865,1,0.2062572457995899,21000000.0,5318600000.0,-17.0
866,2,0.0,21000000.0,0.0,-17.0
867,3,0.0,21000000.0,0.0,-17.0
868,0,0.8283630062903282,19500000.0,5312400000.0,-17.0
869,1,0.17163699370967184,19500000.0,5318400000.0,-17.0
870,2,0.0,19500000.0,0.0,-17.0
871,3,0.0,19500000.0,0.0,-17.0
872,0,0.812424973982109,18000000.0,5312400000.0,-17.0
873,1,0.18757502601789094,18000000.0,5318200000.0,-17.0
874,2,0.0,18000000.0,0.0,-17.0
875,3,0.0,18000000.0,0.0,-17.0
876,0,0.828677436152488,16500000.0,5312400000.0,-17.0
877,1,0.1713225638475119,16500000.0,5318000000.0,-17.0
878,2,0.0,16500000.0,0.0,-17.0
879,3,0.0,16500000.0,0.0,-17.0
880,0,0.8186828340231715,15000000.0,5312400000.0,-17.0
881,1,0.18131716597682845,15000000.0,5318000000.0,-17.0
882,2,0.0,15000000.0,0.0,-17.0
883,3,0.0,15000000.0,0.0,-17.0
884,0,0.8452805608585224,13500000.0,5312400000.0,-17.0
885,1,0.1547194391414776,13500000.0,5317400000.0,-17.0
886,2,0.0,13500000.0,0.0,-17.0
887,3,0.0,13500000.0,0.0,-17.0
888,0,0.8386601147478975,12000000.0,5312400000.0,-17.0
889,1,0.16133988525210258,12000000.0,5317400000.0,-17.0
890,2,0.0,12000000.0,0.0,-17.0
891,3,0.0,12000000.0,0.0,-17.0
892,0,0.8430443000225525,10500000.0,5312400000.0,-17.0
893,1,0.15695569997744754,10500000.0,5317200000.0,-17.0
894,2,0.0,10500000.0,0.0,-17.0
895,3,0.0,10500000.0,0.0,-17.0
896,0,0.8668196973538991,9000000.0,5312400000.0,-17.0
897,1,0.1331803026461009,9000000.0,5316800000.0,-17.0
898,2,0.0,9000000.0,0.0,-17.0
899,3,0.0,9000000.0,0.0,-17.0
900,0,0.8868653292049038,7500000.0,5312400000.0,-17.0
901,1,0.11313467079509629,7500000.0,5316600000.0,-17.0
902,2,0.0,7500000.0,0.0,-17.0
903,3,0.0,7500000.0,0.0,-17.0
904,0,0.8604719407003849,6000000.0,5312400000.0,-17.0
905,1,0.13952805929961512,6000000.0,5316600000.0,-17.0
906,2,0.0,6000000.0,0.0,-17.0
907,3,0.0,6000000.0,0.0,-17.0
908,0,0.8707153811735395,4500000.0,5312400000.0,-17.0
909,1,0.12928461882646045,4500000.0,5316400000.0,-17.0
910,2,0.0,4500000.0,0.0,-17.0
911,3,0.0,4500000.0,0.0,-17.0
912,0,0.8836373731595897,3000000.0,5312400000.0,-17.0
913,1,0.11636262684041027,3000000.0,5316400000.0,-17.0
914,2,0.0,3000000.0,0.0,-17.0
915,3,0.0,3000000.0,0.0,-17.0
916,0,0.8735828305175022,1500000.0,5312400000.0,-17.0
917,1,0.12641716948249773,1500000.0,5316000000.0,-17.0
918,2,0.0,1500000.0,0.0,-17.0
919,3,0.0,1500000.0,0.0,-17.0
920,0,0.8956483839320118,0.0,5312400000.0,-17.0
921,1,0.10435161606798808,0.0,5315800000.0,-17.0
922,2,0.0,0.0,0.0,-17.0
923,3,0.0,0.0,0.0,-17.0
924,0,0.7454227429544641,30000000.0,5312600000.0,-16.0
925,1,0.25457725704553585,30000000.0,5319600000.0,-16.0
926,2,0.0,30000000.0,0.0,-16.0
927,3,0.0,30000000.0,0.0,-16.0
928,0,0.7656391957140232,28500000.0,5312400000.0,-16.0
929,1,0.2343608042859769,28500000.0,5319200000.0,-16.0
930,2,0.0,28500000.0,0.0,-16.0
931,3,0.0,28500000.0,0.0,-16.0
932,0,0.7708340927200338,27000000.0,5312600000.0,-16.0
933,1,0.22916590727996622,27000000.0,5319000000.0,-16.0
934,2,0.0,27000000.0,0.0,-16.0
935,3,0.0,27000000.0,0.0,-16.0
936,0,0.7790172291981333,25500000.0,5312400000.0,-16.0
937,1,0.22098277080186668,25500000.0,5319000000.0,-16.0
938,2,0.0,25500000.0,0.0,-16.0
939,3,0.0,25500000.0,0.0,-16.0
940,0,0.7775039447216632,24000000.0,5312400000.0,-16.0
941,1,0.22249605527833682,24000000.0,5318800000.0,-16.0
942,2,0.0,24000000.0,0.0,-16.0
943,3,0.0,24000000.0,0.0,-16.0
944,0,0.7648082478150359,22500000.0,5312400000.0,-16.0
945,1,0.2351917521849641,22500000.0,5318800000.0,-16.0
946,2,0.0,22500000.0,0.0,-16.0
947,3,0.0,22500000.0,0.0,-16.0
948,0,0.7951004939195904,21000000.0,5312400000.0,-16.0
949,1,0.20489950608040958,21000000.0,5318600000.0,-16.0
950,2,0.0,21000000.0,0.0,-16.0
951,3,0.0,21000000.0,0.0,-16.0
952,0,0.8065792923932684,19500000.0,5312400000.0,-16.0
953,1,0.1934207076067317,19500000.0,5318400000.0,-16.0
954,2,0.0,19500000.0,0.0,-16.0
955,3,0.0,19500000.0,0.0,-16.0
956,0,0.8148867471546869,18000000.0,5312400000.0,-16.0
957,1,0.18511325284531308,18000000.0,5318000000.0,-16.0
958,2,0.0,18000000.0,0.0,-16.0
959,3,0.0,18000000.0,0.0,-16.0
960,0,0.8081785797626079,16500000.0,5312400000.0,-16.0
961,1,0.19182142023739207,16500000.0,5318000000.0,-16.0
962,2,0.0,16500000.0,0.0,-16.0
963,3,0.0,16500000.0,0.0,-16.0
964,0,0.8251590918514049,15000000.0,5312400000.0,-16.0
965,1,0.17484090814859507,15000000.0,5317600000.0,-16.0
966,2,0.0,15000000.0,0.0,-16.0
967,3,0.0,15000000.0,0.0,-16.0
968,0,0.812090996544173,13500000.0,5312400000.0,-16.0
969,1,0.18790900345582695,13500000.0,5317600000.0,-16.0
970,2,0.0,13500000.0,0.0,-16.0
971,3,0.0,13500000.0,0.0,-16.0
972,0,0.8246391041000444,12000000.0,5312400000.0,-16.0
973,1,0.17536089589995557,12000000.0,5317200000.0,-16.0
974,2,0.0,12000000.0,0.0,-16.0
975,3,0.0,12000000.0,0.0,-16.0
976,0,0.8106649053963842,10500000.0,5312400000.0,-16.0
977,1,0.18933509460361578,10500000.0,5317000000.0,-16.0
978,2,0.0,10500000.0,0.0,-16.0
979,3,0.0,10500000.0,0.0,-16.0
980,0,0.8250602365204271,9000000.0,5312400000.0,-16.0
981,1,0.1749397634795729,9000000.0,5317000000.0,-16.0
982,2,0.0,9000000.0,0.0,-16.0
983,3,0.0,9000000.0,0.0,-16.0
984,0,0.8043552788210505,7500000.0,5312400000.0,-16.0
985,1,0.19564472117894952,7500000.0,5316800000.0,-16.0
986,2,0.0,7500000.0,0.0,-16.0
987,3,0.0,7500000.0,0.0,-16.0
988,0,0.8339847502663588,6000000.0,5312400000.0,-16.0
989,1,0.16601524973364126,6000000.0,5316600000.0,-16.0
990,2,0.0,6000000.0,0.0,-16.0
991,3,0.0,6000000.0,0.0,-16.0
992,0,0.8413350801561235,4500000.0,5312400000.0,-16.0
993,1,0.1586649198438765,4500000.0,5316400000.0,-16.0
994,2,0.0,4500000.0,0.0,-16.0
995,3,0.0,4500000.0,0.0,-16.0
996,0,0.8536219091368671,3000000.0,5312400000.0,-16.0
997,1,0.14637809086313283,3000000.0,5316200000.0,-16.0
998,2,0.0,3000000.0,0.0,-16.0
999,3,0.0,3000000.0,0.0,-16.0
1000,0,0.8697043616162804,1500000.0,5312400000.0,-16.0
1001,1,0.13029563838371955,1500000.0,5316200000.0,-16.0
1002,2,0.0,1500000.0,0.0,-16.0
1003,3,0.0,1500000.0,0.0,-16.0
1004,0,0.8911829651424283,0.0,5312400000.0,-16.0
1005,1,0.10881703485757169,0.0,5315800000.0,-16.0
1006,2,0.0,0.0,0.0,-16.0
1007,3,0.0,0.0,0.0,-16.0
1008,0,0.7199799453857849,30000000.0,5312600000.0,-15.0
1009,1,0.28002005461421514,30000000.0,5319600000.0,-15.0
1010,2,0.0,30000000.0,0.0,-15.0
1011,3,0.0,30000000.0,0.0,-15.0
1012,0,0.7357341217595263,28500000.0,5312600000.0,-15.0
1013,1,0.26426587824047365,28500000.0,5319200000.0,-15.0
1014,2,0.0,28500000.0,0.0,-15.0
1015,3,0.0,28500000.0,0.0,-15.0
1016,0,0.728412289015406,27000000.0,5312600000.0,-15.0
1017,1,0.2715877109845941,27000000.0,5319000000.0,-15.0
1018,2,0.0,27000000.0,0.0,-15.0
1019,3,0.0,27000000.0,0.0,-15.0
1020,0,0.7457903460520653,25500000.0,5312400000.0,-15.0
1021,1,0.2542096539479347,25500000.0,5319000000.0,-15.0
1022,2,0.0,25500000.0,0.0,-15.0
1023,3,0.0,25500000.0,0.0,-15.0
1024,0,0.7679592658409184,24000000.0,5312400000.0,-15.0
1025,1,0.2320407341590816,24000000.0,5318800000.0,-15.0
1026,2,0.0,24000000.0,0.0,-15.0
1027,3,0.0,24000000.0,0.0,-15.0
1028,0,0.7451201407052923,22500000.0,5312400000.0,-15.0
1029,1,0.2548798592947077,22500000.0,5318800000.0,-15.0
1030,2,0.0,22500000.0,0.0,-15.0
1031,3,0.0,22500000.0,0.0,-15.0
1032,0,0.7767567646340757,21000000.0,5312400000.0,-15.0
1033,1,0.22324323536592422,21000000.0,5318600000.0,-15.0
1034,2,0.0,21000000.0,0.0,-15.0
1035,3,0.0,21000000.0,0.0,-15.0
1036,0,0.7730554546857302,19500000.0,5312400000.0,-15.0
1037,1,0.22694454531426966,19500000.0,5318400000.0,-15.0
1038,2,0.0,19500000.0,0.0,-15.0
1039,3,0.0,19500000.0,0.0,-15.0
1040,0,0.7859737596495939,18000000.0,5312400000.0,-15.0
1041,1,0.21402624035040613,18000000.0,5318200000.0,-15.0
1042,2,0.0,18000000.0,0.0,-15.0
1043,3,0.0,18000000.0,0.0,-15.0
1044,0,0.7897286825336522,16500000.0,5312400000.0,-15.0
1045,1,0.21027131746634772,16500000.0,5318000000.0,-15.0
1046,2,0.0,16500000.0,0.0,-15.0
1047,3,0.0,16500000.0,0.0,-15.0
1048,0,0.7814165679913357,15000000.0,5312400000.0,-15.0
1049,1,0.2185834320086642,15000000.0,5317800000.0,-15.0
1050,2,0.0,15000000.0,0.0,-15.0
1051,3,0.0,15000000.0,0.0,-15.0
1052,0,0.7766029999719597,13500000.0,5312400000.0,-15.0
1053,1,0.2233970000280402,13500000.0,5317600000.0,-15.0
1054,2,0.0,13500000.0,0.0,-15.0
1055,3,0.0,13500000.0,0.0,-15.0
1056,0,0.7780906158791219,12000000.0,5312400000.0,-15.0
1057,1,0.22190938412087813,12000000.0,5317400000.0,-15.0
1058,2,0.0,12000000.0,0.0,-15.0
1059,3,0.0,12000000.0,0.0,-15.0
1060,0,0.7788169767221593,10500000.0,5312400000.0,-15.0
1061,1,0.22118302327784067,10500000.0,5317200000.0,-15.0
1062,2,0.0,10500000.0,0.0,-15.0
1063,3,0.0,10500000.0,0.0,-15.0
1064,0,0.797983139124267,9000000.0,5312400000.0,-15.0
1065,1,0.20201686087573298,9000000.0,5317000000.0,-15.0
1066,2,0.0,9000000.0,0.0,-15.0
1067,3,0.0,9000000.0,0.0,-15.0
1068,0,0.8372148946823712,7500000.0,5312400000.0,-15.0
1069,1,0.16278510531762877,7500000.0,5316800000.0,-15.0
1070,2,0.0,7500000.0,0.0,-15.0
1071,3,0.0,7500000.0,0.0,-15.0
1072,0,0.8146099009352449,6000000.0,5312400000.0,-15.0
1073,1,0.18539009906475518,6000000.0,5316600000.0,-15.0
1074,2,0.0,6000000.0,0.0,-15.0
1075,3,0.0,6000000.0,0.0,-15.0
1076,0,0.8456530528643457,4500000.0,5312400000.0,-15.0
