busfrequency,,frequency,I,Q,amplitude,phase
5212000000.0,0,5305000000.0,0.08898861706256866,-0.09315206110477448,-17.799892347895238,-0.8082525810342385
5212000000.0,1,5305200000.0,0.08888841420412064,-0.09461881965398788,-17.733003290300363,-0.816615155668677
5212000000.0,2,5305400000.0,0.08860988914966583,-0.09386648237705231,-17.7825647612033,-0.8141971791795775
5212000000.0,3,5305600000.0,0.08880661427974701,-0.09438351541757584,-17.748235416373102,-0.815832004078435
5212000000.0,4,5305800000.0,0.09013962745666504,-0.09516283869743347,-17.649485716605344,-0.812499698776734
5212000000.0,5,5306000000.0,0.08790572732686996,-0.09353591501712799,-17.83138087119052,-0.8164185046888025
5212000000.0,6,5306200000.0,0.090432308614254,-0.09305575489997864,-17.737255906463982,-0.7996948293144561
5212000000.0,7,5306400000.0,0.08690096437931061,-0.09399349242448807,-17.855123604627522,-0.8245861912118899
5212000000.0,8,5306600000.0,0.08678677678108215,-0.09468881040811539,-17.82570926686511,-0.8289139073238907
5212000000.0,9,5306800000.0,0.0858062282204628,-0.09426155686378479,-17.892014286316755,-0.8323200626277187
5212000000.0,10,5307000000.0,0.08726682513952255,-0.09404376149177551,-17.83577349937523,-0.822758271003941
5212000000.0,11,5307200000.0,0.08902619034051895,-0.0923861637711525,-17.83547325125151,-0.8039172401736155
5212000000.0,12,5307400000.0,0.08787418156862259,-0.09357579052448273,-17.83087585292513,-0.8168103122319835
5212000000.0,13,5307600000.0,0.08663377910852432,-0.09518850594758987,-17.807754391192578,-0.832413427146672
5212000000.0,14,5307800000.0,0.08853933960199356,-0.09507980197668076,-17.726434220704736,-0.8210028303197846
5212000000.0,15,5308000000.0,0.08903457224369049,-0.0934147983789444,-17.78495010332871,-0.8094014518390306
5212000000.0,16,5308200000.0,0.08657762408256531,-0.09408937394618988,-17.86522213711433,-0.8269521044036319
5212000000.0,17,5308400000.0,0.0881633460521698,-0.09392884373664856,-17.80012189652982,-0.8170501094961968
5212000000.0,18,5308600000.0,0.08882269263267517,-0.09377478063106537,-17.777211590017227,-0.8125117611154759
5212000000.0,19,5308800000.0,0.08753926306962967,-0.09457651525735855,-17.796868525918015,-0.8240205868232582
5212000000.0,20,5309000000.0,0.08845745772123337,-0.09396516531705856,-17.784768991006,-0.8155810151019025
5212000000.0,21,5309200000.0,0.08840318024158478,-0.09421126544475555,-17.775206399865848,-0.8171926249034083
5212000000.0,22,5309400000.0,0.08727177232503891,-0.09324490278959274,-17.87520100797571,-0.8184751737282064
5212000000.0,23,5309600000.0,0.08532985299825668,-0.09474410116672516,-17.889428041540846,-0.83763051027164
5212000000.0,24,5309800000.0,0.0876401960849762,-0.09444394707679749,-17.798797961171857,-0.8227467596127862
5212000000.0,25,5310000000.0,0.08635158091783524,-0.094697006046772,-17.84517930688147,-0.8314605058950503
5212000000.0,26,5310200000.0,0.08765142410993576,-0.0945422351360321,-17.793426839805537,-0.8232014997318303
5212000000.0,27,5310400000.0,0.0857032835483551,-0.0953327938914299,-17.842727215406548,-0.8385391963415724
5212000000.0,28,5310600000.0,0.08702144026756287,-0.09549655765295029,-17.774832048431332,-0.8317992532990316
5212000000.0,29,5310800000.0,0.08479625731706619,-0.09555220603942871,-17.872630985842022,-0.844967416341015
5212000000.0,30,5311000000.0,0.08442442864179611,-0.09532223641872406,-17.901148426527488,-0.8459527460369423
