busfrequency,,frequency,I,Q,amplitude,phase
5209200000.0,0,5305000000.0,0.09094957262277603,-0.09207610785961151,-17.759894823599915,-0.7915531521836445
5209200000.0,1,5305200000.0,0.08782881498336792,-0.09126508980989456,-17.94708532478747,-0.8045828098305242
5209200000.0,2,5305400000.0,0.0879768654704094,-0.09108550101518631,-17.948904830778673,-0.802757049895039
5209200000.0,3,5305600000.0,0.08918670564889908,-0.09237463772296906,-17.828493491301145,-0.802954788965159
5209200000.0,4,5305800000.0,0.09003740549087524,-0.09289859980344772,-17.763253878226745,-0.8010372992694657
5209200000.0,5,5306000000.0,0.08972207456827164,-0.09215760231018066,-17.813837789558868,-0.7987882365678812
5209200000.0,6,5306200000.0,0.08951780945062637,-0.09397030621767044,-17.735584630639988,-0.809659261373112
5209200000.0,7,5306400000.0,0.08965208381414413,-0.09319639950990677,-17.76684121837129,-0.8047796306272439
5209200000.0,8,5306600000.0,0.09055045992136002,-0.09290431439876556,-17.739004678533107,-0.7982281664841313
5209200000.0,9,5306800000.0,0.09077580273151398,-0.09353834390640259,-17.69815104084108,-0.800385262260108
5209200000.0,10,5307000000.0,0.08721280843019485,-0.09224515408277512,-17.927631574298115,-0.8134327356380027
5209200000.0,11,5307200000.0,0.08953363448381424,-0.09199128299951553,-17.830778999208306,-0.7989362407169506
5209200000.0,12,5307400000.0,0.08994696289300919,-0.09347788244485855,-17.739527699124952,-0.8046457386227092
5209200000.0,13,5307600000.0,0.08901844918727875,-0.09393330663442612,-17.7604352047161,-0.8122559303958048
5209200000.0,14,5307800000.0,0.09023436903953552,-0.0920310914516449,-17.7957904095492,-0.7952555670547613
5209200000.0,15,5308000000.0,0.0883893072605133,-0.09589053690433502,-17.69355314548105,-0.8260813468412984
5209200000.0,16,5308200000.0,0.08776696771383286,-0.09119348227977753,-17.953566867696093,-0.8045425941330394
5209200000.0,17,5308400000.0,0.08899684995412827,-0.09281008690595627,-17.816180864401815,-0.8063691890425166
5209200000.0,18,5308600000.0,0.08743119239807129,-0.0948886126279831,-17.786363099183045,-0.8262783382846485
5209200000.0,19,5308800000.0,0.08989986032247543,-0.09179183840751648,-17.823127355404868,-0.7958109104758204
5209200000.0,20,5309000000.0,0.0893079861998558,-0.09382567554712296,-17.75229427706742,-0.8100619702866015
5209200000.0,21,5309200000.0,0.09029391407966614,-0.09192181378602982,-17.7982361354722,-0.7943318400746909
5209200000.0,22,5309400000.0,0.08883374184370041,-0.0944797545671463,-17.74229326175909,-0.8161881954032516
5209200000.0,23,5309600000.0,0.08833131939172745,-0.09178522229194641,-17.897631283428442,-0.8045717473949089
5209200000.0,24,5309800000.0,0.08799094706773758,-0.09311091899871826,-17.84837168536245,-0.8136618617741928
5209200000.0,25,5310000000.0,0.0893087387084961,-0.09437528252601624,-17.725569452756172,-0.8129741031203914
5209200000.0,26,5310200000.0,0.08821074664592743,-0.09561538696289062,-17.715114040893877,-0.8256570716882652
5209200000.0,27,5310400000.0,0.08835946768522263,-0.09450020641088486,-17.763046216403804,-0.8189672482730501
5209200000.0,28,5310600000.0,0.08776073902845383,-0.09511268138885498,-17.760274669633706,-0.8255788816866756
5209200000.0,29,5310800000.0,0.08708158135414124,-0.09590042382478714,-17.752056339066,-0.8335560350504494
5209200000.0,30,5311000000.0,0.08731012046337128,-0.09573454409837723,-17.74996898599526,-0.8313895776160151
5209200000.0,31,5311200000.0,0.08721470832824707,-0.09500189870595932,-17.790616311418706,-0.8281080731180227
5209200000.0,32,5311400000.0,0.08333346992731094,-0.09854186326265335,-17.784562488926902,-0.8688239579154903
5209200000.0,33,5311600000.0,0.0833563432097435,-0.09778880327939987,-17.822284638332604,-0.8649036744487226
5209200000.0,34,5311800000.0,0.078201062977314,-0.1007499247789383,-17.887204710626662,-0.9107433580532547
5209200000.0,35,5312000000.0,0.07223726063966751,-0.10371704399585724,-17.965469801634782,-0.9624340005217089
5209200000.0,36,5312200000.0,0.05927876755595207,-0.10730721801519394,-18.230753678559594,-1.06609623397177
5209200000.0,37,5312400000.0,0.044617362320423126,-0.11467283219099045,-18.19857847326713,-1.1997355838007369
5209200000.0,38,5312600000.0,0.03712557256221771,-0.11640044301748276,-18.260166652997775,-1.2620488590822048
5209200000.0,39,5312800000.0,0.04574744030833244,-0.11332287639379501,-18.257976051015778,-1.1871119945432003
5209200000.0,40,5313000000.0,0.061421915888786316,-0.10892970860004425,-18.058095386732838,-1.0573687062586503
5209200000.0,41,5313200000.0,0.0706099271774292,-0.105074442923069,-17.95164011913058,-0.9791111442323205
5209200000.0,42,5313400000.0,0.07766789942979813,-0.10059382021427155,-17.91789309072549,-0.9133042656900543
5209200000.0,43,5313600000.0,0.0821637362241745,-0.09631332010030746,-17.95144100048621,-0.864512257415119
5209200000.0,44,5313800000.0,0.082368403673172,-0.09692633152008057,-17.910411400774947,-0.8664159451843956
5209200000.0,45,5314000000.0,0.08828863501548767,-0.09648692607879639,-17.66886824241473,-0.8297379973020306
5209200000.0,46,5314200000.0,0.08676951378583908,-0.09529842436313629,-17.796110663533817,-0.8322086023388958
5209200000.0,47,5314400000.0,0.08762120455503464,-0.09505842626094818,-17.769305183686875,-0.826087521076745
5209200000.0,48,5314600000.0,0.08618717640638351,-0.09417921304702759,-17.8786692436995,-0.8296792090923292
