busfrequency,,frequency,I,Q,amplitude,phase
5214000000.0,0,5305000000.0,0.08417029678821564,-0.09001228958368301,-18.185322640151384,-0.8189250724223904
5214000000.0,1,5305200000.0,0.08055099844932556,-0.09106625616550446,-18.302807177083334,-0.8465932249968947
5214000000.0,2,5305400000.0,0.08400904387235641,-0.09069345146417618,-18.157964567418816,-0.8236411693212955
5214000000.0,3,5305600000.0,0.08283837884664536,-0.09038513153791428,-18.229927956657413,-0.8289371923200887
5214000000.0,4,5305800000.0,0.08271228522062302,-0.09167278558015823,-18.168662544196764,-0.8367364275319024
5214000000.0,5,5306000000.0,0.08317022025585175,-0.09079491347074509,-18.192720992737186,-0.8291989894892248
5214000000.0,6,5306200000.0,0.0802735760807991,-0.09077690541744232,-18.3314694150124,-0.8467260117634626
5214000000.0,7,5306400000.0,0.08099111914634705,-0.09162446856498718,-18.2522506464209,-0.8469217482211163
5214000000.0,8,5306600000.0,0.08294585347175598,-0.09224626421928406,-18.12778654354347,-0.8384353019460584
5214000000.0,9,5306800000.0,0.08147849887609482,-0.09245725721120834,-18.18525427942894,-0.8484341557078436
5214000000.0,10,5307000000.0,0.08173157274723053,-0.09247568249702454,-18.172487190151287,-0.8469944397203517
5214000000.0,11,5307200000.0,0.08099068701267242,-0.09233509004116058,-18.21447193414017,-0.8507562733660355
5214000000.0,12,5307400000.0,0.0822347030043602,-0.0906689390540123,-18.243895426186935,-0.8341395072316234
5214000000.0,13,5307600000.0,0.08310706913471222,-0.09137000143527985,-18.165803262931156,-0.8327210763108074
5214000000.0,14,5307800000.0,0.08154669404029846,-0.09138496220111847,-18.23877628466637,-0.842227981472094
5214000000.0,15,5308000000.0,0.0836440771818161,-0.09314094483852386,-18.04887569243054,-0.8390664431205679
5214000000.0,16,5308200000.0,0.08285893499851227,-0.09170117229223251,-18.160270801311537,-0.8360093046303363
5214000000.0,17,5308400000.0,0.0851268395781517,-0.09201137721538544,-18.03749945466835,-0.8242439556894097
5214000000.0,18,5308600000.0,0.0837896540760994,-0.09192772954702377,-18.104700039327998,-0.8316785269825194
5214000000.0,19,5308800000.0,0.08440882712602615,-0.0914989560842514,-18.097549154738935,-0.8256823003423144
5214000000.0,20,5309000000.0,0.08343768864870071,-0.09166359156370163,-18.134939516294125,-0.8323416213509331
5214000000.0,21,5309200000.0,0.0854722186923027,-0.09121116995811462,-18.061805939952816,-0.8178683027243794
5214000000.0,22,5309400000.0,0.08317229896783829,-0.09318587929010391,-18.068408984680808,-0.8421170528372441
5214000000.0,23,5309600000.0,0.08244096487760544,-0.09137403219938278,-18.197098913109222,-0.8367470963439073
5214000000.0,24,5309800000.0,0.08069198578596115,-0.09120450913906097,-18.28874690689768,-0.846478215241827
5214000000.0,25,5310000000.0,0.08194325864315033,-0.09151826053857803,-18.21302424122126,-0.8405417750379275
5214000000.0,26,5310200000.0,0.08129929006099701,-0.0921383872628212,-18.21050176198615,-0.8478126220716449
5214000000.0,27,5310400000.0,0.08041250705718994,-0.0916929841041565,-18.275788034452983,-0.8508485147691677
5214000000.0,28,5310600000.0,0.08093548566102982,-0.09120332449674606,-18.27729944165906,-0.8449761705453696
5214000000.0,29,5310800000.0,0.08176162838935852,-0.09465066343545914,-18.05660188940789,-0.8583305762017891
5214000000.0,30,5311000000.0,0.07928942888975143,-0.09532146155834198,-18.13241526295269,-0.8769572202348285
5214000000.0,31,5311200000.0,0.07897502928972244,-0.09447716921567917,-18.192151298388527,-0.8745354651517383
5214000000.0,32,5311400000.0,0.07401320338249207,-0.09482353180646896,-18.395477827170282,-0.9080367173615083
5214000000.0,33,5311600000.0,0.07274902611970901,-0.0981132835149765,-18.26270847242079,-0.9327704292184404
5214000000.0,34,5311800000.0,0.06415665149688721,-0.10116551071405411,-18.43131862693077,-1.0056263510754502
5214000000.0,35,5312000000.0,0.0563395619392395,-0.10502290725708008,-18.475906423062074,-1.078415498193788
5214000000.0,36,5312200000.0,0.04159969463944435,-0.11037500947713852,-18.56573680134671,-1.2103660727347576
5214000000.0,37,5312400000.0,0.029866982251405716,-0.11471050977706909,-18.523070559788263,-1.3160833048732314
5214000000.0,38,5312600000.0,0.035904742777347565,-0.11044935882091522,-18.700456354172978,-1.256493175872019
5214000000.0,39,5312800000.0,0.053155191242694855,-0.10651955753564835,-18.48572212124395,-1.1079345159957927
5214000000.0,40,5313000000.0,0.06319574266672134,-0.10113596171140671,-18.47033687340118,-1.0122982207863236
5214000000.0,41,5313200000.0,0.07205937802791595,-0.09899415820837021,-18.241289168446244,-0.9415797881427043
5214000000.0,42,5313400000.0,0.07371696084737778,-0.09701649099588394,-18.283791397762933,-0.9210276296627188
5214000000.0,43,5313600000.0,0.07756465673446655,-0.09362585097551346,-18.302645707959964,-0.8789449179549362
5214000000.0,44,5313800000.0,0.08035917580127716,-0.09345275908708572,-18.184131983824166,-0.8605880463633668
5214000000.0,45,5314000000.0,0.08304481208324432,-0.09327350556850433,-18.069759787722006,-0.8433458681876121
5214000000.0,46,5314200000.0,0.08010590076446533,-0.09337619692087173,-18.19986887120525,-0.8617432389037399
5214000000.0,47,5314400000.0,0.08174119144678116,-0.09162034839391708,-18.217164460305135,-0.8423224611610988
5214000000.0,48,5314600000.0,0.08045680075883865,-0.09268869459629059,-18.220455407597637,-0.8559261652500101
5214000000.0,49,5314800000.0,0.08069227635860443,-0.09206541627645493,-18.24277053197595,-0.851136204075401
5214000000.0,50,5315000000.0,0.07990411669015884,-0.09312192350625992,-18.222799952747295,-0.8616420892589817
5214000000.0,51,5315200000.0,0.08314535766839981,-0.09100353717803955,-18.183051753703168,-0.8304909136860484
5214000000.0,52,5315400000.0,0.08203184604644775,-0.08976656943559647,-18.301122688423078,-0.8303898686427017
5214000000.0,53,5315600000.0,0.08185923844575882,-0.09196212887763977,-18.19359012199723,-0.8434551046886971
5214000000.0,54,5315800000.0,0.0825214609503746,-0.09093984216451645,-18.216030817754373,-0.8338918679261805
5214000000.0,55,5316000000.0,0.08388303220272064,-0.09338928014039993,-18.025010883798846,-0.8389719633841742
5214000000.0,56,5316200000.0,0.08180536329746246,-0.09205645322799683,-18.19114400181919,-0.8442911154906997
5214000000.0,57,5316400000.0,0.08247753977775574,-0.09217868745326996,-18.153240397540856,-0.8408853894541827
5214000000.0,58,5316600000.0,0.08302857726812363,-0.09054476767778397,-18.2125033743065,-0.8286738044026453
5214000000.0,59,5316800000.0,0.08302729576826096,-0.09131596982479095,-18.172391289744382,-0.8329046593393925
5214000000.0,60,5317000000.0,0.08293809741735458,-0.09009800851345062,-18.240135881962626,-0.8267527059643524
5214000000.0,61,5317200000.0,0.08420303463935852,-0.09070651233196259,-18.148029695185677,-0.8225629910204177
5214000000.0,62,5317400000.0,0.08328878879547119,-0.09007080644369125,-18.224700646775474,-0.8244993215593317
5214000000.0,63,5317600000.0,0.0847107321023941,-0.09112541377544403,-18.10236080821834,-0.8218630109410456
5214000000.0,64,5317800000.0,0.08219748735427856,-0.09146683663129807,-18.203732727695673,-0.8387226551291844
5214000000.0,65,5318000000.0,0.08247983455657959,-0.09257058799266815,-18.13262932140961,-0.8429792795889489
5214000000.0,66,5318200000.0,0.08133769035339355,-0.09236311167478561,-18.196801334754632,-0.8487867609239631
5214000000.0,67,5318400000.0,0.08343927562236786,-0.09050624817609787,-18.194872279548342,-0.8260033368519945
5214000000.0,68,5318600000.0,0.08274891972541809,-0.09087669849395752,-18.2085172584169,-0.8321761080909093
5214000000.0,69,5318800000.0,0.08244628459215164,-0.09046341478824615,-18.244586376944156,-0.831730974881412
5214000000.0,70,5319000000.0,0.08248008042573929,-0.09095301479101181,-18.217307361353594,-0.8342135473108633
5214000000.0,71,5319200000.0,0.08286327868700027,-0.09198605269193649,-18.145213977413064,-0.8375259542854797
5214000000.0,72,5319400000.0,0.08236801624298096,-0.08899057656526566,-18.325700345872388,-0.8240263171987896
5214000000.0,73,5319600000.0,0.08298332244157791,-0.09384619444608688,-18.042846156284547,-0.8467523889557338
5214000000.0,74,5319800000.0,0.0840747207403183,-0.09217287600040436,-18.078676796221952,-0.8313134764172386
5214000000.0,75,5320000000.0,0.08368990570306778,-0.09001357853412628,-18.208377365989712,-0.8217870789215543
5214000000.0,76,5320200000.0,0.08388009667396545,-0.0887693539261818,-18.263514449263713,-0.8137095820523482
5214000000.0,77,5320400000.0,0.08201524615287781,-0.0913250669836998,-18.219798857085742,-0.8390549525432621
5214000000.0,78,5320600000.0,0.08334948867559433,-0.09044772386550903,-18.202205507145205,-0.8262175312065139
5214000000.0,79,5320800000.0,0.08197463303804398,-0.08993064612150192,-18.29522318664948,-0.8316465387165568
5214000000.0,80,5321000000.0,0.08350885659456253,-0.09041301906108856,-18.19637732605258,-0.8250742491973297
5214000000.0,81,5321200000.0,0.08015376329421997,-0.09194261580705643,-18.27453391456672,-0.8537927733559224
5214000000.0,82,5321400000.0,0.08418282121419907,-0.09117753803730011,-18.124767176761477,-0.8252647033430622
5214000000.0,83,5321600000.0,0.0832023099064827,-0.09077762812376022,-18.192090753823877,-0.8289120105966724
5214000000.0,84,5321800000.0,0.07964672148227692,-0.09006339311599731,-18.399814526505146,-0.8467004603721485
5214000000.0,85,5322000000.0,0.08143564313650131,-0.09101208299398422,-18.263778131467834,-0.8408736059900238
5214000000.0,86,5322200000.0,0.07991424947977066,-0.09170957654714584,-18.298282721035196,-0.8540180515368102
5214000000.0,87,5322400000.0,0.08361399918794632,-0.09228742122650146,-18.09436675156176,-0.8346666853011823
5214000000.0,88,5322600000.0,0.08197872340679169,-0.09114780277013779,-18.230862993214853,-0.8383104527266032
5214000000.0,89,5322800000.0,0.08463054150342941,-0.09138423949480057,-18.092927915559116,-0.823749411368483
5214000000.0,90,5323000000.0,0.08354267477989197,-0.09131944924592972,-18.147803479156195,-0.8298426268316457
5214000000.0,91,5323200000.0,0.08196818828582764,-0.09186099469661713,-18.193802670389786,-0.8422479192397678
5214000000.0,92,5323400000.0,0.08232945203781128,-0.09059760719537735,-18.243123850743356,-0.8331747419676137
5214000000.0,93,5323600000.0,0.08351057022809982,-0.09077838063240051,-18.177357579153846,-0.8270737955139599
5214000000.0,94,5323800000.0,0.08386556804180145,-0.09171531349420547,-18.11208369167733,-0.8300757033166875
5214000000.0,95,5324000000.0,0.08466965705156326,-0.09147532284259796,-18.08641624939453,-0.8240156836529692
5214000000.0,96,5324200000.0,0.08372174203395844,-0.09084527939558029,-18.16383005390872,-0.8261824261151732
5214000000.0,97,5324400000.0,0.08200529217720032,-0.09315730631351471,-18.12390408349962,-0.8489789892253218
5214000000.0,98,5324600000.0,0.08172199875116348,-0.09046941995620728,-18.278876482675955,-0.8361550947550769
5214000000.0,99,5324800000.0,0.08286284655332565,-0.0900726169347763,-18.245076792888618,-0.8270645601351414
5214000000.0,100,5325000000.0,0.08457250148057938,-0.09081767499446869,-18.12469180578243,-0.8209904426600138
5214000000.0,101,5325200000.0,0.08527691662311554,-0.09074660390615463,-18.09469450876159,-0.816461783936298
5214000000.0,102,5325400000.0,0.0848628580570221,-0.0896129459142685,-18.17237801316538,-0.8126163488953096
5214000000.0,103,5325600000.0,0.08496995270252228,-0.08887486159801483,-18.204874497362976,-0.8078564252572338
5214000000.0,104,5325800000.0,0.08503617346286774,-0.09119515120983124,-18.083336690608206,-0.8203322031250843
5214000000.0,105,5326000000.0,0.08424531668424606,-0.09278720617294312,-18.039139725561995,-0.8336111685663533
5214000000.0,106,5326200000.0,0.08060377091169357,-0.09252303838729858,-18.222476900769095,-0.8541367302254278
5214000000.0,107,5326400000.0,0.08392760902643204,-0.0918038934469223,-18.104592019005153,-0.8301881789286687
5214000000.0,108,5326600000.0,0.0851282849907875,-0.09060398489236832,-18.109055045752275,-0.816547415670461
5214000000.0,109,5326800000.0,0.08338126540184021,-0.09311942011117935,-18.06217170033311,-0.840515747485858
5214000000.0,110,5327000000.0,0.08068621158599854,-0.09111282229423523,-18.29391834512989,-0.8460145534670299
5214000000.0,111,5327200000.0,0.08226010948419571,-0.08940670639276505,-18.309052638776492,-0.8270047636571697
5214000000.0,112,5327400000.0,0.08074507117271423,-0.09279245883226395,-18.20155132119732,-0.8547093345309125
5214000000.0,113,5327600000.0,0.08186880499124527,-0.09204205125570297,-18.188930389870144,-0.8438284784943753
5214000000.0,114,5327800000.0,0.08223986625671387,-0.0914631262421608,-18.201926746116158,-0.8384462226996614
5214000000.0,115,5328000000.0,0.08359351009130478,-0.0883062332868576,-18.30153240857761,-0.8128068315132142
5214000000.0,116,5328200000.0,0.083941251039505,-0.08945479243993759,-18.225127464731866,-0.8171848421299046
5214000000.0,117,5328400000.0,0.08236663788557053,-0.08963818848133087,-18.291732516556923,-0.8276482762986318
5214000000.0,118,5328600000.0,0.08150449395179749,-0.08957623690366745,-18.33662120554674,-0.8325441018353373
5214000000.0,119,5328800000.0,0.08306851983070374,-0.08807437866926193,-18.3394083299729,-0.8146394117745204
5214000000.0,120,5329000000.0,0.08200737833976746,-0.09046115726232529,-18.265680581665716,-0.834375319015721
5214000000.0,121,5329200000.0,0.08490800112485886,-0.09118855744600296,-18.089761773560976,-0.8210484645819298
5214000000.0,122,5329400000.0,0.08385474234819412,-0.09073594212532043,-18.16313746353049,-0.8247911012632572
5214000000.0,123,5329600000.0,0.08161259442567825,-0.09321285039186478,-18.139128106794114,-0.8516544019890888
5214000000.0,124,5329800000.0,0.08322259783744812,-0.09184139221906662,-18.135849746618394,-0.834590695996731
5214000000.0,125,5330000000.0,0.08260010927915573,-0.09225885570049286,-18.143311021168323,-0.8405794398634012
5214000000.0,126,5330200000.0,0.08414649963378906,-0.0914498120546341,-18.112486004113588,-0.8269656969025645
5214000000.0,127,5330400000.0,0.08188921213150024,-0.09149734675884247,-18.216675656325943,-0.8407560756743806
5214000000.0,128,5330600000.0,0.08153440803289413,-0.08932571858167648,-18.348464104264586,-0.8309671149992772
5214000000.0,129,5330800000.0,0.08421798795461655,-0.08992357552051544,-18.187591585896826,-0.818150523866047
5214000000.0,130,5331000000.0,0.08336880803108215,-0.09036021679639816,-18.20582454954257,-0.8256196416912744
5214000000.0,131,5331200000.0,0.08112258464097977,-0.09275481849908829,-18.18604363644092,-0.8521976831070212
5214000000.0,132,5331400000.0,0.08248177170753479,-0.09124001860618591,-18.202189532727637,-0.8357708764254885
5214000000.0,133,5331600000.0,0.08421207219362259,-0.0929589495062828,-18.031873698370486,-0.8347277950560378
5214000000.0,134,5331800000.0,0.08267869800329208,-0.09285963326692581,-18.108276322719266,-0.8433316221377729
5214000000.0,135,5332000000.0,0.08280002325773239,-0.08983305096626282,-18.260617740075087,-0.8261153935212011
