busfrequency,,frequency,I,Q,amplitude,phase
5214400000.0,0,5305000000.0,0.08522416651248932,-0.09178479760885239,-18.04443281548555,-0.8224450408178662
5214400000.0,1,5305200000.0,0.08164763450622559,-0.09312684088945389,-18.142045178596028,-0.8509840696011532
5214400000.0,2,5305400000.0,0.08276990801095963,-0.09252616763114929,-18.121424264013108,-0.8409966967492394
5214400000.0,3,5305600000.0,0.0838642343878746,-0.09198053926229477,-18.09846836006712,-0.8315215052989726
5214400000.0,4,5305800000.0,0.08326837420463562,-0.09316429495811462,-18.065078546204393,-0.8414283925236503
5214400000.0,5,5306000000.0,0.08279643952846527,-0.09165053814649582,-18.16585751322362,-0.8361098894896934
5214400000.0,6,5306200000.0,0.08827613294124603,-0.09031543135643005,-17.972514896825274,-0.7968164506853711
5214400000.0,7,5306400000.0,0.08319824934005737,-0.09114237874746323,-18.173319813514205,-0.8309333787679093
5214400000.0,8,5306600000.0,0.08542529493570328,-0.09329741448163986,-17.95828758316592,-0.8294162660354372
5214400000.0,9,5306800000.0,0.0847509503364563,-0.0936252772808075,-17.972824411748377,-0.8351077924851549
5214400000.0,10,5307000000.0,0.085293710231781,-0.09132767468690872,-18.064368418300724,-0.8195481539461144
5214400000.0,11,5307200000.0,0.08406830579042435,-0.09232589602470398,-18.07110677160187,-0.8321772862173676
5214400000.0,12,5307400000.0,0.08361576497554779,-0.09325528144836426,-18.044284420963827,-0.8398445503439333
5214400000.0,13,5307600000.0,0.08403878659009933,-0.09201797842979431,-18.088334100232675,-0.8306888702052453
5214400000.0,14,5307800000.0,0.08179444074630737,-0.09240979701280594,-18.173029162808678,-0.846259176402045
5214400000.0,15,5308000000.0,0.08542405813932419,-0.09170223027467728,-18.039186804781714,-0.8208279408731073
5214400000.0,16,5308200000.0,0.08153166621923447,-0.09222763776779175,-18.194913524077187,-0.8468768428623616
5214400000.0,17,5308400000.0,0.08353520184755325,-0.09281682968139648,-18.07067708058677,-0.8379808968251462
5214400000.0,18,5308600000.0,0.08268686383962631,-0.09246578812599182,-18.128449334434784,-0.8411711280424284
5214400000.0,19,5308800000.0,0.08276903629302979,-0.09099577367305756,-18.201339704575762,-0.832706930874289
5214400000.0,20,5309000000.0,0.08481110632419586,-0.08903868496417999,-18.204249099030868,-0.8097107932621501
5214400000.0,21,5309200000.0,0.08194376528263092,-0.09333200007677078,-18.11756726474305,-0.8502802080460927
5214400000.0,22,5309400000.0,0.08386316150426865,-0.09127391129732132,-18.134969243114977,-0.827686934704405
5214400000.0,23,5309600000.0,0.08201705664396286,-0.0921625867486,-18.175642332422164,-0.8435799312761023
5214400000.0,24,5309800000.0,0.08363952487707138,-0.09156550467014313,-18.13048979813123,-0.8306056531073542
5214400000.0,25,5310000000.0,0.08256121724843979,-0.09298420697450638,-18.107226090301765,-0.8447034246516173
5214400000.0,26,5310200000.0,0.08295872807502747,-0.09222245216369629,-18.12842341816951,-0.8382297721817963
5214400000.0,27,5310400000.0,0.0837373360991478,-0.0937679186463356,-18.01222975706534,-0.8418467813620095
5214400000.0,28,5310600000.0,0.08188570290803909,-0.09277814626693726,-18.149382209910343,-0.8476798308141643
5214400000.0,29,5310800000.0,0.08122915774583817,-0.09161128103733063,-18.241751064696977,-0.8453937504193633
5214400000.0,30,5311000000.0,0.08062862604856491,-0.09346780180931091,-18.17094680516421,-0.8590123981441552
5214400000.0,31,5311200000.0,0.07640405744314194,-0.09573890268802643,-18.238069113576536,-0.8972479260494486
5214400000.0,32,5311400000.0,0.07632173597812653,-0.09525511413812637,-18.268561676658763,-0.8953027599046394
5214400000.0,33,5311600000.0,0.07316286861896515,-0.0988914892077446,-18.20094139458902,-0.9338359966918014
5214400000.0,34,5311800000.0,0.06590111553668976,-0.10280898958444595,-18.264453098016254,-1.0007702227475224
5214400000.0,35,5312000000.0,0.055669259279966354,-0.10621414333581924,-18.42225691235712,-1.0880371988960456
5214400000.0,36,5312200000.0,0.03925910219550133,-0.1105131134390831,-18.6155754949494,-1.2294575993936618
5214400000.0,37,5312400000.0,0.031342003494501114,-0.11617570370435715,-18.39257973075079,-1.3072885753266636
