busfrequency,,frequency,I,Q,amplitude,phase
5211200000.0,0,5305000000.0,0.07770993560552597,-0.09361590445041656,-18.296569600762183,-0.8779732474087201
5211200000.0,1,5305200000.0,0.07827889919281006,-0.09329625219106674,-18.288068207470644,-0.8727020622102141
5211200000.0,2,5305400000.0,0.0779065415263176,-0.09238704293966293,-18.355045371220267,-0.8702266757854632
5211200000.0,3,5305600000.0,0.08095938712358475,-0.09541303664445877,-18.052617718131327,-0.8671650480953889
5211200000.0,4,5305800000.0,0.07880176603794098,-0.09408018738031387,-18.221519589959282,-0.8735440396393075
5211200000.0,5,5306000000.0,0.07880523800849915,-0.09421838819980621,-18.213864528493723,-0.8742448337439002
5211200000.0,6,5306200000.0,0.07857248187065125,-0.09406916797161102,-18.232536454505826,-0.8749203961665037
5211200000.0,7,5306400000.0,0.07750698179006577,-0.09415725618600845,-18.27603725416538,-0.8820889697945717
5211200000.0,8,5306600000.0,0.07718703895807266,-0.09331027418375015,-18.337284088467147,-0.8796836940767885
5211200000.0,9,5306800000.0,0.07907335460186005,-0.09294990450143814,-18.270388023927346,-0.8658905814637932
5211200000.0,10,5307000000.0,0.07811298221349716,-0.09397172927856445,-18.258725984535058,-0.877295224048048
5211200000.0,11,5307200000.0,0.07715656608343124,-0.09213776886463165,-18.40357499260073,-0.8736603037186894
5211200000.0,12,5307400000.0,0.07692404836416245,-0.0926852598786354,-18.38396445951933,-0.8780586279096241
5211200000.0,13,5307600000.0,0.07669831812381744,-0.09499122947454453,-18.266398830357915,-0.8915441579464425
5211200000.0,14,5307800000.0,0.07792842388153076,-0.09500038623809814,-18.210830920563957,-0.883801793043883
5211200000.0,15,5308000000.0,0.07894747704267502,-0.09131398797035217,-18.36512175880432,-0.8579033135915541
5211200000.0,16,5308200000.0,0.07461508363485336,-0.09365323930978775,-18.435011274020255,-0.8980607110359375
5211200000.0,17,5308400000.0,0.07671570777893066,-0.0929395854473114,-18.379416781266187,-0.8807367302948341
5211200000.0,18,5308600000.0,0.07769704610109329,-0.09496832638978958,-18.22295759456571,-0.8850940133861672
5211200000.0,19,5308800000.0,0.07608892768621445,-0.09346529096364975,-18.378753216932786,-0.8875242623628893
5211200000.0,20,5309000000.0,0.07848609238862991,-0.09423212707042694,-18.22759080439972,-0.8763128794735671
5211200000.0,21,5309200000.0,0.07668472081422806,-0.09505992382764816,-18.26320387420131,-0.8919841129403273
5211200000.0,22,5309400000.0,0.0778944119811058,-0.0937199667096138,-18.282451330718537,-0.877353881149716
5211200000.0,23,5309600000.0,0.07764668762683868,-0.09348738938570023,-18.30651847935538,-0.8776982623872934
5211200000.0,24,5309800000.0,0.07883990556001663,-0.09419585764408112,-18.213513335124606,-0.8739106706124204
5211200000.0,25,5310000000.0,0.07757870107889175,-0.09408756345510483,-18.27662032518304,-0.8812716870376618
5211200000.0,26,5310200000.0,0.07477965950965881,-0.09638125449419022,-18.273578528860178,-0.9109407762273539
5211200000.0,27,5310400000.0,0.07599572092294693,-0.0959743857383728,-18.243017433818945,-0.9010549146183744
5211200000.0,28,5310600000.0,0.07580815255641937,-0.09296895563602448,-18.419361063746894,-0.886727245860542
5211200000.0,29,5310800000.0,0.07384531199932098,-0.09474224597215652,-18.407570463127122,-0.9087221354767563
5211200000.0,30,5311000000.0,0.07216896116733551,-0.09623117744922638,-18.395675324501614,-0.9273246272952528
5211200000.0,31,5311200000.0,0.07166958600282669,-0.09694862365722656,-18.375680768789802,-0.934208685281105
5211200000.0,32,5311400000.0,0.06988491863012314,-0.09746649861335754,-18.421317929032504,-0.9487420979416633
5211200000.0,33,5311600000.0,0.06591732054948807,-0.10137133300304413,-18.350157851069756,-0.9942411413534863
5211200000.0,34,5311800000.0,0.058334529399871826,-0.10354573279619217,-18.50022732289766,-1.0577464425203882
5211200000.0,35,5312000000.0,0.04930206388235092,-0.10634110122919083,-18.620409784970768,-1.1366723433099388
5211200000.0,36,5312200000.0,0.034872349351644516,-0.11119427531957626,-18.67092311348314,-1.2668946973795392
5211200000.0,37,5312400000.0,0.027479592710733414,-0.11308370530605316,-18.682834405015797,-1.3324145654149226
5211200000.0,38,5312600000.0,0.03609439730644226,-0.11035086214542389,-18.703062966850858,-1.2546774361690252
5211200000.0,39,5312800000.0,0.04990634322166443,-0.10715310275554657,-18.547280411797388,-1.1349238126858607
5211200000.0,40,5313000000.0,0.06029341369867325,-0.10245469957590103,-18.497883442811442,-1.0388841570584515
5211200000.0,41,5313200000.0,0.06698872894048691,-0.09901680052280426,-18.449125658042927,-0.9759901246802127
