busfrequency,,frequency,I,Q,amplitude,phase
5212961489.550209,0,5305000000.0,-0.04495066776871681,0.10716095566749573,-18.695365109554846,1.9679726085336497
5212961489.550209,1,5305200000.0,-0.04640831798315048,0.10604826360940933,-18.728962973357547,1.98330334512546
5212961489.550209,2,5305400000.0,-0.04623817652463913,0.10617338865995407,-18.72546692882843,1.9815242015090269
5212961489.550209,3,5305600000.0,-0.04751971736550331,0.10661602765321732,-18.65660273178763,1.9900760850679087
5212961489.550209,4,5305800000.0,-0.045864660292863846,0.1048346534371376,-18.82931921303085,1.9832027605130917
5212961489.550209,5,5306000000.0,-0.044289469718933105,0.10497269779443741,-18.86697724681832,1.97005035632577
5212961489.550209,6,5306200000.0,-0.04442722350358963,0.10510086268186569,-18.853900323012866,1.9707260312418116
5212961489.550209,7,5306400000.0,-0.04473300650715828,0.10341152548789978,-18.963677916923974,1.9790636248098326
5212961489.550209,8,5306600000.0,-0.04594425857067108,0.10491297394037247,-18.821453846975302,1.9835653891701426
5212961489.550209,9,5306800000.0,-0.04599129408597946,0.1058921217918396,-18.752239179364366,1.980536348972603
5212961489.550209,10,5307000000.0,-0.048063747584819794,0.10593387484550476,-18.6863449110778,1.9967350346402828
5212961489.550209,11,5307200000.0,-0.04700157418847084,0.107576385140419,-18.606932180808812,1.9827143810409853
5212961489.550209,12,5307400000.0,-0.046584341675043106,0.10605977475643158,-18.72287073736,1.9846555937345631
5212961489.550209,13,5307600000.0,-0.04630184546113014,0.10614236444234848,-18.725692005456928,1.9821352529644427
5212961489.550209,14,5307800000.0,-0.04667459800839424,0.10415636748075485,-18.85153353678578,1.9920861166423938
5212961489.550209,15,5308000000.0,-0.046037495136260986,0.10531988739967346,-18.79040322123123,1.9828882988527095
5212961489.550209,16,5308200000.0,-0.045476604253053665,0.10520317405462265,-18.815425016739894,1.9788120088154422
5212961489.550209,17,5308400000.0,-0.045496683567762375,0.1051260232925415,-18.820188655526284,1.9792401543024045
5212961489.550209,18,5308600000.0,-0.046469107270240784,0.10698102414608002,-18.66323242324558,1.9805747150797064
5212961489.550209,19,5308800000.0,-0.04626386612653732,0.10551923513412476,-18.769767802967163,1.9839955803349725
5212961489.550209,20,5309000000.0,-0.04639023542404175,0.10676842927932739,-18.680109822488827,1.9806808656517916
