busfrequency,,frequency,I,Q,amplitude,phase
5206000000.0,0,5305000000.0,0.09228291362524033,-0.09329436719417572,-17.639674809370703,-0.7908484186726532
5206000000.0,1,5305200000.0,0.09170474857091904,-0.09292928129434586,-17.683873954704985,-0.792030281921746
5206000000.0,2,5305400000.0,0.09133696556091309,-0.09447990357875824,-17.627354899036348,-0.802310720172833
5206000000.0,3,5305600000.0,0.09268750250339508,-0.09398636966943741,-17.588418983901523,-0.7923559994932438
5206000000.0,4,5305800000.0,0.08985407650470734,-0.0931244045495987,-17.760912527320045,-0.8032690074093427
5206000000.0,5,5306000000.0,0.09226547181606293,-0.09195297211408615,-17.703625268266634,-0.7837018109825712
5206000000.0,6,5306200000.0,0.09330487996339798,-0.09400409460067749,-17.55906771270237,-0.7891310939262994
5206000000.0,7,5306400000.0,0.09049391001462936,-0.09181194752454758,-17.794060498215536,-0.7926278518107974
5206000000.0,8,5306600000.0,0.09159914404153824,-0.09396974742412567,-17.63948779846487,-0.7981722572632798
5206000000.0,9,5306800000.0,0.09107457101345062,-0.09183675050735474,-17.765412799283567,-0.7895650737684686
5206000000.0,10,5307000000.0,0.09338660538196564,-0.09126422554254532,-17.682700911397955,-0.7739046522556482
5206000000.0,11,5307200000.0,0.09175123274326324,-0.09328559041023254,-17.66483807444584,-0.7936901480668292
5206000000.0,12,5307400000.0,0.09228696674108505,-0.09176536649465561,-17.71143852914105,-0.7825641930757066
5206000000.0,13,5307600000.0,0.09139902144670486,-0.0932648628950119,-17.6822172745145,-0.7955018063697662
5206000000.0,14,5307800000.0,0.09151631593704224,-0.09384367614984512,-17.64929529857746,-0.7979533965685489
5206000000.0,15,5308000000.0,0.09020094573497772,-0.09427289664745331,-17.689488577382136,-0.8074679036131378
5206000000.0,16,5308200000.0,0.09018432348966599,-0.09427881985902786,-17.689968619173786,-0.8075913454185395
5206000000.0,17,5308400000.0,0.08889186382293701,-0.09490931779146194,-17.718681537605878,-0.8181254037027983
5206000000.0,18,5308600000.0,0.09016469120979309,-0.09150614589452744,-17.824358824911858,-0.792782013919445
5206000000.0,19,5308800000.0,0.09073108434677124,-0.08994928747415543,-17.87199913378997,-0.7810712296762898
5206000000.0,20,5309000000.0,0.09014741331338882,-0.09184177964925766,-17.80901154045841,-0.7947081523832278
5206000000.0,21,5309200000.0,0.09399349242448807,-0.09341904520988464,-17.554286330047837,-0.7823330247313712
5206000000.0,22,5309400000.0,0.09230224788188934,-0.09247937798500061,-17.677120284227897,-0.7863567546427925
5206000000.0,23,5309600000.0,0.09115307033061981,-0.09215422719717026,-17.746575316624494,-0.7908597403536809
5206000000.0,24,5309800000.0,0.09079065918922424,-0.09433203190565109,-17.659517840351455,-0.8045256987614974
5206000000.0,25,5310000000.0,0.09227478504180908,-0.09323598444461823,-17.64280082805182,-0.7905794841583642
5206000000.0,26,5310200000.0,0.08906345814466476,-0.09513116627931595,-17.700050673570875,-0.8183280860901151
5206000000.0,27,5310400000.0,0.08842343837022781,-0.09302046149969101,-17.83266566993662,-0.8107285266604106
5206000000.0,28,5310600000.0,0.08904510736465454,-0.09462843090295792,-17.72535689426565,-0.815786888954914
5206000000.0,29,5310800000.0,0.08665497601032257,-0.09487630426883698,-17.82237197221506,-0.8306560071471969
5206000000.0,30,5311000000.0,0.08942610770463943,-0.09501825273036957,-17.689001991928592,-0.8157077508542412
5206000000.0,31,5311200000.0,0.08585800975561142,-0.09707265347242355,-17.748278039860676,-0.8466269676568039
5206000000.0,32,5311400000.0,0.08516759425401688,-0.09601064026355743,-17.832652106024067,-0.8451742630759893
5206000000.0,33,5311600000.0,0.08392401784658432,-0.09886842221021652,-17.74220340526133,-0.8669728761930424
5206000000.0,34,5311800000.0,0.07858213782310486,-0.102485790848732,-17.778432786376317,-0.9166540064396823
5206000000.0,35,5312000000.0,0.07073639333248138,-0.10499760508537292,-17.951170241379753,-0.977943516667674
5206000000.0,36,5312200000.0,0.05841010436415672,-0.10905619710683823,-18.151668244263274,-1.0790787690231065
5206000000.0,37,5312400000.0,0.04381681606173515,-0.1146215870976448,-18.222320842618018,-1.2056640292969043
5206000000.0,38,5312600000.0,0.037505604326725006,-0.11708634346723557,-18.205665017586913,-1.2607992079228674
5206000000.0,39,5312800000.0,0.049893517047166824,-0.1134292408823967,-18.137344614534744,-1.156402826934883
5206000000.0,40,5313000000.0,0.06548535823822021,-0.10715965926647186,-18.02126319069827,-1.0222543996378486
5206000000.0,41,5313200000.0,0.07447049766778946,-0.10148535668849945,-18.00104120829297,-0.9377406137328242
5206000000.0,42,5313400000.0,0.08200051635503769,-0.09883590042591095,-17.82710350069282,-0.8782279026024818
5206000000.0,43,5313600000.0,0.08561137318611145,-0.09718272089958191,-17.753688383140346,-0.848616444610582
5206000000.0,44,5313800000.0,0.08392863720655441,-0.09401054680347443,-17.990948341933574,-0.8419969491808477
5206000000.0,45,5314000000.0,0.0866861566901207,-0.09570837020874023,-17.779450470824838,-0.8348232523455892
5206000000.0,46,5314200000.0,0.08701573312282562,-0.09516873210668564,-17.791384271643718,-0.8301196652088206
5206000000.0,47,5314400000.0,0.0883290022611618,-0.0948089137673378,-17.74930091600972,-0.8207660955790524
5206000000.0,48,5314600000.0,0.09005534648895264,-0.09139946103096008,-17.834692085010825,-0.7928054620923478
5206000000.0,49,5314800000.0,0.0908103734254837,-0.09258928149938583,-17.741921095902793,-0.7950974852941795
5206000000.0,50,5315000000.0,0.09188870340585709,-0.09325340390205383,-17.659959945315517,-0.792769127251757
5206000000.0,51,5315200000.0,0.09046819061040878,-0.09542275220155716,-17.62205128548559,-0.8120449101405605
5206000000.0,52,5315400000.0,0.08968500792980194,-0.09192496538162231,-17.826845445097838,-0.797731428123788
5206000000.0,53,5315600000.0,0.09111637622117996,-0.09271539747714996,-17.721559831060578,-0.7940962295599242
5206000000.0,54,5315800000.0,0.09160032123327255,-0.09225913137197495,-17.7205249400669,-0.7889813749744875
5206000000.0,55,5316000000.0,0.09096565842628479,-0.09328094124794006,-17.701624585725053,-0.7979637193896001
5206000000.0,56,5316200000.0,0.09142124652862549,-0.09198607504367828,-17.741925395511544,-0.7884777936138176
5206000000.0,57,5316400000.0,0.09060323983430862,-0.09251248091459274,-17.7553152457109,-0.7958242037850836
5206000000.0,58,5316600000.0,0.0895342081785202,-0.09222496300935745,-17.81942160011399,-0.8002010383944437
5206000000.0,59,5316800000.0,0.08981943875551224,-0.09164278954267502,-17.83413670481918,-0.7954459261936744
5206000000.0,60,5317000000.0,0.0894293487071991,-0.09342777729034424,-17.765986126268782,-0.8072610876602963
5206000000.0,61,5317200000.0,0.08886290341615677,-0.0932316705584526,-17.801860760529358,-0.8093853098002844
5206000000.0,62,5317400000.0,0.08972980827093124,-0.0942506268620491,-17.71224565786919,-0.8099654986791982
5206000000.0,63,5317600000.0,0.09096112102270126,-0.09087765961885452,-17.81656883225933,-0.7849391777086343
5206000000.0,64,5317800000.0,0.0914134532213211,-0.09334035962820053,-17.677959374819693,-0.7958273746513247
5206000000.0,65,5318000000.0,0.09121834486722946,-0.0918765440583229,-17.75671940954044,-0.7889930008048841
5206000000.0,66,5318200000.0,0.09131693094968796,-0.09390715509653091,-17.655501523593692,-0.7993815247083883
5206000000.0,67,5318400000.0,0.09314555674791336,-0.09242919832468033,-17.639857321186824,-0.7815379677325229
5206000000.0,68,5318600000.0,0.09153757244348526,-0.09202080219984055,-17.734785788620123,-0.7880307245157961
5206000000.0,69,5318800000.0,0.0906754657626152,-0.0919787734746933,-17.777483722174455,-0.7925334239830705
5206000000.0,70,5319000000.0,0.09164921939373016,-0.0932222381234169,-17.672588242619966,-0.7939066740739708
5206000000.0,71,5319200000.0,0.09208864718675613,-0.09368491917848587,-17.6303009493449,-0.7939905198842405
5206000000.0,72,5319400000.0,0.09116851538419724,-0.09300006181001663,-17.705559793345746,-0.7953427808568523
5206000000.0,73,5319600000.0,0.09265382587909698,-0.09303362667560577,-17.63463062407193,-0.7874435372859057
5206000000.0,74,5319800000.0,0.09222253412008286,-0.09262743592262268,-17.673891428697534,-0.7875885946692228
5206000000.0,75,5320000000.0,0.09068574756383896,-0.09274128824472427,-17.740487639738532,-0.796604006812997
5206000000.0,76,5320200000.0,0.09185395389795303,-0.09301482141017914,-17.672857429611568,-0.7916774945207422
5206000000.0,77,5320400000.0,0.09231477230787277,-0.09155478328466415,-17.720029233564002,-0.78126488155606
5206000000.0,78,5320600000.0,0.09378256648778915,-0.0924450159072876,-17.6091958210476,-0.7782159427813963
5206000000.0,79,5320800000.0,0.08992788195610046,-0.09317245334386826,-17.755153672896313,-0.8031164916718224
5206000000.0,80,5321000000.0,0.08873725682497025,-0.09412777423858643,-17.76391446985837,-0.8148677498746526
5206000000.0,81,5321200000.0,0.09021127223968506,-0.09266307204961777,-17.766463751689937,-0.7988043791962504
5206000000.0,82,5321400000.0,0.09195534139871597,-0.09284478425979614,-17.676154109828687,-0.7902111254559769
5206000000.0,83,5321600000.0,0.09030592441558838,-0.09163197129964828,-17.811605910939626,-0.7926864932915754
5206000000.0,84,5321800000.0,0.09013761579990387,-0.09440703690052032,-17.6859468179262,-0.8085289319388885
5206000000.0,85,5322000000.0,0.09120319038629532,-0.09270969778299332,-17.717765265536272,-0.7935893984861695
5206000000.0,86,5322200000.0,0.09296321123838425,-0.09247290343046188,-17.64638321045603,-0.7827540901747286
5206000000.0,87,5322400000.0,0.09242396056652069,-0.09371078014373779,-17.61354361878421,-0.7923114299473131
5206000000.0,88,5322600000.0,0.09082015603780746,-0.09431072324514389,-17.65917905645115,-0.8042505216961522
5206000000.0,89,5322800000.0,0.09116470813751221,-0.09283488988876343,-17.713604655693842,-0.7944750086767104
5206000000.0,90,5323000000.0,0.089838407933712,-0.09344317018985748,-17.746244004904625,-0.8050635198161192
5206000000.0,91,5323200000.0,0.09322194010019302,-0.09338732808828354,-17.59163235053053,-0.7862844427682021
5206000000.0,92,5323400000.0,0.09046265482902527,-0.09348493069410324,-17.715245911822425,-0.8018267778211635
5206000000.0,93,5323600000.0,0.0919850692152977,-0.0932389348745346,-17.656155576430447,-0.7921675155281619
5206000000.0,94,5323800000.0,0.09116974472999573,-0.09271255135536194,-17.719195884406435,-0.7937881523070375
5206000000.0,95,5324000000.0,0.09003350138664246,-0.0930044874548912,-17.75833119915393,-0.801628265213167
5206000000.0,96,5324200000.0,0.08915669471025467,-0.09262819588184357,-17.817560771326328,-0.8044925955584348
5206000000.0,97,5324400000.0,0.0898507684469223,-0.09279429912567139,-17.77701314527966,-0.8015128930039683
5206000000.0,98,5324600000.0,0.09081228822469711,-0.09158174693584442,-17.790010035984988,-0.7896167999652841
5206000000.0,99,5324800000.0,0.09231489151716232,-0.09463253617286682,-17.57524264993925,-0.7977948353381344
5206000000.0,100,5325000000.0,0.09292387217283249,-0.0914265587925911,-17.697130323897913,-0.7772762379509283
5206000000.0,101,5325200000.0,0.09115468710660934,-0.09182094782590866,-17.76237711806414,-0.789039401068127
5206000000.0,102,5325400000.0,0.09273295104503632,-0.09245835989713669,-17.657878288473814,-0.7839154213331967
5206000000.0,103,5325600000.0,0.09075280278921127,-0.09310784190893173,-17.71981191302475,-0.7982062895860808
5206000000.0,104,5325800000.0,0.09194304049015045,-0.09204628318548203,-17.71444612933637,-0.7859592975025854
5206000000.0,105,5326000000.0,0.0910816416144371,-0.09239615499973297,-17.738406722317933,-0.7925624683942922
5206000000.0,106,5326200000.0,0.09339407831430435,-0.0927204117178917,-17.614639323777133,-0.7817785438060534
5206000000.0,107,5326400000.0,0.0903484895825386,-0.09323953837156296,-17.732335977020508,-0.8011443418366764
5206000000.0,108,5326600000.0,0.09015772491693497,-0.093931645154953,-17.70790089963531,-0.8058957710637397
5206000000.0,109,5326800000.0,0.0923987329006195,-0.0948210284113884,-17.562539271753923,-0.7983356885000575
5206000000.0,110,5327000000.0,0.0904850885272026,-0.09180103987455368,-17.795001204953707,-0.7926171904228498
5206000000.0,111,5327200000.0,0.09112489968538284,-0.0929221361875534,-17.711309297789075,-0.7951629464624106
5206000000.0,112,5327400000.0,0.09101053327322006,-0.09262407571077347,-17.730873976304533,-0.7941846384703561
5206000000.0,113,5327600000.0,0.09075959026813507,-0.09406962245702744,-17.67349504674623,-0.8033048478764612
5206000000.0,114,5327800000.0,0.09208844602108002,-0.09363900870084763,-17.63247512754536,-0.7937465611040861
5206000000.0,115,5328000000.0,0.09065760672092438,-0.09416582435369492,-17.673594929306216,-0.8043773392065103
5206000000.0,116,5328200000.0,0.09165575355291367,-0.09392010420560837,-17.639223883129862,-0.797599310226689
5206000000.0,117,5328400000.0,0.09074363112449646,-0.09333482384681702,-17.709380278396715,-0.7994738008478682
5206000000.0,118,5328600000.0,0.09164482355117798,-0.09341590106487274,-17.663617039052596,-0.7949681218503984
5206000000.0,119,5328800000.0,0.09124023467302322,-0.09223981201648712,-17.738394223087703,-0.7908459898653551
5206000000.0,120,5329000000.0,0.09142626821994781,-0.09168491512537003,-17.755993906766985,-0.7868106753406312
5206000000.0,121,5329200000.0,0.09188535064458847,-0.09153835475444794,-17.7411751638141,-0.783506393326381
5206000000.0,122,5329400000.0,0.09058406203985214,-0.09158149361610413,-17.80084449943178,-0.7908735212669749
5206000000.0,123,5329600000.0,0.09274400770664215,-0.09382280707359314,-17.59346680956086,-0.7911804743884608
5206000000.0,124,5329800000.0,0.08930918574333191,-0.09205284714698792,-17.83837864449449,-0.8005251008532446
5206000000.0,125,5330000000.0,0.09150245785713196,-0.09502317011356354,-17.593982738361984,-0.8042711422552229
5206000000.0,126,5330200000.0,0.09051114320755005,-0.09233670681715012,-17.768069904297842,-0.7953818900571952
5206000000.0,127,5330400000.0,0.09232401847839355,-0.09234598278999329,-17.682372851773277,-0.7855171015646942
5206000000.0,128,5330600000.0,0.08946214616298676,-0.09147155284881592,-17.859375099602822,-0.7965034693237392
5206000000.0,129,5330800000.0,0.09152505546808243,-0.09315303713083267,-17.681654878207794,-0.7942131748181062
