busfrequency,,frequency,I,Q,amplitude,phase
5210400000.0,0,5305000000.0,0.08038537204265594,-0.09427492320537567,-18.1390380935404,-0.8647543950019083
5210400000.0,1,5305200000.0,0.07969754189252853,-0.09203068912029266,-18.2911235636475,-0.8570928903958763
5210400000.0,2,5305400000.0,0.08061784505844116,-0.09367608278989792,-18.160345487853117,-0.8601792378011538
5210400000.0,3,5305600000.0,0.0810224637389183,-0.09384778141975403,-18.132683328606124,-0.8586089926939681
5210400000.0,4,5305800000.0,0.08144738525152206,-0.09385690838098526,-18.112740707637624,-0.856068749378226
5210400000.0,5,5306000000.0,0.08061721920967102,-0.09345398098230362,-18.17220756212762,-0.8590092355478259
5210400000.0,6,5306200000.0,0.08003256469964981,-0.09351562708616257,-18.19576361684932,-0.8629330136081524
5210400000.0,7,5306400000.0,0.07946015149354935,-0.09399780631065369,-18.19601606905197,-0.8690135766829173
5210400000.0,8,5306600000.0,0.08109811693429947,-0.09389860928058624,-18.126526538032163,-0.8584151620641277
5210400000.0,9,5306800000.0,0.07924746721982956,-0.09436580538749695,-18.185833079210518,-0.8722595919439454
5210400000.0,10,5307000000.0,0.0804082453250885,-0.09350083023309708,-18.17931003994001,-0.8605404969670809
5210400000.0,11,5307200000.0,0.08020604401826859,-0.09307201206684113,-18.211551176568307,-0.8595125801238821
5210400000.0,12,5307400000.0,0.08064822107553482,-0.09349419176578522,-18.168640405629183,-0.8590318376126261
5210400000.0,13,5307600000.0,0.08136209100484848,-0.09396021068096161,-18.111189948419476,-0.8571317841181602
5210400000.0,14,5307800000.0,0.07774832099676132,-0.09449402242898941,-18.246644423813095,-0.8823153198270038
5210400000.0,15,5308000000.0,0.07988644391298294,-0.0932091474533081,-18.218928258323544,-0.8622140360155252
5210400000.0,16,5308200000.0,0.08086619526147842,-0.09336182475090027,-18.16565814589517,-0.856995547962826
5210400000.0,17,5308400000.0,0.07903517782688141,-0.09173792600631714,-18.33794747200059,-0.8596452051769816
5210400000.0,18,5308600000.0,0.07918822020292282,-0.09525146335363388,-18.140722934307377,-0.8772239973428073
5210400000.0,19,5308800000.0,0.07824000716209412,-0.0938551053404808,-18.259320614974385,-0.8758856614315527
5210400000.0,20,5309000000.0,0.07989119738340378,-0.09417138993740082,-18.16705833599797,-0.867255403333208
5210400000.0,21,5309200000.0,0.08029134571552277,-0.09203770756721497,-18.262998831719703,-0.8534552932443993
5210400000.0,22,5309400000.0,0.07944329082965851,-0.09302830696105957,-18.24908700416889,-0.8640025582625726
5210400000.0,23,5309600000.0,0.08006881177425385,-0.0940612331032753,-18.164872986427618,-0.8655820317624997
5210400000.0,24,5309800000.0,0.07999992370605469,-0.09475497901439667,-18.130861969517714,-0.8696312339543268
5210400000.0,25,5310000000.0,0.07880519330501556,-0.09447062015533447,-18.2001882108201,-0.8755605128248927
5210400000.0,26,5310200000.0,0.07833739370107651,-0.0949658453464508,-18.19436636255702,-0.8810553613387373
5210400000.0,27,5310400000.0,0.0776381641626358,-0.09241894632577896,-18.365718612119316,-0.8720968582835973
5210400000.0,28,5310600000.0,0.07833798229694366,-0.09525404125452042,-18.17865879227316,-0.8825386707626387
5210400000.0,29,5310800000.0,0.07809938490390778,-0.09739582985639572,-18.07280330664427,-0.8949124882261571
5210400000.0,30,5311000000.0,0.0752747505903244,-0.09572072327136993,-18.288956047831654,-0.9044034249267977
5210400000.0,31,5311200000.0,0.0749671533703804,-0.09886044263839722,-18.126637185435797,-0.9219961277006434
5210400000.0,32,5311400000.0,0.07154937833547592,-0.09826792776584625,-18.304460812325505,-0.9414558460456025
5210400000.0,33,5311600000.0,0.06804060935974121,-0.10009773075580597,-18.341896426109876,-0.9737962648351144
5210400000.0,34,5311800000.0,0.060012493282556534,-0.10292131453752518,-18.478861321916217,-1.0429026979881182
5210400000.0,35,5312000000.0,0.0493653379380703,-0.10695038735866547,-18.577569312532567,-1.1383606426981556
5210400000.0,36,5312200000.0,0.03637720271945,-0.11281264573335648,-18.523238638485825,-1.2588663982037966
5210400000.0,37,5312400000.0,0.029847996309399605,-0.11189454793930054,-18.72529357587937,-1.3101150875234082
5210400000.0,38,5312600000.0,0.03897329419851303,-0.11205890029668808,-18.515171999759417,-1.2360890608302222
5210400000.0,39,5312800000.0,0.05326909199357033,-0.10675150156021118,-18.466889275222766,-1.1079483423856893
5210400000.0,40,5313000000.0,0.06405797600746155,-0.10153695940971375,-18.412402373354222,-1.0079774779899644
5210400000.0,41,5313200000.0,0.06820125132799149,-0.10072726756334305,-18.298147883990538,-0.9756134281531562
5210400000.0,42,5313400000.0,0.073578380048275,-0.09837688505649567,-18.21259260271045,-0.9286255301412009
5210400000.0,43,5313600000.0,0.0750238224864006,-0.09588998556137085,-18.29050318356983,-0.9068828513658751
5210400000.0,44,5313800000.0,0.07633823901414871,-0.09594979882240295,-18.22928613530482,-0.8987403800076025
5210400000.0,45,5314000000.0,0.07658211886882782,-0.0961899608373642,-18.20524920967057,-0.8984042942924515
5210400000.0,46,5314200000.0,0.07669486105442047,-0.09518006443977356,-18.25610266068943,-0.8925366579288341
5210400000.0,47,5314400000.0,0.07666345685720444,-0.09446028620004654,-18.297373665341475,-0.8890253925216431
5210400000.0,48,5314600000.0,0.07957375794649124,-0.0941443219780922,-18.182953995429596,-0.8690770739512903
5210400000.0,49,5314800000.0,0.07935579866170883,-0.09475927799940109,-18.159714861284193,-0.8736356809339072
5210400000.0,50,5315000000.0,0.08024048805236816,-0.09575249254703522,-18.066784616911605,-0.8733108833875057
5210400000.0,51,5315200000.0,0.07939312607049942,-0.09380371868610382,-18.20953855649316,-0.8684105072494441
5210400000.0,52,5315400000.0,0.0809762105345726,-0.09325088560581207,-18.166483076708598,-0.8557341050078051
5210400000.0,53,5315600000.0,0.08092723041772842,-0.09429207444190979,-18.113467430219416,-0.8615257101509538
5210400000.0,54,5315800000.0,0.07673726230859756,-0.09497133642435074,-18.265758916995388,-0.8911936449525352
5210400000.0,55,5316000000.0,0.07827139645814896,-0.09604546427726746,-18.138592908751484,-0.8870111228723936
5210400000.0,56,5316200000.0,0.0806746631860733,-0.09413225948810577,-18.133463767878865,-0.8622320986321078
5210400000.0,57,5316400000.0,0.08034098148345947,-0.09253652393817902,-18.23397108597964,-0.855825904625075
5210400000.0,58,5316600000.0,0.079219751060009,-0.09283877164125443,-18.269651350229935,-0.8643868967522443
5210400000.0,59,5316800000.0,0.08104199916124344,-0.09286955744028091,-18.1836903046394,-0.853302642489873
5210400000.0,60,5317000000.0,0.08064384013414383,-0.09294550120830536,-18.19808293006947,-0.8561463418642744
5210400000.0,61,5317200000.0,0.08135675638914108,-0.09131494164466858,-18.25145623180243,-0.8430055602433221
