busfrequency,,frequency,I,Q,amplitude,phase
5220632080.074001,0,5305000000.0,-0.043635837733745575,0.11378304660320282,-18.282540099967925,1.9369984497623867
5220632080.074001,1,5305200000.0,-0.04217037931084633,0.11350250244140625,-18.338316977422274,1.9265274915549258
5220632080.074001,2,5305400000.0,-0.04300333186984062,0.11323413252830505,-18.33532724888211,1.9337454713217879
5220632080.074001,3,5305600000.0,-0.04131945222616196,0.1131477877497673,-18.383409980231313,1.9209311274981453
5220632080.074001,4,5305800000.0,-0.04680023714900017,0.1135731115937233,-18.213362639228215,1.961665620272623
5220632080.074001,5,5306000000.0,-0.04388636350631714,0.11316835135221481,-18.317061979735076,1.9407389411747402
5220632080.074001,6,5306200000.0,-0.043893229216337204,0.11274301260709763,-18.34530051861071,1.9420629590690814
5220632080.074001,7,5306400000.0,-0.04409276694059372,0.11481297761201859,-18.202703934762972,1.9374687587199788
5220632080.074001,8,5306600000.0,-0.0447893887758255,0.11333084851503372,-18.28274406980382,1.9471658537620768
5220632080.074001,9,5306800000.0,-0.04606938734650612,0.11513146758079529,-18.13110217842582,1.9514284931547765
5220632080.074001,10,5307000000.0,-0.04219349846243858,0.11456754803657532,-18.266384642646102,1.9236668323660304
5220632080.074001,11,5307200000.0,-0.04293246939778328,0.11371500790119171,-18.304930880989392,1.9317958740071832
5220632080.074001,12,5307400000.0,-0.04463992267847061,0.11434892565011978,-18.21932874281549,1.9429851433113512
5220632080.074001,13,5307600000.0,-0.04486260563135147,0.11321762204170227,-18.28832981698047,1.948066709075422
5220632080.074001,14,5307800000.0,-0.04287222772836685,0.11322388052940369,-18.339349110467705,1.9327631922337767
5220632080.074001,15,5308000000.0,-0.04466741159558296,0.1128331869840622,-18.319002888860712,1.9477383528381196
5220632080.074001,16,5308200000.0,-0.043853405863046646,0.11157920211553574,-18.42451379365299,1.9452752708527499
5220632080.074001,17,5308400000.0,-0.04248710349202156,0.11308831721544266,-18.358220438254847,1.93017918064783
5220632080.074001,18,5308600000.0,-0.04204995930194855,0.11340396851301193,-18.347954790464552,1.9258779302835012
5220632080.074001,19,5308800000.0,-0.04348409175872803,0.11320114880800247,-18.325241522487495,1.9375482919316755
5220632080.074001,20,5309000000.0,-0.04461773857474327,0.11346076428890228,-18.27861743038149,1.9454648322517014
5220632080.074001,21,5309200000.0,-0.043434225022792816,0.11367858201265335,-18.294639466992155,1.935758954229905
5220632080.074001,22,5309400000.0,-0.04240286350250244,0.11369869858026505,-18.319329908900837,1.9277602947387198
5220632080.074001,23,5309600000.0,-0.044234346598386765,0.1137862503528595,-18.266975022970342,1.941566521980668
5220632080.074001,24,5309800000.0,-0.043870773166418076,0.11378278583288193,-18.27654946682804,1.9387980068155408
5220632080.074001,25,5310000000.0,-0.04261261224746704,0.11525186896324158,-18.21056761534631,1.9249428494125531
5220632080.074001,26,5310200000.0,-0.04272400215268135,0.1132015585899353,-18.344609040941478,1.9316828521977876
5220632080.074001,27,5310400000.0,-0.04078991711139679,0.11354877799749374,-18.369238719529115,1.9156684417102547
5220632080.074001,28,5310600000.0,-0.04353264719247818,0.11340296268463135,-18.31051269840511,1.9373256788815874
5220632080.074001,29,5310800000.0,-0.039797037839889526,0.1132805347442627,-18.411466775485827,1.9086412680185691
5220632080.074001,30,5311000000.0,-0.0384104885160923,0.11531199514865875,-18.305541786205023,1.8923373577415816
5220632080.074001,31,5311200000.0,-0.03650863468647003,0.11511712521314621,-18.3609854155743,1.8779058570302678
5220632080.074001,32,5311400000.0,-0.032010842114686966,0.11587771773338318,-18.40061845571054,1.8403212549212244
5220632080.074001,33,5311600000.0,-0.02884494513273239,0.11527758091688156,-18.501360379353493,1.8159835796014188
5220632080.074001,34,5311800000.0,-0.0185846034437418,0.11711212247610092,-18.51995012460414,1.728174699881124
5220632080.074001,35,5312000000.0,-0.006059638224542141,0.11511778831481934,-18.765134372925484,1.6233863815067142
5220632080.074001,36,5312200000.0,0.009449582546949387,0.11347547918558121,-18.871946865711354,1.4877137962221796
5220632080.074001,37,5312400000.0,0.010386055335402489,0.11547061055898666,-18.715576901692256,1.4810922705179148
5220632080.074001,38,5312600000.0,-0.005403021816164255,0.11445287615060806,-18.81779813576644,1.6179686980186216
5220632080.074001,39,5312800000.0,-0.018488505855202675,0.11475080251693726,-18.693584249523227,1.7305422230148073
5220632080.074001,40,5313000000.0,-0.027086544781923294,0.11676782369613647,-18.425914222183525,1.7987342213707178
5220632080.074001,41,5313200000.0,-0.034450553357601166,0.11416295915842056,-18.47099735659039,1.8638729483458794
5220632080.074001,42,5313400000.0,-0.03699677437543869,0.11438791453838348,-18.400312908871857,1.8836098643386863
5220632080.074001,43,5313600000.0,-0.04080967605113983,0.11437035351991653,-18.313255517934277,1.913534263815873
5220632080.074001,44,5313800000.0,-0.04138469696044922,0.11455326527357101,-18.28708241750873,1.9174760435410068
5220632080.074001,45,5314000000.0,-0.04008062928915024,0.11256609857082367,-18.45345294554075,1.9128622899832737
5220632080.074001,46,5314200000.0,-0.04141513258218765,0.11301479488611221,-18.39004840235206,1.92205683468963
5220632080.074001,47,5314400000.0,-0.04289926588535309,0.11256180703639984,-18.383174004868653,1.9349194016793745
5220632080.074001,48,5314600000.0,-0.043298255652189255,0.11421282589435577,-18.26251304454371,1.9331579906026424
5220632080.074001,49,5314800000.0,-0.04121207445859909,0.11238865554332733,-18.437645693281546,1.922263871897095
5220632080.074001,50,5315000000.0,-0.0428592748939991,0.11299021542072296,-18.355369120980594,1.933347661472353
5220632080.074001,51,5315200000.0,-0.04310421273112297,0.11374220252037048,-18.298773459703042,1.9330378451833552
5220632080.074001,52,5315400000.0,-0.0422685369849205,0.11432509869337082,-18.280730448008796,1.9249319519656978
5220632080.074001,53,5315600000.0,-0.043027181178331375,0.1131075844168663,-18.343205889154902,1.9343009749632616
5220632080.074001,54,5315800000.0,-0.043325893580913544,0.11350259184837341,-18.309144837126887,1.9354430203924475
5220632080.074001,55,5316000000.0,-0.04343762621283531,0.11381569504737854,-18.285415226026142,1.9353833236595501
5220632080.074001,56,5316200000.0,-0.04412684589624405,0.1131623238325119,-18.311228938643044,1.9426028469919912
5220632080.074001,57,5316400000.0,-0.04402619227766991,0.11270542442798615,-18.344346490907906,1.943199668352641
5220632080.074001,58,5316600000.0,-0.04269115999341011,0.11236970871686935,-18.401475840493116,1.9338707871763507
5220632080.074001,59,5316800000.0,-0.045002471655607224,0.11288589239120483,-18.30665166638123,1.950142272613644
5220632080.074001,60,5317000000.0,-0.044267687946558,0.11290473490953445,-18.32472737240874,1.9444565232588698
5220632080.074001,61,5317200000.0,-0.04473867267370224,0.11168959736824036,-18.393479756759714,1.9517875878773752
5220632080.074001,62,5317400000.0,-0.042226389050483704,0.11399577558040619,-18.303812584521772,1.925546190787141
5220632080.074001,63,5317600000.0,-0.043679140508174896,0.1119767427444458,-18.402326013225693,1.9427160448223726
5220632080.074001,64,5317800000.0,-0.04272963106632233,0.11345164477825165,-18.327684373104603,1.9309978816464328
5220632080.074001,65,5318000000.0,-0.04472627118229866,0.11351032555103302,-18.272501882519826,1.9461440378294201
5220632080.074001,66,5318200000.0,-0.045057788491249084,0.11411863565444946,-18.223692263458876,1.9468403606135807
5220632080.074001,67,5318400000.0,-0.041399307548999786,0.11268505454063416,-18.412810447104185,1.9228781546498808
5220632080.074001,68,5318600000.0,-0.0416361466050148,0.11052568256855011,-18.554415078662394,1.931065464188106
5220632080.074001,69,5318800000.0,-0.04309193044900894,0.11215531826019287,-18.40561252897055,1.9376226835826038
5220632080.074001,70,5319000000.0,-0.04384094104170799,0.1111547127366066,-18.453509254564647,1.9464776671600867
5220632080.074001,71,5319200000.0,-0.0419984795153141,0.11317645013332367,-18.364575572716387,1.926133337779405
5220632080.074001,72,5319400000.0,-0.043935663998126984,0.11359576880931854,-18.287317343140565,1.9398475128991106
5220632080.074001,73,5319600000.0,-0.043069228529930115,0.1142214834690094,-18.267698458112207,1.931378514615965
5220632080.074001,74,5319800000.0,-0.04317675903439522,0.11333246529102325,-18.324321995130664,1.9347944428678143
5220632080.074001,75,5320000000.0,-0.04339287802577019,0.11366768181324005,-18.296419361418927,1.9354734797134159
5220632080.074001,76,5320200000.0,-0.04372534900903702,0.11445892602205276,-18.235396926998256,1.9357053635144081
5220632080.074001,77,5320400000.0,-0.04294918477535248,0.11362805217504501,-18.310323331117345,1.9321774496042199
5220632080.074001,78,5320600000.0,-0.04381472244858742,0.11314968764781952,-18.320160264395792,1.9402440674239725
5220632080.074001,79,5320800000.0,-0.04394344240427017,0.11310744285583496,-18.31964759795358,1.9413589942394245
5220632080.074001,80,5321000000.0,-0.04169005900621414,0.11185400187969208,-18.46204069587381,1.927565304277073
5220632080.074001,81,5321200000.0,-0.04300515726208687,0.11397936195135117,-18.285444872408164,1.9315876231286868
5220632080.074001,82,5321400000.0,-0.043882131576538086,0.11233203113079071,-18.373123510923527,1.943213556591621
5220632080.074001,83,5321600000.0,-0.044015537947416306,0.11487226188182831,-18.200748493822616,1.9367099216690231
5220632080.074001,84,5321800000.0,-0.04465772211551666,0.11284956336021423,-18.31816827951405,1.9476144531191295
5220632080.074001,85,5322000000.0,-0.04482297599315643,0.11159790307283401,-18.39735874075409,1.9527218250787721
5220632080.074001,86,5322200000.0,-0.045294616371393204,0.11241532862186432,-18.330134345961454,1.9538191847085764
5220632080.074001,87,5322400000.0,-0.042634107172489166,0.11432790756225586,-18.271479596454096,1.9277340797731621
5220632080.074001,88,5322600000.0,-0.04548373818397522,0.11347043514251709,-18.2552412952082,1.9520285223594747
5220632080.074001,89,5322800000.0,-0.04386239871382713,0.11416982859373093,-18.25107315250474,1.9375956655986888
5220632080.074001,90,5323000000.0,-0.042602118104696274,0.11349092423915863,-18.328265572090817,1.9298992949248515
5220632080.074001,91,5323200000.0,-0.04275847598910332,0.1130082979798317,-18.356720519798387,1.932514572302707
5220632080.074001,92,5323400000.0,-0.04376235976815224,0.11478089541196823,-18.21316571461615,1.9350514624229276
5220632080.074001,93,5323600000.0,-0.04226125776767731,0.11374840140342712,-18.31953169275551,1.9265237672917286
5220632080.074001,94,5323800000.0,-0.04535343125462532,0.11349475383758545,-18.25707752036966,1.950964876595309
5220632080.074001,95,5324000000.0,-0.04468429461121559,0.11421336233615875,-18.22712365220999,1.9437241340971758
