frequency,frequency,amplitude,phase,I,Q
5200000000.0,5355750000.0,0.13118599919459212,-0.5281877793779033,0.11330820620059967,-0.0661136656999588
5200000000.0,5356000000.0,0.1288744464200247,-0.5311559527083146,0.11111839860677719,-0.06527882069349289
5200000000.0,5356250000.0,0.1294073045893901,-0.5265246276445935,0.11188022047281265,-0.0650312751531601
5200000000.0,5356500000.0,0.1305799901200594,-0.5244711869296785,0.11302858591079712,-0.06538862735033035
5200000000.0,5356750000.0,0.13131448717328975,-0.5196223163589795,0.11398186534643173,-0.06520451605319977
5200000000.0,5357000000.0,0.13039060335417327,-0.5361275760686987,0.1120959147810936,-0.06660491973161697
5200000000.0,5357250000.0,0.12955474694614919,-0.5106742660620679,0.11302552372217178,-0.06332190334796906
5200000000.0,5357500000.0,0.1281731320686392,-0.5081669265401253,0.11197690665721893,-0.062366049736738205
5200000000.0,5357750000.0,0.13186707910033388,-0.5294614777050872,0.11381173133850098,-0.06660192459821701
5200000000.0,5358000000.0,0.12990431706881775,-0.519717889639269,0.11275166273117065,-0.06451506912708282
5200000000.0,5358250000.0,0.12842409138636046,-0.520772747770727,0.11139954626560211,-0.06389748305082321
5200000000.0,5358500000.0,0.1301649458295855,-0.5236974147440209,0.11271972954273224,-0.06509359180927277
5200000000.0,5358750000.0,0.1295955866088024,-0.5290275305863407,0.11187964677810669,-0.06540612131357193
5200000000.0,5359000000.0,0.12881640359776098,-0.5252774315916221,0.11145000159740448,-0.06459537893533707
5200000000.0,5359250000.0,0.13014525173866234,-0.5176726269656088,0.11309274286031723,-0.06440355628728867
5200000000.0,5359500000.0,0.13018854346104602,-0.5174040516204625,0.11314766108989716,-0.06439459323883057
5200000000.0,5359750000.0,0.1315130613971772,-0.51645355268067,0.11436058580875397,-0.06494106352329254
5200000000.0,5360000000.0,0.12986184274538215,-0.5185789553184291,0.11278817802667618,-0.06436555832624435
5200000000.0,5360250000.0,0.1316262230651715,-0.5168733298373709,0.11443169414997101,-0.06504498422145844
5200000000.0,5360500000.0,0.13009593615100454,-0.532269643279451,0.11209813505411148,-0.06602242588996887
5200000000.0,5360750000.0,0.12819408499166393,-0.5163112336923312,0.11148349195718765,-0.06328628957271576
5200000000.0,5361000000.0,0.12964031458072897,-0.5090169817986744,0.11320503056049347,-0.06317619979381561
5200000000.0,5361250000.0,0.13029952722999202,-0.5257031731041383,0.11270534992218018,-0.06538708508014679
5200000000.0,5361500000.0,0.13091232752128368,-0.5290660597077916,0.1130138412117958,-0.06607502698898315
5200000000.0,5361750000.0,0.1296285144607421,-0.5241277865656185,0.11222728341817856,-0.06487363576889038
5200000000.0,5362000000.0,0.12973733398922715,-0.523442875453347,0.11236593872308731,-0.06485114991664886
5200000000.0,5362250000.0,0.12839069540295403,-0.5258136170760923,0.11104714870452881,-0.06444145739078522
5200000000.0,5362500000.0,0.12982966938183935,-0.5198706153308129,0.11267702281475067,-0.06449520587921143
5200000000.0,5362750000.0,0.1314186576796318,-0.5207927821082192,0.11399582773447037,-0.0653897151350975
5200000000.0,5363000000.0,0.13049553620128015,-0.5207203352502874,0.11319979280233383,-0.06492219865322113
5200000000.0,5363250000.0,0.1283702741068165,-0.5206023321380829,0.11136374622583389,-0.0638517290353775
5200000000.0,5363500000.0,0.13074811058134475,-0.5234595377122181,0.11324028670787811,-0.06535828858613968
5200000000.0,5363750000.0,0.12891321037452305,-0.5182303864712099,0.11198653280735016,-0.063856340944767
5200000000.0,5364000000.0,0.12900673495416398,-0.5142704850085097,0.1123199462890625,-0.0634583905339241
5200000000.0,5364250000.0,0.13187500934156376,-0.5273796986937738,0.1139569878578186,-0.06636884063482285
5200000000.0,5364500000.0,0.13025224259777682,-0.5195992178959078,0.11306132376194,-0.06467444449663162
5200000000.0,5364750000.0,0.13025892126470223,-0.5271593798711316,0.11257492005825043,-0.06553070992231369
5200000000.0,5365000000.0,0.12831935457960003,-0.5261032422574476,0.11096678674221039,-0.06443779170513153
5200000000.0,5365250000.0,0.13012176636592737,-0.5254777727156252,0.11256630718708038,-0.0652725100517273
5200000000.0,5365500000.0,0.13167514263311972,-0.5225068088112258,0.11410584300756454,-0.06571301072835922
5200000000.0,5365750000.0,0.1308400307745885,-0.5119942969264057,0.11406230926513672,-0.0641007274389267
5200000000.0,5366000000.0,0.13048358118986414,-0.5257270275264845,0.11286298930644989,-0.06548213958740234
5200000000.0,5366250000.0,0.1306518053821283,-0.5177924807571173,0.11352517455816269,-0.06466783583164215
5200000000.0,5366500000.0,0.12991998611509764,-0.5232544253385855,0.11253637075424194,-0.06492124497890472
5200000000.0,5366750000.0,0.12947693240524147,-0.514416673179619,0.11272001266479492,-0.0637061595916748
5200000000.0,5367000000.0,0.12914556816862474,-0.5263123598752621,0.1116677075624466,-0.06487604230642319
5200000000.0,5367250000.0,0.13011019682458305,-0.5217328484068617,0.11279992759227753,-0.06484473496675491
5200000000.0,5367500000.0,0.13093434447598182,-0.5221151669752386,0.11348947137594223,-0.06529887020587921
5200000000.0,5367750000.0,0.13066230118517957,-0.5175503928604227,0.11354994773864746,-0.06464554369449615
5200000000.0,5368000000.0,0.13054391132422685,-0.5219583391010414,0.11316126585006714,-0.06508640944957733
5200000000.0,5368250000.0,0.1328714690067643,-0.5200436387371119,0.11530552804470062,-0.0660262256860733
5200000000.0,5368500000.0,0.13198081009523618,-0.5328120239874852,0.11368590593338013,-0.06704065203666687
5200000000.0,5368750000.0,0.131389001971462,-0.5313954982919498,0.11327055841684341,-0.0665796548128128
5200000000.0,5369000000.0,0.1301914338748347,-0.5376334835521287,0.1118244156241417,-0.06667165458202362
5200000000.0,5369250000.0,0.1295256278943184,-0.5405780103111657,0.11105674505233765,-0.06665799021720886
5200000000.0,5369500000.0,0.13019667149505895,-0.5280806272078957,0.11246073246002197,-0.06560302525758743
5200000000.0,5369750000.0,0.12999971799869348,-0.5387005885473458,0.11158864200115204,-0.06669259071350098
5200000000.0,5370000000.0,0.1289899124983761,-0.5209602971859298,0.11187832057476044,-0.06419999152421951
5200000000.0,5370250000.0,0.12969428176237882,-0.5165657703125457,0.11277183145284653,-0.06405560672283173
5200000000.0,5370500000.0,0.13013847050358365,-0.5154480479872007,0.11322983354330063,-0.06414847075939178
5200000000.0,5370750000.0,0.13102254971628857,-0.537065043456779,0.11257640272378922,-0.06703329086303711
5200000000.0,5371000000.0,0.12944561397524612,-0.5165547236961162,0.11255631595849991,-0.06393154710531235
5200000000.0,5371250000.0,0.1294119903634545,-0.518569557163012,0.11239807307720184,-0.06414153426885605
5200000000.0,5371500000.0,0.130453165322969,-0.5196300651046276,0.11323373019695282,-0.06477770209312439
5200000000.0,5371750000.0,0.13015902172369515,-0.5117922730778662,0.11348150670528412,-0.06374416500329971
5200000000.0,5372000000.0,0.13005752010175498,-0.5167868903515168,0.11307346820831299,-0.06426001340150833
5200000000.0,5372250000.0,0.13107282188812014,-0.520257592780321,0.11373072862625122,-0.06515678018331528
5200000000.0,5372500000.0,0.12993797941860494,-0.5299064610182702,0.11211755126714706,-0.06567749381065369
5200000000.0,5372750000.0,0.1283900191706147,-0.5238779989717222,0.11117108911275864,-0.06422605365514755
5200000000.0,5373000000.0,0.12891242088300983,-0.52119284305177,0.11179618537425995,-0.0641874223947525
5200000000.0,5373250000.0,0.12962709653953314,-0.5155003096651133,0.11278156191110611,-0.06390229612588882
5200000000.0,5373500000.0,0.1288310819539696,-0.520085387203425,0.11179661750793457,-0.06402315199375153
5200000000.0,5373750000.0,0.13148944146488006,-0.5222213251162713,0.11396364867687225,-0.06558780372142792
5200000000.0,5374000000.0,0.12952718247236017,-0.5247240248451457,0.11210088431835175,-0.06488977372646332
5200000000.0,5374250000.0,0.12951960448044766,-0.5235129234245823,0.11217282712459564,-0.06475017219781876
5200000000.0,5374500000.0,0.1298805841033844,-0.5309461503437005,0.11199971288442612,-0.06576496362686157
5200000000.0,5374750000.0,0.12879187299660044,-0.5220794071205938,0.1116347461938858,-0.06422639638185501
5200000000.0,5375000000.0,0.13085075203232865,-0.5231857082771605,0.11334709078073502,-0.06537856161594391
5200000000.0,5375250000.0,0.12976244869410677,-0.5341242755585796,0.11168845742940903,-0.06606043875217438
5200000000.0,5375500000.0,0.13131321345645255,-0.5192538740847262,0.11400477588176727,-0.06516188383102417
5200000000.0,5375750000.0,0.12970350277773,-0.5136390782856685,0.11296685039997101,-0.06372981518507004
5200000000.0,5376000000.0,0.13243744218174786,-0.5170481473753075,0.11512549966573715,-0.06546598672866821
5200000000.0,5376250000.0,0.12999414139765278,-0.5311933203720064,0.1120813637971878,-0.065850168466568
5200000000.0,5376500000.0,0.12931305398199283,-0.5250035163813067,0.11189745366573334,-0.0648137778043747
5200000000.0,5376750000.0,0.12921895807092462,-0.5212052375858424,0.11206122487783432,-0.06434144079685211
5200000000.0,5377000000.0,0.12992280489370853,-0.5213858116829697,0.11265993118286133,-0.06471224874258041
5200000000.0,5377250000.0,0.1302147954635831,-0.5262296046864703,0.11259764432907104,-0.06540384888648987
5200000000.0,5377500000.0,0.1308085681685067,-0.5326633070086204,0.11268603801727295,-0.06642844527959824
5200000000.0,5377750000.0,0.12924152866190614,-0.5348649219720079,0.11119133234024048,-0.06587761640548706
5200000000.0,5378000000.0,0.13165992937523424,-0.5239140699544912,0.11400008201599121,-0.0658659115433693
5200000000.0,5378250000.0,0.12953548463676406,-0.5231742173498964,0.11220850795507431,-0.06472010910511017
5200000000.0,5378500000.0,0.12943887083414213,-0.5165484344140354,0.11255085468292236,-0.06392750889062881
5200000000.0,5378750000.0,0.13178439481526086,-0.5199682393361301,0.11436710506677628,-0.0654774159193039
5200000000.0,5379000000.0,0.13036710132489537,-0.5272453114077372,0.11266277730464935,-0.06559481471776962
5200000000.0,5379250000.0,0.13061797031975264,-0.519737002584703,0.11336984485387802,-0.0648716613650322
5200000000.0,5379500000.0,0.12998707798377845,-0.5258028059843824,0.11242859065532684,-0.0652414932847023
5200000000.0,5379750000.0,0.12804137671677335,-0.5445838765442128,0.10951928794384003,-0.06633339822292328
5200000000.0,5380000000.0,0.13195890908418487,-0.5321293633214949,0.11371277272701263,-0.06695191562175751
5200000000.0,5380250000.0,0.1293240848117879,-0.5292377722485606,0.11163153499364853,-0.06529256701469421
5200000000.0,5380500000.0,0.13018029648449062,-0.5185906857623589,0.1130640059709549,-0.06452472507953644
5200000000.0,5380750000.0,0.1305091320060577,-0.5243578424524522,0.11297465860843658,-0.06534034013748169
5200000000.0,5381000000.0,0.12901617742116103,-0.523744343808113,0.11172189563512802,-0.06452435255050659
5200000000.0,5381250000.0,0.1290662392457217,-0.536882437623883,0.11090756952762604,-0.06601215898990631
5200000000.0,5381500000.0,0.13034493789923238,-0.5284631536827996,0.11256366968154907,-0.06572079658508301
5200000000.0,5381750000.0,0.129240576419045,-0.5295044551503166,0.11154204607009888,-0.06528015434741974
5200000000.0,5382000000.0,0.12847901720706104,-0.5147638252721392,0.11182929575443268,-0.0632539838552475
5200000000.0,5382250000.0,0.12910395802306585,-0.5298560723285745,0.11140120029449463,-0.06525032222270966
5200000000.0,5382500000.0,0.13022231893576947,-0.5180930267999523,0.11313261091709137,-0.06448926031589508
5200000000.0,5382750000.0,0.12734853139792596,-0.521127958096582,0.11044405400753021,-0.06340157240629196
5200000000.0,5383000000.0,0.12990920873011305,-0.5319074464311452,0.11196111142635345,-0.06588711589574814
5200000000.0,5383250000.0,0.13001642119740886,-0.5287043039527036,0.11226415634155273,-0.06558223068714142
5200000000.0,5383500000.0,0.12909887717648566,-0.5210722827420623,0.11196563392877579,-0.06426676362752914
5200000000.0,5383750000.0,0.13025907905584788,-0.5247701927643393,0.11273130029439926,-0.06526163965463638
5200000000.0,5384000000.0,0.12939495521748343,-0.5248748514165953,0.11197666823863983,-0.0648404210805893
5200000000.0,5384250000.0,0.12846447092198893,-0.5231413875150799,0.11128286272287369,-0.06418134272098541
5200000000.0,5384500000.0,0.131071597537242,-0.5217713443280239,0.11363090574741364,-0.06532825529575348
5200000000.0,5384750000.0,0.1324743214718507,-0.5140132208449434,0.11535576730966568,-0.06513442099094391
5200000000.0,5385000000.0,0.12967426490382564,-0.5287921059718188,0.11196297407150269,-0.06541947275400162
5200000000.0,5385250000.0,0.12949560220866063,-0.5215099020537618,0.11228148639202118,-0.06451340019702911
5200000000.0,5385500000.0,0.131423824632611,-0.5174483907107905,0.11421836912631989,-0.06501065939664841
5200000000.0,5385750000.0,0.1289105751595233,-0.5186251809185628,0.11195902526378632,-0.06389924138784409
5200000000.0,5386000000.0,0.12947293626994588,-0.522452287883365,0.11220099776983261,-0.06460787355899811
5200000000.0,5386250000.0,0.13214141331730167,-0.5193876137419607,0.11471503973007202,-0.06558820605278015
5200000000.0,5386500000.0,0.1311884378197576,-0.5278792278188806,0.11333070695400238,-0.06607992947101593
5200000000.0,5386750000.0,0.13004515436085054,-0.5307351283853265,0.11215551942586899,-0.06582462787628174
5200000000.0,5387000000.0,0.13051097655462035,-0.5152408082435477,0.11356727033853531,-0.06430855393409729
5200000000.0,5387250000.0,0.1275942473572017,-0.5356373647437133,0.10972384363412857,-0.06512273102998734
5200000000.0,5387500000.0,0.12966792809278135,-0.5172472637469823,0.11270524561405182,-0.06411941349506378
5200000000.0,5387750000.0,0.12841897186062246,-0.5249158715459425,0.11112942546606064,-0.06435590982437134
5200000000.0,5388000000.0,0.12968268223141252,-0.5197708160584834,0.11255588382482529,-0.06441095471382141
5200000000.0,5388250000.0,0.13080629512869518,-0.5243554412534195,0.11323205381631851,-0.06548884510993958
5200000000.0,5388500000.0,0.13074116482627854,-0.514764272129789,0.11379826068878174,-0.06436775624752045
5200000000.0,5388750000.0,0.12963169695077237,-0.5216201998623252,0.1123923659324646,-0.0645935982465744
5200000000.0,5389000000.0,0.12947091165636776,-0.5217250141372697,0.11224620044231415,-0.06452524662017822
5200000000.0,5389250000.0,0.13133251466207746,-0.5167334540790226,0.11418543010950089,-0.06488387286663055
5200000000.0,5389500000.0,0.13050056514661953,-0.5233533112157079,0.11303281784057617,-0.06522253900766373
5200000000.0,5389750000.0,0.13023407528646472,-0.520632412338623,0.11297868192195892,-0.06478218734264374
5200000000.0,5390000000.0,0.12993749576661634,-0.5314505308969923,0.11201559007167816,-0.06585028767585754
5200000000.0,5390250000.0,0.1292492184798353,-0.5367217834990574,0.11107542365789413,-0.06608790159225464
5200000000.0,5390500000.0,0.1303680986943138,-0.517606910500263,0.11329063028097153,-0.06450638920068741
5200000000.0,5390750000.0,0.13046263831662896,-0.5149866344551166,0.11354154348373413,-0.06425587832927704
5200000000.0,5391000000.0,0.12886514920499956,-0.534165398561669,0.11091344058513641,-0.0656081959605217
5200000000.0,5391250000.0,0.13017455230782926,-0.5189408560516237,0.11303641647100449,-0.06456146389245987
5200000000.0,5391500000.0,0.1308584792768765,-0.5269997242451567,0.11310359090566635,-0.06581427901983261
5200000000.0,5391750000.0,0.12837688399806246,-0.5206294750061916,0.11136774718761444,-0.0638580396771431
5200000000.0,5392000000.0,0.13088362777054852,-0.5340280118169145,0.11265988647937775,-0.066620372235775
5200000000.0,5392250000.0,0.12930863740902088,-0.5106431614060167,0.11281277984380722,-0.06319810450077057
5200000000.0,5392500000.0,0.12954508014647695,-0.5304780929069725,0.1117410883307457,-0.0655427873134613
5200000000.0,5392750000.0,0.1295170256601503,-0.5262794837686491,0.1119910329580307,-0.06505896151065826
5200000000.0,5393000000.0,0.13061537307364293,-0.516348255409553,0.11358676850795746,-0.0644858255982399
5200000000.0,5393250000.0,0.13065847417707413,-0.516182689311662,0.11363492906093597,-0.06448829174041748
5200000000.0,5393500000.0,0.13109886628205633,-0.5199173860264197,0.11377549171447754,-0.06513102352619171
5200000000.0,5393750000.0,0.12809653222820824,-0.5134448428372171,0.11157946288585663,-0.06291855871677399
5200000000.0,5394000000.0,0.13040511922736409,-0.5429557454258231,0.11165094375610352,-0.0673762708902359
5200000000.0,5394250000.0,0.12927234057794443,-0.524023028085196,0.11192569881677628,-0.06468366086483002
5200000000.0,5394500000.0,0.1302255781841165,-0.5138544361966167,0.11340777575969696,-0.06401076167821884
5200000000.0,5394750000.0,0.13085448504503394,-0.5320665304669018,0.11276523023843765,-0.06638447940349579
5200000000.0,5395000000.0,0.13001159724214834,-0.5242517168198157,0.11255087703466415,-0.06507930159568787
5200000000.0,5395250000.0,0.12798272613293044,-0.5210364128648555,0.11099989712238312,-0.0637071505188942
5200000000.0,5395500000.0,0.1295861745984472,-0.51934137909877,0.11249975115060806,-0.06431471556425095
5200000000.0,5395750000.0,0.12970843877596921,-0.5218798991315853,0.11244211345911026,-0.06466104090213776
5200000000.0,5396000000.0,0.1315970697815644,-0.5245629458120673,0.11390291154384613,-0.06590838730335236
5200000000.0,5396250000.0,0.13002269005991277,-0.5262600003636524,0.11242954432964325,-0.0653107762336731
5200000000.0,5396500000.0,0.13025662359101867,-0.5273022214538061,0.11256357282400131,-0.06554563343524933
5200000000.0,5396750000.0,0.13172002990796647,-0.5369016848810568,0.11318669468164444,-0.06737164407968521
5200000000.0,5397000000.0,0.13076180742400703,-0.5314576546255424,0.11272573471069336,-0.06626883894205093
5200000000.0,5397250000.0,0.12917144656270407,-0.5296449148195606,0.1114732176065445,-0.06526089459657669
5200000000.0,5397500000.0,0.1300105506226098,-0.525020136126396,0.11249992996454239,-0.06516524404287338
5200000000.0,5397750000.0,0.13069769667943026,-0.5206893131975713,0.1133771762251854,-0.06501925736665726
5200000000.0,5398000000.0,0.13107524397433518,-0.5265232939280808,0.11332233995199203,-0.06586931645870209
5200000000.0,5398250000.0,0.13181203369958697,-0.5197161205137377,0.11440759897232056,-0.06546230614185333
5200000000.0,5398500000.0,0.13035438293139412,-0.5179897380712437,0.11325401067733765,-0.06454296410083771
5200000000.0,5398750000.0,0.13074221241313283,-0.518204002957392,0.11357709020376205,-0.06475932896137238
5200000000.0,5399000000.0,0.13053298867049332,-0.5214013670151758,0.11318802833557129,-0.065017931163311
5200000000.0,5399250000.0,0.12993637746951092,-0.5138050841704503,0.11315907537937164,-0.06386302411556244
5200000000.0,5399500000.0,0.12894932798357336,-0.5249883328136626,0.11158369481563568,-0.06462977826595306
5200000000.0,5399750000.0,0.12886804830428006,-0.5377062473246013,0.11068292707204819,-0.0660019963979721
5200000000.0,5400000000.0,0.1295004558299998,-0.5257725567822675,0.11200966686010361,-0.06499386578798294
5201000000.000001,5345000000.0,0.13029558188892099,-0.522876149030036,0.11288633197546005,-0.06506623327732086
5201000000.000001,5345250000.0,0.12773084746311728,-0.5248381248634848,0.11053892225027084,-0.06400246918201447
5201000000.000001,5345500000.0,0.12909178416188705,-0.5207727745673876,0.11197872459888458,-0.06422969698905945
5201000000.000001,5345750000.0,0.12995713847347853,-0.5226289536573426,0.1126091480255127,-0.06486938893795013
5201000000.000001,5346000000.0,0.13064985449780578,-0.5234796375967603,0.11315387487411499,-0.06531144678592682
5201000000.000001,5346250000.0,0.12901644633697032,-0.5115677886195524,0.11249951273202896,-0.06315934658050537
5201000000.000001,5346500000.0,0.12984297532785835,-0.5343726112646425,0.11174134910106659,-0.0661291852593422
5201000000.000001,5346750000.0,0.12874492563826076,-0.5034756561716872,0.11276908963918686,-0.062115926295518875
5201000000.000001,5347000000.0,0.13046930033196033,-0.5256262090590113,0.11285723745822906,-0.0654635950922966
5201000000.000001,5347250000.0,0.13129121457893647,-0.5172969959078468,0.11411295086145401,-0.06492778658866882
5201000000.000001,5347500000.0,0.1302990312615698,-0.5329984019895099,0.11222491413354874,-0.06620729714632034
5201000000.000001,5347750000.0,0.12903456101242905,-0.5236045891208069,0.11174683272838593,-0.06451793015003204
5201000000.000001,5348000000.0,0.12779553361329488,-0.5358615968906179,0.10988231003284454,-0.06525010615587234
5201000000.000001,5348250000.0,0.12789831480915947,-0.5357138725368429,0.10998032987117767,-0.06528633832931519
5201000000.000001,5348500000.0,0.12983263951158336,-0.5168115815727852,0.11287637054920197,-0.06415168941020966
5201000000.000001,5348750000.0,0.1284312151422999,-0.5259168008490398,0.11107554286718369,-0.06447325646877289
5201000000.000001,5349000000.0,0.1299457945221502,-0.561774416498794,0.10997458547353745,-0.0692206621170044
5201000000.000001,5349250000.0,0.12492623741793399,-0.608637686367946,0.10249294340610504,-0.07142661511898041
5201000000.000001,5349500000.0,0.12220902141200951,-0.7495316112943974,0.08945798873901367,-0.08326051384210587
5201000000.000001,5349750000.0,0.12031236651924221,-0.9804041175310296,0.06697631627321243,-0.09994617849588394
5201000000.000001,5350000000.0,0.12270852889666575,-0.9707447208413551,0.06929167360067368,-0.10127214342355728
5201000000.000001,5350250000.0,0.12230929828419691,-0.789911950842311,0.08609447628259659,-0.08687523007392883
5201000000.000001,5350500000.0,0.1274565546063492,-0.615365509776231,0.10407624393701553,-0.07357519119977951
5201000000.000001,5350750000.0,0.12892066055204524,-0.5578731343462665,0.10937409102916718,-0.06824840605258942
5201000000.000001,5351000000.0,0.1285223015522985,-0.5373856259189433,0.11040706932544708,-0.06578952074050903
5201000000.000001,5351250000.0,0.12933824058863624,-0.5275189837668378,0.11175582557916641,-0.06510772556066513
5201000000.000001,5351500000.0,0.12916864317915344,-0.5317203940310425,0.11133511364459991,-0.06549069285392761
5201000000.000001,5351750000.0,0.12763311539579428,-0.5255843106324793,0.11040659248828888,-0.06403589993715286
5201000000.000001,5352000000.0,0.12869635087754644,-0.5303453789817696,0.11101764440536499,-0.06509864330291748
5201000000.000001,5352250000.0,0.1291878151046938,-0.5168400882695556,0.11231394112110138,-0.06383627653121948
5201000000.000001,5352500000.0,0.13007208743159923,-0.5285465801667258,0.11232256889343262,-0.06559259444475174
5201000000.000001,5352750000.0,0.13024624553877476,-0.50937423384751,0.11371146142482758,-0.06351210922002792
5201000000.000001,5353000000.0,0.1298954622381265,-0.5181830493823611,0.112842857837677,-0.06433755159378052
5201000000.000001,5353250000.0,0.1308917557943009,-0.5222388127973636,0.113444484770298,-0.06529165804386139
5201000000.000001,5353500000.0,0.12884376406051154,-0.5216549467751554,0.11170698702335358,-0.0642048642039299
5201000000.000001,5353750000.0,0.12828634072468426,-0.5294114984526286,0.11072450876235962,-0.06478787213563919
5201000000.000001,5354000000.0,0.12853039112960138,-0.5208528938117439,0.11148662865161896,-0.06395930796861649
5201000000.000001,5354250000.0,0.13062958333126237,-0.5368434243824407,0.1122535690665245,-0.06680736690759659
5201000000.000001,5354500000.0,0.13042662100522348,-0.5319396966443826,0.11240490525960922,-0.0661531612277031
5201000000.000001,5354750000.0,0.1291449237922409,-0.5390649178056829,0.11083076149225235,-0.06629444658756256
5201000000.000001,5355000000.0,0.12832317692348155,-0.5324695850170139,0.11055760085582733,-0.06514487415552139
5201000000.000001,5355250000.0,0.12869449706931999,-0.5290916288407577,0.11109757423400879,-0.06495846807956696
5201000000.000001,5355500000.0,0.12952218901778115,-0.5256518538670067,0.1120363101363182,-0.06499125063419342
5201000000.000001,5355750000.0,0.12959416624617034,-0.5270600504444145,0.11200688779354095,-0.06518515944480896
5201000000.000001,5356000000.0,0.12754053958992462,-0.5300086951670884,0.11004231870174408,-0.06447695195674896
5201000000.000001,5356250000.0,0.12862931441548592,-0.5362286916947454,0.1105751022696495,-0.06571641564369202
5201000000.000001,5356500000.0,0.12799156442503207,-0.5202163934145227,0.11105976998806,-0.06362050026655197
