power,frequency,amplitude,phase,I,Q
17.0,5360628415.300547,0.12951663059560029,-0.5717501435614046,0.10891769081354141,-0.07008205354213715
17.0,5360778688.5245905,0.12934089558374462,-0.542832142284668,0.11074803024530411,-0.06681273132562637
17.0,5360928961.748634,0.13019348825211136,-0.5606214399262012,0.11026410013437271,-0.06922551989555359
17.0,5361079234.972677,0.12792483098476196,-0.5384650593467079,0.1098230630159378,-0.06560226529836655
17.0,5361229508.196721,0.1280401538799499,-0.5647662349453928,0.10815727710723877,-0.06852944195270538
17.0,5361379781.420765,0.12894426985903987,-0.5562092750081699,0.10950754582881927,-0.06807879358530045
17.0,5361530054.644809,0.12847801132396128,-0.5750806670467217,0.10781212151050568,-0.06987950950860977
17.0,5361680327.868853,0.12958534732373034,-0.5637238078863355,0.10953476279973984,-0.06924231350421906
17.0,5361830601.092896,0.12848621561484666,-0.5814372964414536,0.10737260431051254,-0.07056792080402374
17.0,5361980874.31694,0.12854376872758402,-0.5508462819329796,0.10952981561422348,-0.06728090345859528
17.0,5362131147.540983,0.1291393655613665,-0.5589484773213285,0.10948605835437775,-0.06848195940256119
17.0,5362281420.765027,0.12899986299623964,-0.573825083791766,0.10833804309368134,-0.07002737373113632
17.0,5362431693.989071,0.12933900811672133,-0.570337227426825,0.1088670939207077,-0.06983219087123871
17.0,5362581967.213115,0.1283187243804192,-0.5537240061333251,0.10914433002471924,-0.06747747957706451
17.0,5362732240.437159,0.12707237616062114,-0.5622436304908417,0.107511006295681,-0.06774047762155533
17.0,5362882513.661202,0.1276930873066767,-0.5634121269737866,0.10795655101537704,-0.06819756329059601
17.0,5363032786.885246,0.12811008213281325,-0.5597455178888191,0.10855923593044281,-0.06802268326282501
17.0,5363183060.109289,0.1298651573440607,-0.5636242203606516,0.10977818816900253,-0.06938089430332184
17.0,5363333333.333333,0.1296243567812892,-0.5675376484125203,0.10930278152227402,-0.06968052685260773
17.0,5363483606.557377,0.12842741737232014,-0.5669793576141848,0.10833201557397842,-0.06897663325071335
17.0,5363633879.781421,0.12767015939373566,-0.577164183961665,0.1069893017411232,-0.06966318190097809
17.0,5363784153.005465,0.12991640725166254,-0.5606797402306429,0.11002540588378906,-0.06908460706472397
17.0,5363934426.229508,0.12839564474583953,-0.5725896200035542,0.10791663080453873,-0.06956610083580017
17.0,5364084699.453552,0.12877617358540472,-0.5860232385654451,0.10728943347930908,-0.07121994346380234
17.0,5364234972.677596,0.12872233526019453,-0.5834127220056502,0.10743005573749542,-0.07090996205806732
17.0,5364385245.901639,0.12747415344399918,-0.5650159763361765,0.1076621264219284,-0.06825339794158936
17.0,5364535519.125683,0.12855125677978987,-0.5699779339782656,0.10822895914316177,-0.06936798989772797
17.0,5364685792.349727,0.12596898116506244,-0.5682303442037775,0.10617353767156601,-0.06778911501169205
17.0,5364836065.5737705,0.12771782476149204,-0.5795834010396311,0.10686033964157104,-0.06994791328907013
17.0,5364986338.797814,0.1287033995884348,-0.5835239879873878,0.1074063628911972,-0.0709114819765091
17.0,5365136612.021858,0.12804172705435238,-0.5774237540539586,0.10728254169225693,-0.06989377737045288
17.0,5365286885.245902,0.1279003897965802,-0.5746265349203872,0.10735899209976196,-0.06951659172773361
17.0,5365437158.469945,0.13022026389758432,-0.576278293704376,0.1091892272233963,-0.07095794379711151
17.0,5365587431.693989,0.12833517118901833,-0.5899706558057429,0.1066410094499588,-0.0713975578546524
17.0,5365737704.918033,0.1265904973986757,-0.573908768981873,0.10630883276462555,-0.06872835010290146
17.0,5365887978.1420765,0.12984769143956973,-0.5859409999130542,0.10818807035684586,-0.07180365175008774
17.0,5366038251.36612,0.1284789230102025,-0.5799338274284214,0.1074724793434143,-0.07040241360664368
17.0,5366188524.590164,0.12944222841559316,-0.5788892208836006,0.10835231840610504,-0.07081712782382965
17.0,5366338797.814208,0.12758497954202463,-0.5785251942951672,0.10682307183742523,-0.06976215541362762
17.0,5366489071.038251,0.12843219998769287,-0.5711513249232686,0.10804732888936996,-0.06943057477474213
17.0,5366639344.262295,0.1271670405973895,-0.571842733290691,0.10693541914224625,-0.06882058084011078
17.0,5366789617.486339,0.12836429539132935,-0.5826848499746055,0.10718268156051636,-0.07063473016023636
17.0,5366939890.710382,0.12873894393327356,-0.5788007972875874,0.10776984691619873,-0.07042283564805984
17.0,5367090163.934426,0.12898083085769554,-0.5735102109348434,0.10834410041570663,-0.06998293101787567
17.0,5367240437.15847,0.12976219838218467,-0.5677609907797019,0.10940343141555786,-0.06977906078100204
17.0,5367390710.382514,0.1276423380939384,-0.585675073074174,0.10636935383081436,-0.07055584341287613
17.0,5367540983.606558,0.12781997869036263,-0.5899202589287678,0.10621649026870728,-0.07110558450222015
17.0,5367691256.830601,0.12829177948060105,-0.5913497308921849,0.10650642216205597,-0.0715203657746315
17.0,5367841530.054645,0.1301059646071321,-0.5819918341921962,0.10868654400110245,-0.07151781022548676
17.0,5367991803.278688,0.12975906886136565,-0.5744820019514375,0.1089293509721756,-0.07051108032464981
17.0,5368142076.502732,0.12771979581417076,-0.5847430313670969,0.10649965703487396,-0.07049942761659622
17.0,5368292349.726776,0.12836681430872923,-0.5932898758540909,0.10642967373132706,-0.07176882028579712
17.0,5368442622.95082,0.1299443874940554,-0.5855537686359885,0.1082964539527893,-0.07181519269943237
17.0,5368592896.174864,0.1281311477886715,-0.5841279271429302,0.10688614845275879,-0.07066075503826141
17.0,5368743169.398907,0.1287928917512207,-0.5790557587483685,0.1077970415353775,-0.07047983258962631
17.0,5368893442.622951,0.12912674692402706,-0.5817855142015416,0.10788317769765854,-0.07095728814601898
17.0,5369043715.846994,0.12929908168258444,-0.5613772841979794,0.10945460945367813,-0.06883270293474197
17.0,5369193989.071038,0.12753510862924247,-0.5806950342329986,0.10662975162267685,-0.06996642053127289
17.0,5369344262.295082,0.1280594198886453,-0.5597079262528445,0.10851886123418808,-0.067991703748703
17.0,5369494535.519126,0.1277083009713034,-0.5960208135300236,0.10568831115961075,-0.07168954610824585
17.0,5369644808.74317,0.12907829649186964,-0.574030485793022,0.10838951915502548,-0.07009221613407135
17.0,5369795081.967213,0.12749609953612856,-0.5751181259029366,0.10698555409908295,-0.06934945285320282
17.0,5369945355.1912565,0.12856499774073207,-0.5528932815952152,0.10940992832183838,-0.06751611828804016
17.0,5370095628.4153,0.1291832042409295,-0.5749234872516807,0.10841492563486099,-0.07024602591991425
17.0,5370245901.639344,0.12840946451346416,-0.5715992486779334,0.1079970970749855,-0.06946666538715363
17.0,5370396174.863388,0.12738241746899406,-0.580732184579208,0.10649949312210083,-0.06988660991191864
17.0,5370546448.087432,0.12922063143544604,-0.567386177092582,0.10897286981344223,-0.06944699585437775
17.0,5370696721.311476,0.1286998970142139,-0.5609483122005782,0.10897676646709442,-0.06846698373556137
17.0,5370846994.535519,0.12999178866433708,-0.5633858243384625,0.1099017858505249,-0.06942234933376312
17.0,5370997267.7595625,0.12964363641825308,-0.5576275063847143,0.11000430583953857,-0.06860411912202835
17.0,5371147540.983606,0.12778003914684152,-0.5700939408563991,0.10757166147232056,-0.06896430999040604
17.0,5371297814.20765,0.12720575698932252,-0.5624275563169713,0.10761138051748276,-0.0678313747048378
17.0,5371448087.431694,0.12891585364096234,-0.5830721108530065,0.10761574655771255,-0.07097991555929184
17.0,5371598360.655738,0.12836093342921917,-0.561560012014922,0.10864795744419098,-0.06835313141345978
17.0,5371748633.879782,0.13077099666592973,-0.568236056987385,0.1102205365896225,-0.07037390768527985
17.0,5371898907.103826,0.12893602532470075,-0.5636033432147953,0.10899420827627182,-0.06888222694396973
17.0,5372049180.327868,0.12860707959924714,-0.5552024778196435,0.1092894896864891,-0.06779076904058456
17.0,5372199453.551912,0.12937939210370691,-0.5747465638192438,0.10859201848506927,-0.07033349573612213
17.0,5372349726.775956,0.12822921178548127,-0.55825871193696,0.10876129567623138,-0.06792430579662323
17.0,5372500000.0,0.1284209108624343,-0.5669916024902281,0.10832568258047104,-0.06897446513175964
17.0,5372650273.224044,0.12926442741298372,-0.573979844990208,0.10854937136173248,-0.07018779218196869
17.0,5372800546.448088,0.12899059308128014,-0.5727195795935902,0.10840760171413422,-0.06990253925323486
17.0,5372950819.672132,0.13088378401727632,-0.5810028482532947,0.10940741002559662,-0.07183720171451569
17.0,5373101092.896174,0.1309562507747128,-0.581283736723886,0.10944779217243195,-0.07190772145986557
17.0,5373251366.120218,0.12896846411760637,-0.5576584749639959,0.10942929983139038,-0.06825022399425507
17.0,5373401639.344262,0.1284842442633969,-0.5716707728415136,0.10805501788854599,-0.06951484829187393
17.0,5373551912.568306,0.12968733387885892,-0.5556082215473809,0.11017973721027374,-0.0684048980474472
17.0,5373702185.79235,0.12569827387124663,-0.5742128452788676,0.10553880035877228,-0.06827604025602341
17.0,5373852459.016394,0.1296208704051218,-0.5585843025717404,0.10991930961608887,-0.06869727373123169
17.0,5374002732.2404375,0.12641985322760377,-0.5794269629732965,0.10578516870737076,-0.06922049820423126
17.0,5374153005.46448,0.12894942169236678,-0.5526602159943172,0.10975285619497299,-0.06769242137670517
17.0,5374303278.688524,0.12749976203676014,-0.5679080984013923,0.10748586803674698,-0.06857825815677643
17.0,5374453551.912568,0.12825591446674403,-0.5823869418999947,0.10711320489645004,-0.07054318487644196
17.0,5374603825.136612,0.12998931966686794,-0.556452636575904,0.11037836223840714,-0.06865741312503815
17.0,5374754098.360656,0.1309937699946098,-0.5839557990405798,0.10928656160831451,-0.07222060114145279
17.0,5374904371.5847,0.1287099187028119,-0.5612023309702405,0.1089678555727005,-0.06849999725818634
17.0,5375054644.8087435,0.12832640422027627,-0.5701520786624358,0.10802759230136871,-0.0692654699087143
17.0,5375204918.032787,0.1284967992478464,-0.5547447878217021,0.1092267632484436,-0.0676826536655426
17.0,5375355191.25683,0.12953326772089527,-0.5587491665810349,0.10983370244503021,-0.06866895407438278
17.0,5375505464.480874,0.12775291768910754,-0.5671794118243542,0.1077493280172348,-0.06863592565059662
17.0,5375655737.704918,0.13119113374378705,-0.574948794537709,0.11009824275970459,-0.0713406652212143
17.0,5375806010.928962,0.12751256163073696,-0.5601156109670131,0.10802783817052841,-0.0677454024553299
17.0,5375956284.153006,0.1295716315999041,-0.573810979839487,0.10881922394037247,-0.0703362226486206
17.0,5376106557.377049,0.12969286445106148,-0.5623146699856355,0.10972318798303604,-0.06914521753787994
17.0,5376256830.601093,0.12870843645521018,-0.5655936221349107,0.10866475105285645,-0.06897705048322678
17.0,5376407103.825136,0.1281633635480933,-0.5636463842446262,0.10833810269832611,-0.06847410649061203
17.0,5376557377.04918,0.12731703892845114,-0.5620383191928138,0.10773193836212158,-0.06784878671169281
17.0,5376707650.273224,0.13045790579985722,-0.5644761390509576,0.11021983623504639,-0.06979149580001831
17.0,5376857923.497268,0.12840034467071648,-0.5556228895474491,0.10908534377813339,-0.06772766262292862
17.0,5377008196.721312,0.12842564708584084,-0.5557089120329245,0.10910101234912872,-0.06775039434432983
17.0,5377158469.945355,0.1289142338161698,-0.5641531632917051,0.10893790423870087,-0.0689304918050766
17.0,5377308743.169399,0.12802215362586283,-0.5720004504893602,0.10764355957508087,-0.0693003311753273
17.0,5377459016.393442,0.1295622954076088,-0.5633173823223764,0.10954340547323227,-0.06918548047542572
17.0,5377609289.617486,0.12903377318313144,-0.5772288552990804,0.10812747478485107,-0.0704142302274704
17.0,5377759562.84153,0.12926494919674067,-0.551989090098326,0.11006692796945572,-0.06778420507907867
17.0,5377909836.065574,0.1284180527394554,-0.5716862689762512,0.10799827426671982,-0.06948070973157883
17.0,5378060109.289618,0.12983592691490425,-0.5501127075909926,0.11068066209554672,-0.06787605583667755
17.0,5378210382.513661,0.12774440235403953,-0.5622857385361312,0.10807671397924423,-0.06810327619314194
17.0,5378360655.737705,0.12809549142559934,-0.563588519658575,0.10828468948602676,-0.06843157857656479
17.0,5378510928.961749,0.13001971099045964,-0.5516476433116619,0.11073286831378937,-0.06814218312501907
17.0,5378661202.185792,0.12872090166008562,-0.5593733999269755,0.109102264046669,-0.06830641627311707
17.0,5378811475.409836,0.12756947916475894,-0.5382646289595416,0.10953110456466675,-0.06539808213710785
17.0,5378961748.63388,0.12970298414249987,-0.5497159368195622,0.11059422791004181,-0.06776268035173416
17.0,5379112021.8579235,0.12896664449966824,-0.551143116869977,0.10987009853124619,-0.06753485649824142
17.0,5379262295.081967,0.12974337427676577,-0.5618804955779588,0.109795942902565,-0.0691244825720787
17.0,5379412568.306011,0.12752025131649145,-0.539357861818127,0.10941730439662933,-0.06549250334501266
17.0,5379562841.530055,0.12820124906335253,-0.5608020360005213,0.10856451094150543,-0.06818582862615585
17.0,5379713114.754098,0.12805954681814946,-0.5603247190266192,0.10847701132297516,-0.06805869191884995
17.0,5379863387.978142,0.12888410569812572,-0.5499063813697523,0.10988316684961319,-0.06735578924417496
17.0,5380013661.202186,0.1285295322606095,-0.5599815144245782,0.10889856517314911,-0.06827110052108765
17.0,5380163934.4262295,0.1295133110132771,-0.561737504023642,0.10961111634969711,-0.06898623704910278
17.0,5380314207.650273,0.1272740954045457,-0.5649118723913098,0.10750025510787964,-0.0681350901722908
17.0,5380464480.874317,0.1294689269072651,-0.549592732169546,0.11040298640727997,-0.06762679666280746
17.0,5380614754.098361,0.1273606723543851,-0.5686383553657134,0.10731855779886246,-0.06858183443546295
17.0,5380765027.322404,0.13046863098707437,-0.569553166644215,0.10987311601638794,-0.07035596668720245
17.0,5380915300.546448,0.12880045372095394,-0.553695087535948,0.10955603420734406,-0.06772763282060623
17.0,5381065573.770492,0.12951029928438004,-0.5712041182746962,0.10895061492919922,-0.07001914829015732
17.0,5381215846.994535,0.12880626428140557,-0.5597692807366637,0.10914754867553711,-0.06839492917060852
17.0,5381366120.218579,0.1290672125541476,-0.5692011093637301,0.1087174192070961,-0.06956197321414948
17.0,5381516393.442623,0.13025282907423447,-0.5398704807532958,0.11172765493392944,-0.06695319712162018
17.0,5381666666.666667,0.12930934272311448,-0.5589368476850511,0.10963096469640732,-0.0685708224773407
17.0,5381816939.890711,0.1267317657871555,-0.5663485046652675,0.10694460570812225,-0.06799846887588501
17.0,5381967213.114754,0.12876036414328168,-0.5687736632174394,0.10848860442638397,-0.0693502277135849
17.0,5382117486.338798,0.12912588662092872,-0.5593060486218909,0.10945013910531998,-0.06851395219564438
17.0,5382267759.562841,0.12825552986500188,-0.5687349328453623,0.10806592553853989,-0.06907413899898529
17.0,5382418032.786885,0.1282200514209071,-0.5537581843624111,0.10905809700489044,-0.067429319024086
17.0,5382568306.010929,0.12814361105314337,-0.5634452385996791,0.10833517462015152,-0.06844176352024078
17.0,5382718579.234973,0.12977755315580378,-0.5610059949646683,0.10988529026508331,-0.06904662400484085
17.0,5382868852.459017,0.1279683364683844,-0.5758267737320186,0.10733246803283691,-0.06968239694833755
17.0,5383019125.68306,0.12916511941756317,-0.555929936358248,0.10971415042877197,-0.06816475093364716
17.0,5383169398.907104,0.12981773786766476,-0.5756097945219868,0.10889897495508194,-0.07066582143306732
17.0,5383319672.131147,0.12781115423261527,-0.5608414960149546,0.10823148488998413,-0.06798262149095535
17.0,5383469945.355191,0.12956156703681015,-0.5546619275657038,0.11013750731945038,-0.06823436915874481
17.0,5383620218.579235,0.12967151793313014,-0.5653770813564717,0.10949289798736572,-0.06946947425603867
17.0,5383770491.803279,0.12811015984041946,-0.573572252626505,0.10760842263698578,-0.06951719522476196
17.0,5383920765.027323,0.12695752108303873,-0.5736913288490544,0.1066320389509201,-0.06890442967414856
17.0,5384071038.251366,0.12857036863267635,-0.5702852802269843,0.10822372138500214,-0.06941156834363937
17.0,5384221311.4754095,0.1274200124315909,-0.5696055872059549,0.10730214416980743,-0.0687176063656807
17.0,5384371584.699453,0.12877091503430332,-0.5727554709987163,0.10822047293186188,-0.06978737562894821
17.0,5384521857.923497,0.1285424245216146,-0.5586945344899441,0.10899727046489716,-0.06813772767782211
17.0,5384672131.147541,0.12716999722317537,-0.5686500295705609,0.10715708881616592,-0.06848040968179703
17.0,5384822404.371585,0.12841086447855551,-0.5741741760378367,0.10781904309988022,-0.06974527984857559
17.0,5384972677.595629,0.1294943922451191,-0.5734606354743271,0.10877897590398788,-0.07025618851184845
17.0,5385122950.819673,0.1302135375440501,-0.5739609976281408,0.10934771597385406,-0.07070107758045197
17.0,5385273224.0437155,0.12912746272643563,-0.5624884418806989,0.10923288017511368,-0.06886275857686996
17.0,5385423497.267759,0.1280190489297308,-0.5740518449875938,0.10749856382608414,-0.06951931864023209
17.0,5385573770.491803,0.13022739572687225,-0.5613458499564341,0.11024262756109238,-0.06932342797517776
17.0,5385724043.715847,0.12926795746026237,-0.5848417117511586,0.10778355598449707,-0.071364626288414
17.0,5385874316.939891,0.1291511494053714,-0.5670720745467404,0.10893607139587402,-0.06937544047832489
17.0,5386024590.163935,0.12955903581232067,-0.566412011375234,0.10932602733373642,-0.06952239573001862
17.0,5386174863.387979,0.13125091259386754,-0.5662671933765577,0.11076388508081436,-0.0704142302274704
17.0,5386325136.612021,0.13076220755708354,-0.5643457321344137,0.11048605293035507,-0.06993988156318665
17.0,5386475409.836065,0.1280812511377155,-0.5621555880697906,0.1083705872297287,-0.06826875358819962
17.0,5386625683.060109,0.12871228738072923,-0.5549801407201808,0.10939397662878036,-0.06782190501689911
17.0,5386775956.284153,0.1286742946575779,-0.5585069618690542,0.1091218814253807,-0.0681871622800827
